file,n_nodes_conf,stage1_pred_conf_run,stage1_conf_conf_run,pred_axon_conf_run,pred_basal_conf_run,pred_apical_conf_run,node_label_disagree_frac,node_conf_abs_delta_mean,conf_mean,conf_std,conf_min,conf_p05,conf_p10,conf_p25,conf_median,conf_frac_lt_05,conf_frac_lt_06,conf_frac_lt_07,conf_frac_lt_08,conf_frac_lt_09,axon_conf_mean,axon_conf_p10,axon_conf_frac_lt_07,basal_conf_mean,basal_conf_p10,basal_conf_frac_lt_07,apical_conf_mean,apical_conf_p10,apical_conf_frac_lt_07,n_pred_branches,branch_conf_mean,branch_conf_min,branch_conf_p10,branch_frac_conf_lt_07,branch_frac_conf_lt_08,branch_n_nodes_p90,pred_soma_z,pred_axon_z_extent,pred_axon_z_mean_rel_soma,pred_axon_z_std,pred_axon_x_extent,pred_axon_y_extent,pred_basal_z_extent,pred_basal_z_mean_rel_soma,pred_basal_z_std,pred_basal_x_extent,pred_basal_y_extent,pred_apical_z_extent,pred_apical_z_mean_rel_soma,pred_apical_z_std,pred_apical_x_extent,pred_apical_y_extent
neuromorpho__retina6_petal1_n1.swc,6091,interneuron,0.970685,2642,3448,0,0,0,0.998626,0.000966855,0.992136,0.998427,0.998427,0.998427,0.998427,0,0,0,0,0,0.998886,0.999193,0,0.998427,0.998427,0,0,0,0,196,0.998503,0.992136,0.998427,0,0,68.5,0,33.54,-2.96801,5.54277,94.63,130.92,40.71,2.24289,6.80554,77.69,128.21,0,0,0,0,0
neuromorpho__20180207A01.swc,1997,interneuron,0.779376,164,1832,0,0,0,0.755617,0.331468,0.3,0.3,0.3,0.3,0.999551,0.346019,0.346019,0.346019,0.346019,0.346019,0.976703,0.976703,0,0.735692,0.3,0.377183,0,0,0,33,0.806377,0.3,0.3,0.272727,0.30303,164.8,0,5.92,-2.62854,1.96707,58.23,72.38,61.35,-7.30372,10.9871,278.56,808.76,0,0,0,0,0
neuromorpho__iPRCp_05.swc,10230,pyramidal,0.963353,0,6396,3833,0,0,0.976225,0.0746565,0.3,0.9823,0.9823,0.9823,0.9823,0.0120235,0.0120235,0.0120235,0.0120235,0.0120235,0,0,0,0.972581,0.9823,0.0192308,0.9823,0.9823,0,167,0.98385,0.3,0.9823,0,0.00598802,139,0,0,0,0,0,0,170.29,-2.1743,37.0833,264.67,461.3,144.32,14.7536,27.3647,171.82,324.69
neuromorpho__mPFC_w1_L3_01.swc,2540,pyramidal,0.951701,0,1294,1245,0,0,0.828052,0.192764,0.3,0.3,0.709987,0.777685,0.815438,0.0905512,0.0905512,0.0984252,0.300787,0.52874,0,0,0,0.952769,0.916081,0.0162287,0.698288,0.3,0.183936,99,0.893663,0.3,0.71725,0.0606061,0.282828,57.2,0,0,0,0,0,0,75,-3.66886,14.6966,247.4,298.4,41,-10.7189,9.51809,698.35,473.5
neuromorpho__11713c2.swc,1478,interneuron,0.736704,0,1477,0,0,0,0.799588,0.311961,0.3,0.3,0.3,0.3,0.998427,0.280108,0.280108,0.280108,0.280108,0.280108,0,0,0,0.799452,0.3,0.280298,0,0,0,87,0.821327,0.3,0.3,0.229885,0.264368,38,0,0,0,0,0,0,90.5,32.6924,22.6834,596.38,844.5,0,0,0,0,0
neuromorpho__KO1-4-1-3.swc,421,pyramidal,0.681436,0,420,0,0,0,0.977462,0.0584291,0.552392,0.974387,0.984761,0.985436,0.988477,0,0.00712589,0.0213777,0.0285036,0.0285036,0,0,0,0.977408,0.984761,0.0214286,0,0,0,67,0.972028,0.552392,0.97893,0.0298507,0.0447761,16.4,0,0,0,0,0,0,41.5,-6.56667,10.4351,172.39,216.86,0,0,0,0,0
neuromorpho__X043_S4_Z5_C02.swc,460,pyramidal,0.899356,147,113,199,0,0,0.827983,0.230799,0.3,0.492651,0.492651,0.508965,0.9823,0.176087,0.319565,0.319565,0.319565,0.319565,0.494463,0.492651,1,0.988569,0.985794,0,0.9823,0.9823,0,25,0.85148,0.3,0.492651,0.28,0.28,38.6,0.166667,39.73,-2.75197,8.30429,135.43,239.23,30.16,0.96236,7.11895,70.12,144,23.43,2.03012,4.92857,134.81,263.69
neuromorpho__171108-5.swc,2106,interneuron,0.943738,518,1587,0,0,0,0.887844,0.193938,0.3,0.560976,0.560976,0.998427,0.998427,0.00759734,0.247863,0.247863,0.247863,0.247863,0.554227,0.560976,1,0.996666,0.998427,0.00252048,0,0,0,188,0.930245,0.3,0.560976,0.154255,0.154255,24.3,0,56,4.60425,15.3531,276.97,175.67,43,-3.86389,8.56301,335.18,505.53,0,0,0,0,0
neuromorpho__822.swc,960,interneuron,0.996285,0,959,0,0,0,0.97806,0.0171348,0.951219,0.951219,0.951219,0.978951,0.978951,0,0,0,0,0,0,0,0,0.978037,0.951219,0,0,0,0,134,0.984282,0.951219,0.978951,0,0,15.7,-0.311146,0,0,0,0,0,20.32,-2.89328,4.74396,47.69,34.18,0,0,0,0,0
neuromorpho__C2_5.swc,2417,pyramidal,0.802435,2074,342,0,0,0,0.460827,0.202815,0.3,0.3,0.3,0.3,0.3,0.525031,0.858089,0.897393,0.897393,0.943318,0.394456,0.3,1,0.861743,0.677674,0.277778,0,0,0,31,0.567692,0.3,0.3,0.774194,0.774194,248,0,0,0,0,173.05,984.85,0,0,0,65.82,95.05,0,0,0,0,0
neuromorpho__X043_S5_Z2_C05_20x.swc,942,pyramidal,0.970047,0,540,401,0,0,0.990837,0.00866506,0.980772,0.980772,0.980772,0.980772,0.998294,0,0,0,0,0,0,0,0,0.998294,0.998294,0,0.980772,0.980772,0,58,0.991375,0.980772,0.980772,0,0,38.3,-0.566667,0,0,0,0,0,45.19,-4.58081,8.22498,370.83,252.27,40.9,-5.26211,8.7183,247.19,300.15
neuromorpho__Cell42.swc,10414,interneuron,0.9867,10413,0,0,0,0,0.730685,0.210036,0.560976,0.560976,0.560976,0.560976,0.560976,0,0.588823,0.620223,0.620319,0.625024,0.730659,0.560976,0.620282,0,0,0,0,0,0,668,0.643415,0.560976,0.560976,0.815868,0.817365,35,0,46.81,-4.0493,8.28664,145.02,469.46,0,0,0,0,0,0,0,0,0,0
neuromorpho__241-2-2VN.swc,392,pyramidal,0.994207,8,372,11,0,0,0.771802,0.226363,0.3,0.3,0.526247,0.601259,0.727271,0.0790816,0.216837,0.487245,0.522959,0.533163,0.693887,0.594132,0.25,0.766457,0.526247,0.508065,0.988477,0.988477,0,49,0.79806,0.3,0.540383,0.44898,0.510204,21.8,0,41.38,30.8613,13.2519,56.64,13.24,164.54,-22.4177,33.508,296.62,563.76,81.53,-33.18,24.1595,56.51,59.79
neuromorpho__Anstoetz_Toolbox-IN15.swc,1638,interneuron,0.76413,0,1637,0,0,0,0.988692,0.0753371,0.3,0.998427,0.998427,0.998427,0.998427,0.0115995,0.0115995,0.0115995,0.0115995,0.0115995,0,0,0,0.988685,0.998427,0.0116066,0,0,0,113,0.993413,0.3,0.998427,0,0.00884956,33.8,-0.00333333,0,0,0,0,0,134.25,-10.8951,19.8159,203.65,425.51,0,0,0,0,0
neuromorpho__802s1c1.swc,2480,interneuron,0.499894,0,2479,0,0,0,0.936168,0.00855075,0.916446,0.921984,0.921984,0.921984,0.940823,0,0,0,0,0,0,0,0,0.936142,0.921984,0,0,0,0,98,0.937773,0.916446,0.921984,0,0,68.6,0,0,0,0,0,0,47.84,-3.93563,9.26161,277.7,329.63,0,0,0,0,0
neuromorpho__AAS15.swc,1164,pyramidal,0.682121,30,190,943,0,0,0.883906,0.194828,0.3,0.514756,0.542631,0.941684,0.980624,0.0395189,0.152062,0.205326,0.205326,0.228522,0.941684,0.941684,0,0.998294,0.998294,0,0.858897,0.530793,0.253446,74,0.836086,0.3,0.540505,0.351351,0.364865,30.7,0,2.41,2.86833,0.851661,23.17,10.73,15.69,-2.80211,4.5295,29.01,119.86,115.44,-22.6378,18.3512,84.41,267.58
neuromorpho__241-3-33LU.swc,665,pyramidal,0.966246,50,614,0,0,0,0.662939,0.312875,0.3,0.3,0.3,0.3,0.638508,0.383459,0.418045,0.536842,0.536842,0.57594,0.507027,0.3,0.62,0.675086,0.3,0.530945,0,0,0,45,0.805977,0.3,0.502658,0.355556,0.4,39.6,0,34.35,8.167,10.6563,69.6,461.52,142.59,-2.17067,24.9486,904.61,1023.61,0,0,0,0,0
neuromorpho__2-ENU2-veichle-neuron1_2.swc,198,interneuron,0.677624,0,197,0,0,0,0.998513,0.00451179,0.978951,0.996461,0.999551,0.999551,0.999551,0,0,0,0,0,0,0,0,0.998506,0.999551,0,0,0,0,19,0.998491,0.978951,0.999551,0,0,17,0,0,0,0,0,0,21.41,-1.40756,4.28474,61.5,229.54,0,0,0,0,0
neuromorpho__I5-19.swc,284,interneuron,0.399832,0,283,0,0,0,0.940265,0.00444321,0.933587,0.933587,0.933587,0.940267,0.940663,0,0,0,0,0,0,0,0,0.940054,0.933587,0,0,0,0,36,0.94248,0.933587,0.940267,0,0,15.5,0,0,0,0,0,0,44.74,5.10537,8.40622,82.42,157.72,0,0,0,0,0
neuromorpho__241-3-42LU.swc,396,pyramidal,0.975022,6,162,227,0,0,0.881324,0.246633,0.3,0.3,0.3,0.980772,0.980772,0.151515,0.151515,0.151515,0.151515,0.166667,0.827752,0.827752,0,0.949138,0.998102,0.0679012,0.833822,0.3,0.215859,36,0.951545,0.3,0.842374,0.0277778,0.0555556,29.5,0,4.34,3.11167,1.45737,35.51,15.13,116.19,-0.546111,25.6285,226.88,290.99,93.26,-2.88066,18.5449,272.64,406.36
neuromorpho__242-1-16VN.swc,421,pyramidal,0.980486,10,410,0,0,0,0.7381,0.22362,0.3,0.3,0.508651,0.587655,0.707656,0.0831354,0.266033,0.486936,0.619952,0.643705,0.845031,0.845031,0,0.734853,0.50398,0.5,0,0,0,51,0.765819,0.3,0.556572,0.431373,0.627451,21,0,38.21,-17.566,12.8747,41.23,8.28,147.18,3.14144,29.1741,392.8,467.33,0,0,0,0,0
neuromorpho__560-3-R1.swc,1348,pyramidal,0.943749,0,1347,0,0,0,0.987908,0.0125909,0.661656,0.988477,0.988477,0.988477,0.988477,0,0,0.00148368,0.00148368,0.00148368,0,0,0,0.987899,0.988477,0.00148478,0,0,0,74,0.984134,0.661656,0.988477,0.0135135,0.0135135,45.4,0,0,0,0,0,0,92.05,31.7008,17.0827,173.42,251.18,0,0,0,0,0
neuromorpho__236-2a-16-AW.swc,545,pyramidal,0.98063,91,231,222,0,0,0.838374,0.254349,0.3,0.3,0.3,0.643939,0.980772,0.148624,0.148624,0.262385,0.288073,0.288073,0.589179,0.3,0.846154,0.913929,0.3,0.116883,0.861175,0.3,0.175676,58,0.899638,0.3,0.643939,0.189655,0.258621,25.3,0,40.1,1.49659,10.2239,101.52,319.57,144.28,-41.7081,30.5691,239.47,472.69,107.07,-17.2278,25.9132,202.76,377.88
neuromorpho__Cell22.swc,10276,interneuron,0.997699,0,10275,0,0,0,0.999173,0.00276798,0.978951,0.999551,0.999551,0.999551,0.999551,0,0,0,0,0,0,0,0,0.999172,0.999551,0,0,0,0,407,0.999198,0.978951,0.999551,0,0,58,0.00333333,0,0,0,0,0,55.05,2.65144,7.83058,290.47,188.15,0,0,0,0,0
neuromorpho__A627_NeuronB_40x_Tile_Trace_MK.swc,743,pyramidal,0.982405,0,742,0,0,0,0.771315,0.205248,0.507041,0.519665,0.535538,0.554317,0.746305,0,0.411844,0.411844,0.584118,0.584118,0,0,0,0.771007,0.535538,0.412399,0,0,0,48,0.786718,0.507041,0.534549,0.354167,0.5625,30.9,0,0,0,0,0,0,0,0,0,89.02,153.39,0,0,0,0,0
neuromorpho__Anstoetz_O-LM_IN1.swc,791,pyramidal,0.697388,291,136,363,0,0,0.874958,0.231522,0.3,0.3,0.3,0.928039,0.980772,0.1378,0.1378,0.1378,0.1378,0.147914,0.692794,0.3,0.37457,0.981394,0.929779,0,0.980768,0.98075,0,46,0.843577,0.3,0.3,0.173913,0.195652,36.5,0,39.5,14.2686,10.6446,236.89,491.41,24.01,1.50956,6.33346,93.41,161.05,37.81,15.0966,10.4792,169.15,258.99
neuromorpho__B2_slide3_neuron3.swc,372,pyramidal,0.957937,77,283,11,0.610215,0.0456776,0.911862,0.171115,0.3,0.3,0.781744,0.949869,0.9823,0.0591398,0.0591398,0.0591398,0.201613,0.225806,0.816176,0.781744,0,0.934646,0.9823,0.0777385,0.987463,0.984761,0,48,0.940318,0.3,0.790751,0.0208333,0.125,15,-13.0587,109.06,1.26343,26.0391,153.14,183.66,115.16,-3.90644,23.1052,166.3,627.53,44.55,-22.0176,14.9441,10.42,39.32
neuromorpho__A1_slide3_5.swc,576,pyramidal,0.959012,264,311,0,0,0.0254326,0.718599,0.32843,0.3,0.3,0.3,0.3,0.9813,0.378472,0.378472,0.378472,0.378472,0.475694,0.418711,0.3,0.825758,0.972261,0.887182,0,0,0,0,31,0.714158,0.3,0.3,0.387097,0.387097,36,-27.766,41.49,-23.4609,10.3862,77.48,498.54,67.13,9.56024,18.2033,140.35,165.82,0,0,0,0,0
neuromorpho__dIN-1354-nrn-ns-100902-transl-invX-scaled-straightened.swc,122,interneuron,0.853661,104,17,0,0,0,0.622598,0.242784,0.3,0.3,0.3,0.530612,0.560976,0.213115,0.696721,0.696721,0.713115,0.770492,0.557536,0.3,0.817308,0.998427,0.998427,0,0,0,0,14,0.743765,0.3,0.539721,0.5,0.571429,21,4.21667,61.85,-12.4081,18.1189,1083.59,244.77,10.15,12.7651,3.30164,25.34,13.07,0,0,0,0,0
neuromorpho__241-2-93LU.swc,586,pyramidal,0.994961,3,260,322,0,0,0.67798,0.310051,0.3,0.3,0.3,0.3,0.683836,0.363481,0.368601,0.527304,0.53413,0.53413,0.572021,0.572021,1,0.65797,0.3,0.653846,0.694123,0.3,0.42236,54,0.784986,0.3,0.344947,0.388889,0.425926,35.4,0,0,0,0,49.4,5.9,95.54,7.16688,25.0487,466.25,551.89,110.76,-4.52472,24.1166,450.15,662.57
neuromorpho__m3s4s4t-vp-mid.swc,256,interneuron,0.397973,0,255,0,0,0,0.938836,0.00488991,0.935857,0.935857,0.935857,0.935857,0.935857,0,0,0,0,0,0,0,0,0.938596,0.935857,0,0,0,0,41,0.939961,0.935857,0.935857,0,0,12,0,0,0,0,0,0,35.87,3.33094,7.25452,109.65,206.28,0,0,0,0,0
neuromorpho__207B-2-R2.swc,490,pyramidal,0.856945,0,489,0,0,0,0.990022,0.00753513,0.979911,0.981183,0.981183,0.984057,0.984057,0,0,0,0,0,0,0,0,0.990001,0.981183,0,0,0,0,24,0.991427,0.979911,0.982045,0,0,35.1,0,0,0,0,0,0,23.72,5.78313,5.43467,157.05,212.44,0,0,0,0,0
neuromorpho__236-1-10LS.swc,767,pyramidal,0.977721,344,422,0,0,0,0.757878,0.239535,0.3,0.480085,0.480085,0.513155,0.988477,0.119948,0.443286,0.478488,0.496741,0.496741,0.537162,0.480085,0.959302,0.937225,0.988477,0.0876777,0,0,0,50,0.769057,0.3,0.510579,0.46,0.48,37.6,0,136.9,14.186,29.2658,294.33,194.48,93.66,9.57408,21.4671,258.32,230.86,0,0,0,0,0
neuromorpho__Fig5a_8cell.swc,1930,interneuron,0.487948,0,1929,0,0,0,0.933503,0.0615247,0.3,0.937377,0.937377,0.937377,0.937377,0.00932642,0.00932642,0.00932642,0.00932642,0.00932642,0,0,0,0.933468,0.937377,0.00933126,0,0,0,45,0.938219,0.3,0.937377,0,0,92,0,0,0,0,0,0,182.45,-24.4796,41.2133,313.18,628.08,0,0,0,0,0
neuromorpho__retina1_petal1_n2.swc,8845,interneuron,0.972949,0,8844,0,0,0,0.941438,0.0857068,0.666667,0.666667,0.929779,0.929779,0.929779,0,0,0.0765404,0.0765404,0.0765404,0,0,0,0.941431,0.929779,0.0765491,0,0,0,297,0.956327,0.666667,0.929779,0.016835,0.016835,69,0,0,0,0,0,0,48.74,-4.44264,7.17633,200.61,153.83,0,0,0,0,0
neuromorpho__B2_slide3_14.swc,411,pyramidal,0.963919,200,210,0,0,0,0.769397,0.235628,0.3,0.519328,0.519328,0.576653,0.928039,0.0462287,0.489051,0.493917,0.493917,0.493917,0.541791,0.519328,1,0.985067,0.986357,0.0142857,0,0,0,52,0.769585,0.3,0.529242,0.519231,0.519231,14.9,-12.47,87.67,-6.325,18.4045,176.24,612.65,124.71,-3.143,27.0684,231.84,295.38,0,0,0,0,0
neuromorpho__B2_slide3_8.swc,742,pyramidal,0.817703,319,422,0,0,0,0.972692,0.0467564,0.3,0.946337,0.946337,0.946337,0.988477,0.00404313,0.00404313,0.00404313,0.00404313,0.00404313,0.951255,0.946337,0.00940439,0.988833,0.988477,0,0,0,0,30,0.978764,0.3,0.946337,0,0,42.1,-13.124,48.58,9.59181,10.0249,116.87,401.5,46.54,13.5854,10.0228,192.5,157.91,0,0,0,0,0
neuromorpho__1128-2-Sec1-BSL2.swc,1880,pyramidal,0.952463,60,1819,0,0,0,0.974461,0.0778377,0.54577,0.988477,0.988477,0.988477,0.988477,0,0.0319149,0.0319149,0.0319149,0.0319149,0.54577,0.54577,1,0.988588,0.988477,0,0,0,0,53,0.980392,0.54577,0.988477,0.0188679,0.0188679,95.2,0,8.43,-0.426833,2.64267,30.77,31.83,69.23,-7.95951,12.7027,164.94,246.23,0,0,0,0,0
neuromorpho__KO5-Neuron6.swc,45,pyramidal,0.995862,0,44,0,0,0,0.779035,0.205435,0.567681,0.567681,0.568276,0.584535,0.584535,0,0.511111,0.511111,0.511111,0.511111,0,0,0,0.774013,0.568127,0.522727,0,0,0,7,0.812402,0.567681,0.568574,0.428571,0.428571,11.6,0,0,0,0,0,0,0,0,0,23.34,66.02,0,0,0,0,0
neuromorpho__236-3-47LS.swc,449,pyramidal,0.996639,19,223,206,0,0,0.964121,0.114943,0.3,0.949869,0.9823,0.9823,0.9823,0.0289532,0.0289532,0.0289532,0.0289532,0.0289532,0.949869,0.949869,0,0.96368,0.985794,0.0358744,0.965739,0.9823,0.0242718,53,0.978052,0.3,0.9823,0,0,19.8,0,20.44,-4.72632,5.13733,91.07,128.83,118.72,-8.37583,25.2146,203.06,409.32,119.29,-2.92748,20.6511,160.28,379.81
neuromorpho__72715-V1-5Slice4Cell1.swc,738,pyramidal,0.97888,202,535,0,0,0,0.79926,0.190043,0.3,0.595118,0.603341,0.611179,0.678389,0.0162602,0.0894309,0.51084,0.51355,0.51355,0.586225,0.595118,1,0.879321,0.646803,0.327103,0,0,0,67,0.799867,0.3,0.603341,0.522388,0.537313,25.8,0,44.88,-5.36906,7.40013,122.8,249.07,71.68,4.76578,14.0061,211.5,335,0,0,0,0,0
neuromorpho__236-3-51LS.swc,300,pyramidal,0.989974,66,233,0,0,0,0.799243,0.232155,0.478428,0.481621,0.486817,0.532816,0.988477,0.22,0.386667,0.393333,0.403333,0.403333,0.489101,0.478428,1,0.886233,0.532816,0.223176,0,0,0,50,0.824718,0.478428,0.495575,0.34,0.36,11.1,0,105.36,-2.86818,22.2303,71.71,242.65,131.96,1.28146,30.2406,258.4,183.05,0,0,0,0,0
neuromorpho__B1_slide1_6.swc,411,pyramidal,0.968221,143,267,0,0,0,0.773636,0.324111,0.3,0.3,0.3,0.3,0.998294,0.318735,0.318735,0.318735,0.318735,0.318735,0.399974,0.3,0.853147,0.972914,0.998294,0.0337079,0,0,0,37,0.873536,0.3,0.3,0.162162,0.162162,24.2,-16.6875,36.14,-11.3196,9.48231,160.01,539.21,104.87,9.01023,25.7981,270.65,283.3,0,0,0,0,0
hpf_ca1__210107_029_edited.swc,12726,pyramidal,0.995438,10765,826,1134,0,0.00290051,0.45152,0.284466,0.3,0.3,0.3,0.3,0.3,0.778485,0.778485,0.778485,0.783278,0.783278,0.35561,0.3,0.919833,0.977296,0.993385,0,0.97853,0.981536,0.00440917,221,0.671512,0.3,0.3,0.461538,0.475113,139,8058.57,2534.3,-465.995,719.959,4047.16,2524.26,128.21,-0.352906,24.1974,186.48,142.76,252.49,-78.1579,44.0463,342.57,504.17
neuromorpho__A586_NeuronC_40x_Tile_Trace_MK.swc,785,pyramidal,0.995075,0,784,0,0,0,0.846448,0.187204,0.532158,0.533787,0.542431,0.631627,0.988477,0,0.191083,0.333758,0.370701,0.370701,0,0,0,0.846252,0.542431,0.334184,0,0,0,56,0.879147,0.532158,0.575808,0.25,0.285714,30.5,0,0,0,0,0,0,0,0,0,47.73,93.72,0,0,0,0,0
neuromorpho__A4_slide3_19.swc,386,pyramidal,0.88234,4,181,200,0,0,0.791494,0.306177,0.3,0.3,0.3,0.3,0.980772,0.272021,0.272021,0.292746,0.30829,0.30829,0.993888,0.993888,0,0.971646,0.98592,0.0441989,0.623367,0.3,0.525,43,0.836281,0.3,0.3,0.232558,0.255814,14.8,-14.8014,8.1,-1.76857,4.05,5.48,39.62,68.98,10.6651,13.7962,268.55,135.23,45.15,-6.91182,9.56402,180.13,1075.65
neuromorpho__2017-24-02-slice-3-cell-2-rotated.swc,7339,interneuron,0.983904,2901,4437,0,0,0,0.727455,0.251175,0.3,0.3,0.3,0.560976,0.688889,0.129854,0.448562,0.501431,0.576918,0.590816,0.623017,0.560976,0.773871,0.795677,0.3,0.323417,0,0,0,57,0.72645,0.3,0.3,0.491228,0.526316,240.2,0,96.79,-31.8782,25.447,123.49,347.6,61.93,-11.1547,11.3882,210.09,345.4,0,0,0,0,0
neuromorpho__Layer-2-3-Ethanol-8.swc,289,pyramidal,0.968572,0,267,21,0,0,0.754821,0.231682,0.500331,0.503176,0.504563,0.526162,0.60956,0,0.484429,0.519031,0.519031,0.519031,0,0,0,0.734753,0.503367,0.561798,0.998294,0.998294,0,69,0.781483,0.500331,0.514979,0.463768,0.463768,9,0,0,0,0,0,0,63.97,-1.62551,13.6324,143.53,220.88,15,-8.49095,5.15492,42.21,107.06
neuromorpho__T84_NeuronC_Tile_Trace_MB.swc,391,pyramidal,0.994905,0,390,0,0,0,0.781159,0.220305,0.516581,0.521551,0.526963,0.553179,0.988477,0,0.470588,0.470588,0.470588,0.470588,0,0,0,0.780598,0.526963,0.471795,0,0,0,96,0.837109,0.516581,0.540299,0.34375,0.34375,9,0,0,0,0,0,0,1.41,-0.037,0.204878,46.08,88.84,0,0,0,0,0
hpf_ca1__210013_013_edited.swc,53050,pyramidal,0.998273,50306,2743,0,0,0,0.3483,0.161334,0.3,0.3,0.3,0.3,0.3,0.905617,0.933384,0.946522,0.949406,0.950349,0.333645,0.3,0.951477,0.616828,0.526004,0.855997,0,0,0,586,0.395208,0.3,0.3,0.916382,0.933447,212.5,2409.75,4513.49,406.672,1039.05,4976.66,2247.62,541.94,120.739,142.379,501.36,471.17,0,0,0,0,0
neuromorpho__2016-30-09-slice-4-cell-8-rotated.swc,4380,interneuron,0.985448,0,4379,0,0,0,0.937742,0.198541,0.3,0.3,0.999551,0.999551,0.999551,0.0883562,0.0883562,0.0883562,0.0883562,0.0883562,0,0,0,0.937728,0.999551,0.0883763,0,0,0,49,0.941337,0.3,0.988606,0.0816327,0.0816327,177.2,0,0,0,0,0,0,76.07,-16.0138,17.7969,177.6,510.17,0,0,0,0,0
neuromorpho__Mouse-CA2-Ma-Pyramidal-Cell.swc,2399,interneuron,0.775313,0,2398,0,0,0,0.962951,0.0641126,0.3,0.929779,0.929779,0.929779,0.998427,0.00666945,0.00666945,0.00666945,0.00666945,0.00666945,0,0,0,0.962935,0.929779,0.00667223,0,0,0,248,0.965272,0.3,0.929779,0.00806452,0.00806452,24,-4.17574,0,0,0,0,0,165.88,5.77063,26.0889,417.33,576.48,0,0,0,0,0
neuromorpho__06b_pyramidal10aFI.swc,908,interneuron,0.363314,0,907,0,0,0,0.912831,0.0257953,0.885191,0.885191,0.885191,0.885191,0.926431,0,0,0,0,0.451542,0,0,0,0.912735,0.885191,0,0,0,0,281,0.914401,0.885191,0.885191,0,0,9,0,0,0,0,0,0,167.86,32.3876,47.4436,216.58,378.48,0,0,0,0,0
neuromorpho__august5s1-cell-1.swc,822,interneuron,0.6258,0,821,0,0,0,0.939911,0.00277158,0.937035,0.937035,0.938298,0.938298,0.938713,0,0,0,0,0,0,0,0,0.939838,0.938298,0,0,0,0,25,0.942274,0.937035,0.938298,0,0,56,0,0,0,0,0,0,63.95,-1.54246,15.1366,85.47,179.31,0,0,0,0,0
neuromorpho__236-3-8LS.swc,731,pyramidal,0.965424,138,421,171,0.347469,0.0315565,0.784909,0.2589,0.3,0.3,0.3,0.57874,0.981462,0.153215,0.320109,0.344733,0.447332,0.447332,0.497814,0.3,1,0.858557,0.551536,0.182898,0.834021,0.3,0.216374,50,0.804127,0.3,0.3,0.34,0.38,44.3,0,98.68,-19.1045,23.4109,206.51,258.08,81.66,2.69596,14.8448,277.78,259.83,82.24,-3.40211,14.5701,69.91,429.95
neuromorpho__C992-whole-3.swc,123,pyramidal,0.924452,0,122,0,0,0,0.998308,0.000153223,0.998294,0.998294,0.998294,0.998294,0.998294,0,0,0,0,0,0,0,0,0.998294,0.998294,0,0,0,0,21,0.998375,0.998294,0.998294,0,0,9,0,0,0,0,0,0,154.08,-23.5245,30.0467,110.4,188.92,0,0,0,0,0
neuromorpho__236-1-24LS.swc,505,pyramidal,0.997772,293,131,80,0,0,0.808443,0.20298,0.3,0.3,0.503265,0.759385,0.888355,0.0910891,0.223762,0.223762,0.253465,0.750495,0.836039,0.759385,0.0716724,0.922463,0.931026,0.0916031,0.518268,0.495643,1,44,0.829324,0.3,0.513333,0.204545,0.318182,33.1,0,128.8,-26.4242,29.6784,205.88,382.31,109.08,-27.4921,29.4761,273.26,400.33,98.87,-26.4756,22.2624,206.25,303.21
neuromorpho__T22_NeuronB_Tile_Trace_MK.swc,2894,pyramidal,0.993594,0,2893,0,0,0,0.850644,0.181012,0.50897,0.531928,0.551988,0.671487,0.988477,0,0.168279,0.281963,0.330339,0.403248,0,0,0,0.850593,0.551988,0.28206,0,0,0,83,0.870038,0.50897,0.552253,0.240964,0.289157,79.4,0,0,0,0,0,0,0.02,0.000186657,0.0019231,44,87.31,0,0,0,0,0
neuromorpho__august8s1-cell-3.swc,898,interneuron,0.667838,75,822,0,0,0,0.997403,0.0072696,0.964716,0.976703,0.999551,0.999551,0.999551,0,0,0,0,0,0.973826,0.964716,0,0.999551,0.999551,0,0,0,0,31,0.996968,0.964716,0.999551,0,0,46,0,12.1,7.29333,2.57008,50.16,23.92,63.44,-8.42343,18.7705,107.32,269.02,0,0,0,0,0
neuromorpho__I5-13.swc,253,pyramidal,0.776135,38,214,0,0,0,0.882467,0.171914,0.508944,0.522476,0.543141,0.847955,0.998294,0,0.134387,0.221344,0.221344,0.371542,0.847955,0.847955,0,0.888046,0.54126,0.261682,0,0,0,32,0.868107,0.508944,0.524355,0.28125,0.28125,13.8,0,24.38,5.91184,6.76234,8.18,87.81,61.71,5.58425,14.9494,57.99,117.26,0,0,0,0,0
neuromorpho__243-2-13VN.swc,278,pyramidal,0.987668,15,262,0,0,0,0.824042,0.216538,0.3,0.517505,0.534569,0.552086,0.980487,0.0323741,0.298561,0.334532,0.334532,0.388489,0.941684,0.941684,0,0.816636,0.534569,0.354962,0,0,0,60,0.833633,0.3,0.541771,0.316667,0.316667,12,0,35.05,-16.6473,11.5655,144.58,17.78,120.04,-1.00905,28.4172,285.31,634.42,0,0,0,0,0
neuromorpho__Cell-22.swc,264,interneuron,0.541843,0,263,0,0,0,0.899011,0.0533029,0.832525,0.832525,0.832525,0.832525,0.940571,0,0,0,0,0.390152,0,0,0,0.898627,0.832525,0,0,0,0,29,0.916847,0.832525,0.832525,0,0,13.2,-6,0,0,0,0,0,39,-1.92015,9.18325,136.3,179.3,0,0,0,0,0
