file,max_prob4,n_prob4_ge_045,n_prob4_ge_035,n_prob4_ge_025,n_prob4_ge_015,n_prob4_ge_005,n_nodes,n_apical_gt,n_basal_gt,n_axon_gt,n_apical_pred,n_basal_pred,n_axon_pred,accuracy,F1_neurite,axon_F1,basal_F1,apical_F1,soma_F1
hpf_ca1__202244_019_edited.swc,0.10667948424816132,0,0,0,0,4,2467,865,0,1601,0,865,1601,0.6494,0.5,1.0,,0.0,1.0
hpf_ca1__202244_020_edited.swc,0.12567196786403656,0,0,0,0,4,1941,796,0,1144,0,796,1144,0.5899,0.5,1.0,,0.0,1.0
hpf_ca1__202246_001_edited.swc,0.8587435483932495,1,1,1,2,6,32941,2195,8583,22162,2195,8583,22162,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202246_002_edited.swc,0.6991816163063049,1,1,1,1,5,33186,1073,1122,30990,1073,1122,30990,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202246_003_edited.swc,0.07237561792135239,0,0,0,0,2,8855,0,1182,7672,0,1182,7672,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202246_004_edited.swc,0.06719323992729187,0,0,0,0,5,15012,0,2282,12729,0,2282,12729,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202246_005_edited.swc,0.11355654895305634,0,0,0,0,6,133490,0,2167,131322,0,2167,131322,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202246_012_edited.swc,0.09209145605564117,0,0,0,0,6,55209,0,2222,52986,0,2222,52986,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202246_024_edited.swc,0.5141886472702026,1,1,1,1,4,61272,0,3269,58002,0,3269,58002,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202246_029_edited.swc,0.5941823720932007,1,1,1,1,4,14891,0,6453,8437,0,6453,8437,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202246_030_edited.swc,0.8798254728317261,1,1,1,1,4,42435,1783,867,39784,1783,867,39784,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202248_006_edited.swc,0.3628929853439331,0,1,1,1,6,37156,0,4070,33085,0,4070,33085,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202248_007_edited.swc,0.1579255908727646,0,0,0,1,4,21312,0,1964,19347,0,1964,19347,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202248_011_edited.swc,0.33107149600982666,0,0,1,1,3,82341,0,2581,79759,0,2581,79759,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202248_014_edited.swc,0.10885873436927795,0,0,0,0,6,36596,0,4074,32521,0,4074,32521,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202248_019_edited.swc,0.5384640693664551,1,1,1,1,3,8697,1181,716,6799,0,1897,6799,0.8642,0.516,1.0,0.548,0.0,1.0
hpf_ca1__202248_020_edited.swc,0.05871828272938728,0,0,0,0,4,33729,0,1319,32409,0,1319,32409,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202248_022_edited.swc,0.897406280040741,1,1,1,1,4,13308,1673,1174,10460,1674,1173,10460,0.9999,0.9998,1.0,0.9996,0.9997,1.0
hpf_ca1__202248_023_edited.swc,0.72165447473526,2,2,2,2,4,4011,1954,710,1346,1954,710,1346,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202248_024_edited.swc,0.9109431505203247,1,1,1,1,5,24732,2176,1377,21178,2176,1377,21178,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202249_003_edited.swc,0.05233453959226608,0,0,0,0,4,6165,0,556,5608,0,556,5608,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202249_005_edited.swc,0.9006258845329285,1,1,1,1,8,58625,2789,2220,53615,2789,2220,53615,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202249_007_edited.swc,0.9059533476829529,1,1,1,1,6,26141,1465,1055,23620,1465,1055,23620,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202249_008_edited.swc,0.9119390249252319,1,1,1,1,7,24715,1804,1016,21894,1804,1016,21894,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202249_012_edited.swc,0.07138889282941818,0,0,0,0,7,40694,0,2909,37784,0,2909,37784,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202249_014_edited.swc,0.9078198075294495,1,1,1,1,8,33233,1848,1475,29909,1848,1475,29909,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202249_016_edited.swc,0.826452374458313,1,1,1,1,5,34660,1204,1074,32381,1204,1074,32381,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202250_003_edited.swc,0.9122774004936218,1,1,1,1,10,11898,1379,873,9645,1379,873,9645,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202250_018_edited.swc,0.5126457810401917,1,1,1,1,2,38028,0,2873,35154,0,2873,35154,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202251_031_edited.swc,0.22620031237602234,0,0,0,1,2,14983,0,1442,13540,0,1442,13540,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202251_034_edited.swc,0.8595757484436035,1,1,1,1,4,22589,1329,1045,20214,1329,1045,20214,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202252_001_edited.swc,0.10826247185468674,0,0,0,0,6,48744,0,2531,46212,0,2531,46212,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202252_002_edited.swc,0.16340357065200806,0,0,0,1,5,25003,563,4399,20040,0,4962,20040,0.9775,0.6466,1.0,0.9399,0.0,1.0
hpf_ca1__202252_012_edited.swc,0.2353501319885254,0,0,0,1,4,42856,0,2105,40750,0,2105,40750,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202252_013_edited.swc,0.09393149614334106,0,0,0,0,6,30464,0,2574,27889,0,2574,27889,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202252_019_edited.swc,0.08652514219284058,0,0,0,0,9,34143,0,3677,30465,0,3677,30465,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202254_001_edited.swc,0.5604218244552612,2,2,2,3,4,82557,0,3729,78827,1063,2666,78827,0.9871,0.9169,1.0,0.8338,,1.0
hpf_ca1__202255_007_edited.swc,0.739363431930542,1,1,1,1,6,14447,1909,1279,11258,1909,1279,11258,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202256_040_edited.swc,0.8945692777633667,2,2,2,2,6,36283,1802,730,33750,1802,2039,32441,0.9639,0.8358,0.9802,0.5273,1.0,1.0
hpf_ca1__202256_060_edited.swc,0.06599047034978867,0,0,0,0,3,19609,0,1503,18105,0,1503,18105,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202258_019_edited.swc,0.907631516456604,1,1,1,1,8,53511,1819,1526,50165,91,3254,50165,0.9643,0.5335,1.0,0.6004,0.0,1.0
hpf_ca1__202258_024_edited.swc,0.6589761972427368,1,1,1,1,6,45054,1293,726,43034,1293,726,43034,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202258_025_edited.swc,0.1786040961742401,0,0,0,1,5,8169,0,2216,5952,0,2216,5952,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202258_026_edited.swc,0.8747220635414124,1,1,1,1,3,81411,3180,828,77402,0,4008,77402,0.9609,0.4475,1.0,0.3424,0.0,1.0
hpf_ca1__202258_033_edited.swc,0.07062697410583496,0,0,0,0,4,32563,0,1981,30581,0,1981,30581,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202258_039_edited.swc,0.23725596070289612,0,0,0,1,4,9388,0,2102,7285,0,2102,7285,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202258_042_edited.swc,0.9036858081817627,1,1,1,1,5,80616,3180,1891,75544,3180,1891,75544,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202258_043_edited.swc,0.11352598667144775,0,0,0,0,4,46476,0,2457,44018,0,2457,44018,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202258_045_edited.swc,0.9036675691604614,1,1,1,1,5,93614,2988,1844,88781,2988,1844,88781,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202259_054_edited.swc,0.6672224998474121,1,1,1,1,8,26126,877,567,24681,877,567,24681,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202259_063_edited.swc,0.8919567465782166,1,1,1,1,7,85190,2056,1462,81671,2056,1462,81671,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202259_064_edited.swc,0.8148283958435059,1,1,1,1,2,55128,1427,861,52839,1427,861,52839,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202259_070_edited.swc,0.8987115621566772,1,1,1,1,8,55269,1874,1203,52191,1874,1203,52191,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202259_076_edited.swc,0.7073588371276855,1,1,1,1,5,39141,1489,608,37043,1489,608,37043,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202259_108_edited.swc,0.09235749393701553,0,0,0,0,5,37319,0,1536,35782,0,1536,35782,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202259_134_edited.swc,0.9101691246032715,1,1,1,1,5,59347,1912,531,56903,1912,531,56903,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202260_002_edited.swc,0.9130134582519531,1,1,1,1,5,45091,1747,1075,42268,1747,1075,42268,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202261_006_edited.swc,0.8171157836914062,1,1,1,1,9,48601,2039,1105,45456,2039,1105,45456,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202261_007_edited.swc,0.8502727746963501,1,1,1,1,5,58220,1829,990,55400,1829,990,55400,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202261_008_edited.swc,0.9048614501953125,1,1,1,1,7,64695,2010,1253,61431,2010,1253,61431,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202261_010_edited.swc,0.9080160856246948,1,1,1,1,5,57743,1854,1296,54592,1854,1296,54592,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202261_011_edited.swc,0.9100315570831299,1,1,1,1,7,51978,1942,842,49193,1942,842,49193,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202261_013_edited.swc,0.583192765712738,1,1,1,1,6,64720,1906,1054,61759,1906,1054,61759,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202261_018_edited.swc,0.7160201668739319,1,1,1,2,8,40024,3190,849,35984,3190,849,35984,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202261_019_edited.swc,0.8955947756767273,1,1,1,1,6,37368,2977,953,33437,2977,953,33437,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202261_030_edited.swc,0.41254112124443054,0,1,1,1,8,24177,673,845,22658,0,1518,22658,0.9722,0.5717,1.0,0.7152,0.0,1.0
hpf_ca1__202261_095_edited.swc,0.7373975515365601,1,1,1,1,8,57508,1879,1226,54402,1879,1226,54402,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202261_096_edited.swc,0.9117519855499268,1,1,1,1,5,60637,2280,1099,57257,2280,1099,57257,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202261_108_edited.swc,0.8391134738922119,1,1,1,1,4,71238,1928,694,68615,1928,694,68615,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202261_116_edited.swc,0.15969207882881165,0,0,0,1,5,27094,0,2589,24504,0,2589,24504,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202264_082_edited.swc,0.11185494065284729,0,0,0,0,3,4395,0,2091,2303,0,2091,2303,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202266_003_edited.swc,0.912848949432373,1,1,1,1,11,69774,2590,1747,65436,2590,1747,65436,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202266_009_edited.swc,0.912859320640564,1,1,1,1,6,37480,2235,1946,33298,2235,1946,33298,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202266_079_edited.swc,0.8570884466171265,1,1,1,1,6,76217,2199,2050,71967,2199,2050,71967,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202266_131_edited.swc,0.90556401014328,1,1,1,1,6,70364,2488,1179,66696,2488,1179,66696,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202268_012_edited.swc,0.5163425207138062,1,1,1,1,5,50532,0,3721,46810,0,3721,46810,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202269_001_edited.swc,0.9051467180252075,1,1,1,1,7,104901,2629,1988,100283,2629,1988,100283,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202269_017_edited.swc,0.913292646408081,1,1,1,1,7,78222,2884,2378,72959,2884,2378,72959,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202271_130_edited.swc,0.9125744700431824,1,1,1,1,6,58108,3339,1414,53354,3339,1414,53354,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202271_141_edited.swc,0.2008114606142044,0,0,0,1,5,64088,0,3767,60320,0,3767,60320,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202271_145_edited.swc,0.899874210357666,1,1,1,1,6,11926,1747,747,9431,1747,747,9431,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202271_167_edited.swc,0.2659129500389099,0,0,1,1,3,27519,0,1659,25859,0,1659,25859,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202271_170_edited.swc,0.06437604874372482,0,0,0,0,4,24339,0,1059,23279,0,1059,23279,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202271_179_edited.swc,0.14004555344581604,0,0,0,0,7,22142,0,1871,20270,0,1871,20270,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202272_002_edited.swc,0.09211140871047974,0,0,0,0,5,36019,0,2117,33901,0,2117,33901,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202272_003_edited.swc,0.0817779004573822,0,0,0,0,4,26455,0,1670,24784,0,1670,24784,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202272_046_edited.swc,0.8487428426742554,1,1,1,1,7,57036,1797,1510,53728,1797,1510,53728,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202272_048_edited.swc,0.894932210445404,1,1,1,1,6,59926,1991,1172,56762,1991,1172,56762,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202272_101_edited.swc,0.9068500399589539,1,1,1,1,9,38751,2405,1730,34615,2405,1730,34615,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202272_102_edited.swc,0.9144429564476013,1,1,1,1,7,43119,2420,1601,39097,2420,1601,39097,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202273_055_edited.swc,0.8050246238708496,2,2,2,2,3,41730,0,2566,39163,0,2566,39163,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202273_113_edited.swc,0.7601651549339294,1,1,1,1,6,37982,1236,653,36092,1236,653,36092,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202273_114_edited.swc,0.5806636810302734,1,1,1,1,7,38455,1258,944,36252,1258,944,36252,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202274_080_edited.swc,0.8834569454193115,1,1,1,1,10,36295,1201,1010,34083,1201,1010,34083,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202274_082_edited.swc,0.08834151923656464,0,0,0,0,4,20246,0,2064,18181,0,2064,18181,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202274_087_edited.swc,0.9136802554130554,1,1,1,1,7,20785,1873,605,18306,1873,605,18306,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202274_092_edited.swc,0.9015570878982544,2,2,2,2,8,35070,3005,856,31208,1700,2161,31208,0.9628,0.7634,1.0,0.5675,0.7226,1.0
hpf_ca1__202274_093_edited.swc,0.8830481767654419,1,1,1,1,6,35235,1242,1157,32835,1242,1157,32835,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202274_094_edited.swc,0.8030416965484619,1,1,1,1,7,58538,1415,1288,55834,1415,1288,55834,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202274_126_edited.swc,0.342090368270874,0,0,1,1,5,8387,0,2891,5495,0,2891,5495,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202274_131_edited.swc,0.39946866035461426,0,1,1,1,5,6188,0,1043,5144,0,1043,5144,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202392_001_edited.swc,0.8865289092063904,1,1,1,1,5,34301,1039,989,32272,1039,989,32272,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202396_038_edited.swc,0.903218150138855,1,1,1,1,6,48372,1817,1322,45232,1817,1322,45232,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202396_041_edited.swc,0.9068251848220825,2,2,2,2,6,40113,2422,1267,36423,1932,1757,36423,0.9878,0.9085,1.0,0.838,0.8875,1.0
hpf_ca1__202396_044_edited.swc,0.9145277738571167,1,1,1,1,7,27027,2173,1932,22921,2173,1932,22921,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202399_002_edited.swc,0.909622311592102,1,1,1,1,9,20204,1944,1322,16937,1944,1322,16937,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202399_006_edited.swc,0.6789145469665527,1,1,1,1,3,11612,1085,570,9956,1085,570,9956,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202399_012_edited.swc,0.897834062576294,1,1,1,1,6,47774,2648,1605,43520,2648,1605,43520,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202399_013_edited.swc,0.914225161075592,1,1,1,1,7,40925,2654,1219,37051,2654,1219,37051,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202399_022_edited.swc,0.9062047004699707,1,1,1,1,10,51007,3336,2115,45555,3336,2115,45555,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202399_034_edited.swc,0.6636496782302856,1,1,1,2,5,41403,0,1428,39974,725,703,39974,0.9825,0.8299,1.0,0.6598,,1.0
hpf_ca1__202399_038_edited.swc,0.6383014917373657,1,1,1,1,4,15383,671,569,14142,671,569,14142,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202400_005_edited.swc,0.8977752923965454,1,1,1,1,8,53236,3090,1618,48527,3090,1618,48527,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202400_009_edited.swc,0.8995736837387085,1,1,1,1,6,95929,2606,2323,90999,2606,2323,90999,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202400_013_edited.swc,0.8794388771057129,1,1,1,1,4,56193,2611,1150,52431,2611,1150,52431,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202400_018_edited.swc,0.8968745470046997,1,1,1,1,7,74049,2879,1266,69903,2879,1266,69903,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202400_019_edited.swc,0.8154700994491577,1,1,1,1,5,60980,2287,1129,57563,2287,1129,57563,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202400_027_edited.swc,0.8584027886390686,1,1,1,1,3,47860,2502,940,44417,2502,940,44417,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202400_030_edited.swc,0.9063197374343872,1,1,1,1,4,15809,2286,1003,12519,2286,1003,12519,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202400_032_edited.swc,0.058948688209056854,0,0,0,0,4,23125,601,1188,21335,0,1789,21335,0.974,0.5994,1.0,0.7981,0.0,1.0
hpf_ca1__202400_042_edited.swc,0.6639128923416138,1,1,1,1,5,23715,1335,1379,21000,0,2714,21000,0.9437,0.5579,1.0,0.6738,0.0,1.0
hpf_ca1__202400_049_edited.swc,0.8857824802398682,1,1,1,1,3,14459,1651,985,11822,1651,985,11822,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202401_029_edited.swc,0.9074183106422424,2,2,2,3,6,21459,2842,5068,13548,2842,5068,13548,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202401_067_edited.swc,0.9002537727355957,1,1,1,1,5,10877,2016,1214,7646,2016,1214,7646,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202401_137_edited.swc,0.9035202860832214,1,1,1,1,4,69637,2922,2297,64417,2922,2297,64417,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202401_138_edited.swc,0.8728790879249573,1,1,1,2,6,121907,2999,2224,116683,1787,3436,116683,0.9901,0.8442,1.0,0.7859,0.7468,1.0
hpf_ca1__202401_143_edited.swc,0.11765515804290771,0,0,0,0,5,84069,0,3310,80758,0,3310,80758,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202401_144_edited.swc,0.9146608710289001,1,1,1,1,6,50041,3634,1443,44963,3634,1443,44963,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202401_203_edited.swc,0.9099674224853516,1,1,1,1,6,43164,2416,1369,39378,2416,1369,39378,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202401_226_edited.swc,0.8535694479942322,1,1,1,1,4,18387,0,656,17730,1880,656,15850,0.8978,0.972,0.944,1.0,,1.0
hpf_ca1__202401_227_edited.swc,0.9125369787216187,1,1,1,1,5,38685,2853,2103,33728,2853,2103,33728,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202401_228_edited.swc,0.9143748879432678,1,1,1,1,4,18151,2780,465,14905,2780,465,14905,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202402_002_edited.swc,0.9063022136688232,1,1,1,1,4,25965,1829,897,23238,1829,897,23238,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202402_014_edited.swc,0.9021469354629517,1,1,1,1,8,27185,2374,1154,23656,2374,6627,18183,0.7987,0.7219,0.8692,0.2966,1.0,1.0
hpf_ca1__202402_015_edited.swc,0.9044776558876038,1,1,1,1,6,40277,2064,768,37444,2064,768,37444,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202402_025_edited.swc,0.8979214429855347,1,1,1,1,4,52984,1736,1167,50080,0,2903,50080,0.9672,0.5245,1.0,0.5735,0.0,1.0
hpf_ca1__202402_027_edited.swc,0.25850212574005127,0,0,1,2,5,16068,0,1885,14182,0,1885,14182,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202402_056_edited.swc,0.8858675956726074,1,1,1,1,9,40630,3742,1966,34921,3742,1966,34921,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202402_057_edited.swc,0.9043922424316406,1,1,1,1,6,58954,3929,1637,53387,3929,1637,53387,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202403_121_edited.swc,0.9078689813613892,1,1,1,1,4,22470,1725,1542,19202,1725,1542,19202,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202403_125_edited.swc,0.9045410752296448,1,1,1,1,7,85402,2785,1719,80897,2785,1719,80897,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202403_126_edited.swc,0.8889399766921997,1,1,1,1,6,104418,2877,1854,99686,2877,1854,99686,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202403_129_edited.swc,0.7694281339645386,2,2,3,3,10,119979,3445,3249,113284,52,6642,113284,0.9717,0.5622,1.0,0.657,0.0297,1.0
hpf_ca1__202404_035_edited.swc,0.9123659133911133,1,1,1,1,5,16354,1808,583,13962,1808,583,13962,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202404_041_edited.swc,0.911630392074585,1,1,1,1,8,53487,4031,1778,47677,3648,2161,47677,0.9928,0.951,1.0,0.9028,0.9501,1.0
hpf_ca1__202404_043_edited.swc,0.9088147878646851,1,1,1,1,8,43555,2529,1759,39266,2529,1759,39266,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202405_001_edited.swc,0.7215076684951782,1,1,1,1,4,113277,0,3239,110037,1882,1357,110037,0.9834,0.7953,1.0,0.5905,,1.0
hpf_ca1__202405_003_edited.swc,0.9053153991699219,1,1,1,1,5,47726,3542,1577,42606,3542,1577,42606,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202405_016_edited.swc,0.9110488891601562,1,1,1,1,5,21298,1372,851,19074,1372,851,19074,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202409_001_edited.swc,0.5700708627700806,1,1,1,2,4,60887,0,3221,57665,1405,1816,57665,0.9769,0.8605,1.0,0.7211,,1.0
hpf_ca1__202409_002_edited.swc,0.23320765793323517,0,0,0,1,3,24776,0,1677,23098,0,1677,23098,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202409_005_edited.swc,0.8863601684570312,1,1,1,1,7,16230,1700,721,13808,1700,721,13808,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202409_006_edited.swc,0.9090287089347839,1,1,1,1,5,14392,1985,931,11475,1985,931,11475,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202409_007_edited.swc,0.8678765296936035,1,1,1,1,3,18881,1504,936,16440,1504,936,16440,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202410_002_edited.swc,0.16165223717689514,0,0,0,1,8,27576,0,1449,26126,0,1449,26126,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202410_008_edited.swc,0.8970937728881836,1,1,1,1,6,18551,2774,1752,14024,2774,1752,14024,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202410_009_edited.swc,0.9067842364311218,1,1,1,1,4,9216,2470,1233,5512,2470,1233,5512,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202410_012_edited.swc,0.9093606472015381,1,1,1,1,8,18361,2034,1164,15162,2034,1164,15162,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202411_001_edited.swc,0.6307735443115234,1,1,1,3,6,18950,0,3350,15599,0,3350,15599,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202411_004_edited.swc,0.903344452381134,1,1,1,1,3,17173,3534,393,13245,3534,393,13245,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202411_005_edited.swc,0.06784123927354813,0,0,0,0,3,20603,0,926,19676,0,926,19676,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202411_006_edited.swc,0.9049385786056519,1,1,1,1,2,17612,1912,0,15699,1912,98,15601,0.9944,0.9984,0.9969,,1.0,1.0
hpf_ca1__202411_010_edited.swc,0.07109738141298294,0,0,0,0,5,25553,0,1375,24177,0,1375,24177,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202411_013_edited.swc,0.06795964390039444,0,0,0,0,3,27361,0,1273,26087,0,1273,26087,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202411_019_edited.swc,0.21142013370990753,0,0,0,1,5,18869,0,2674,16194,0,2674,16194,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202411_022_edited.swc,0.10648442804813385,0,0,0,0,2,46704,0,1855,44848,0,1855,44848,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__202412_006_edited.swc,0.8975567817687988,1,1,1,1,7,9590,1423,1049,7117,1423,1049,7117,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202412_007_edited.swc,0.7868691086769104,1,1,1,1,4,78218,1365,1141,75711,1365,1141,75711,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202412_012_edited.swc,0.9081544876098633,1,1,1,1,7,60364,2160,1251,56952,2160,1251,56952,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__202412_021_edited.swc,0.9129884243011475,1,1,1,1,6,19891,1693,503,17694,1693,503,17694,1.0,1.0,1.0,1.0,1.0,1.0
