name,n_nodes,predicted_cell_type,stage1_correct,neurite_macro_f1,macro_f1,accuracy,n_apical_gt,n_basal_gt,n_axon_gt
hpf_ca1__202423_022_edited.swc,118817,pyramidal,True,0.5589,0.6692,0.9844,1856,1942,115018
hpf_ca1__202423_023_edited.swc,28717,pyramidal,True,0.5375,0.6532,0.9408,1701,1345,25670
hpf_ca1__202423_025_edited.swc,51714,pyramidal,True,1.0,1.0,1.0,2042,1437,48234
hpf_ca1__202423_027_edited.swc,36730,pyramidal,True,0.5622,0.6716,0.9714,1052,1152,34522
hpf_ca1__202423_029_edited.swc,57031,pyramidal,True,0.5082,0.6311,0.9769,1320,728,54982
hpf_ca1__202423_030_edited.swc,35729,pyramidal,True,0.5216,0.6412,0.9678,1149,746,33833
hpf_ca1__202423_031_edited.swc,44074,pyramidal,True,0.7473,0.8105,0.9831,1120,1075,41877
hpf_ca1__202423_033_edited.swc,59489,pyramidal,True,0.4845,0.6133,0.96,2380,987,56119
hpf_ca1__202423_043_edited.swc,35906,pyramidal,True,1.0,1.0,1.0,1886,1339,32680
hpf_ca1__202426_009_edited.swc,66598,pyramidal,True,1.0,1.0,1.0,2279,1770,62548
hpf_ca1__202426_024_edited.swc,17150,pyramidal,True,0.546,0.6595,0.8807,2046,1804,13299
hpf_ca1__202426_025_edited.swc,29420,pyramidal,True,0.4769,0.6077,0.909,2676,1012,25729
hpf_ca1__202426_026_edited.swc,17563,interneuron,False,0.4766,0.6075,0.8659,2355,888,14319
hpf_ca1__202426_043_edited.swc,69079,pyramidal,True,1.0,1.0,1.0,1684,2219,65174
hpf_ca1__202426_044_edited.swc,62280,pyramidal,True,1.0,1.0,1.0,2610,1676,57993
hpf_ca1__202426_047_edited.swc,33288,pyramidal,True,0.5802,0.7202,0.1099,32463,824,0
hpf_ca1__202426_050_edited.swc,91447,pyramidal,True,0.5343,0.6508,0.9735,2421,1839,87186
hpf_ca1__202426_053_edited.swc,61653,pyramidal,True,0.5057,0.6293,0.9542,2823,1511,57318
hpf_ca1__202426_055_edited.swc,104139,pyramidal,True,0.5376,0.6532,0.9672,3414,2700,98024
hpf_ca1__202426_057_edited.swc,59871,pyramidal,True,0.3223,0.2417,0.9358,2370,1468,55992
hpf_ca1__202426_058_edited.swc,60142,pyramidal,True,1.0,1.0,1.0,2731,1736,55674
hpf_ca1__202426_098_edited.swc,45169,pyramidal,True,0.5583,0.6687,0.9625,1694,1758,41716
hpf_ca1__202426_101_edited.swc,43885,pyramidal,True,0.4594,0.5945,0.9245,3312,1007,39565
hpf_ca1__202426_102_edited.swc,27671,interneuron,False,0.532,0.649,0.9441,1546,1140,24984
hpf_ca1__202426_108_edited.swc,24856,pyramidal,True,0.4773,0.6079,0.918,2037,774,22043
hpf_ca1__202426_132_edited.swc,64236,pyramidal,True,0.5145,0.6358,0.9586,2662,1584,59989
hpf_ca1__202426_143_edited.swc,53745,pyramidal,True,0.4899,0.6174,0.948,2797,1239,49708
hpf_ca1__202426_144_edited.swc,61330,pyramidal,True,0.3198,0.2398,0.9218,2925,1865,56462
hpf_ca1__202426_146_edited.swc,72160,pyramidal,True,1.0,1.0,1.0,2343,1919,67896
hpf_ca1__202426_147_edited.swc,36084,pyramidal,True,1.0,1.0,1.0,2301,1331,32451
hpf_ca1__202426_155_edited.swc,47892,pyramidal,True,1.0,1.0,1.0,2588,1561,43742
hpf_ca1__202426_156_edited.swc,40215,pyramidal,True,1.0,1.0,1.0,2102,1547,36565
hpf_ca1__202427_020_edited.swc,40013,pyramidal,True,0.5018,0.6264,0.938,2479,1267,36266
hpf_ca1__202427_021_edited.swc,64788,pyramidal,True,0.5295,0.6471,0.9661,2198,1572,61017
hpf_ca1__202427_036_edited.swc,29552,pyramidal,True,1.0,1.0,1.0,1957,1021,26573
hpf_ca1__202427_037_edited.swc,68147,pyramidal,True,0.4864,0.6148,0.9587,2813,1194,64139
hpf_ca1__202427_048_edited.swc,51550,pyramidal,True,0.5233,0.6425,0.9519,2479,1643,47427
hpf_ca1__202427_057_edited.swc,23695,pyramidal,True,1.0,1.0,1.0,2118,916,20659
hpf_ca1__202427_060_edited.swc,46282,pyramidal,True,0.4584,0.5938,0.9348,3016,906,42359
hpf_ca1__202427_071_edited.swc,43417,pyramidal,True,1.0,1.0,1.0,3112,808,39496
hpf_ca1__202427_077_edited.swc,58362,pyramidal,True,0.5296,0.6472,0.9636,2124,1520,54714
hpf_ca1__202427_078_edited.swc,32494,pyramidal,True,0.4479,0.5859,0.9304,1785,1067,29641
hpf_ca1__202427_079_edited.swc,37481,pyramidal,True,0.5349,0.6512,0.959,1537,1176,34767
hpf_ca1__202427_088_edited.swc,82202,pyramidal,True,0.5533,0.665,0.9751,2043,1983,78175
hpf_ca1__202427_099_edited.swc,14207,pyramidal,True,0.5219,0.6414,0.9096,1284,836,12086
hpf_ca1__202427_100_edited.swc,27091,pyramidal,True,0.5061,0.6295,0.9594,1099,591,25400
hpf_ca1__202427_123_edited.swc,60413,pyramidal,True,0.4977,0.6232,0.9612,2345,1140,56927
hpf_ca1__202427_142_edited.swc,48033,pyramidal,True,0.8477,0.8858,0.9802,2474,1687,43871
hpf_ca1__202427_143_edited.swc,84679,pyramidal,True,0.537,0.6527,0.9743,2180,1711,80787
hpf_ca1__202428_023_edited.swc,30065,pyramidal,True,0.5194,0.6396,0.9315,2060,1302,26702
hpf_ca1__202428_034_edited.swc,23657,pyramidal,True,1.0,1.0,1.0,2239,1392,20025
hpf_ca1__202428_037_edited.swc,42644,pyramidal,True,0.5282,0.6462,0.9262,3145,2214,37284
hpf_ca1__202429_001_edited.swc,43853,pyramidal,True,0.4997,0.6248,0.9144,3754,1871,38224
hpf_ca1__202429_007_edited.swc,28617,pyramidal,True,0.5652,0.6739,0.9488,1465,1673,25478
hpf_ca1__202461_001_edited.swc,20233,interneuron,False,0.5123,0.6342,0.8829,2370,1374,16487
hpf_ca1__202461_007_edited.swc,120271,pyramidal,True,1.0,1.0,1.0,2220,2273,115777
hpf_ca1__202461_009_edited.swc,55879,interneuron,False,0.5523,0.6642,0.98,1120,1072,53686
hpf_ca1__202461_027_edited.swc,51205,pyramidal,True,0.5298,0.6473,0.9435,2892,2075,46237
hpf_ca1__202462_005_edited.swc,27223,pyramidal,True,0.4744,0.6058,0.8876,3059,1122,23041
hpf_ca1__202464_010_edited.swc,15900,pyramidal,True,0.5219,0.6414,0.8778,1943,1265,12691
hpf_ca1__202464_012_edited.swc,41782,pyramidal,True,1.0,1.0,1.0,2404,1111,38264
hpf_ca1__202497_001_edited.swc,44018,pyramidal,True,0.5095,0.6321,0.9595,1784,1000,41231
hpf_ca1__202497_002_edited.swc,47908,pyramidal,True,0.9373,0.9529,0.9934,2136,1316,44455
hpf_ca1__202497_005_edited.swc,38762,pyramidal,True,0.5142,0.6357,0.9554,1728,1025,36007
hpf_ca1__202497_006_edited.swc,34802,pyramidal,True,1.0,1.0,1.0,1313,957,32531
hpf_ca1__202497_007_edited.swc,46199,pyramidal,True,1.0,1.0,1.0,2367,654,43177
hpf_ca1__202497_009_edited.swc,66021,pyramidal,True,0.5562,0.6671,0.9695,2012,2029,61979
hpf_ca1__202497_013_edited.swc,43457,pyramidal,True,1.0,1.0,1.0,1867,1360,40229
hpf_ca1__202497_020_edited.swc,32754,pyramidal,True,1.0,1.0,1.0,2367,1931,28455
hpf_ca1__202497_022_edited.swc,43240,pyramidal,True,1.0,1.0,1.0,1898,723,40617
hpf_ca1__202497_023_edited.swc,30322,pyramidal,True,0.4615,0.5961,0.9461,1633,510,28178
hpf_ca1__202498_002_edited.swc,23475,pyramidal,True,1.0,1.0,1.0,809,640,22025
hpf_ca1__202498_003_edited.swc,32575,pyramidal,True,1.0,1.0,1.0,1237,715,30622
hpf_ca1__202498_004_edited.swc,8886,pyramidal,True,0.5072,0.6304,0.9084,814,444,7627
hpf_ca1__202498_006_edited.swc,37338,pyramidal,True,0.4919,0.6189,0.9353,2413,1095,33789
hpf_ca1__202498_007_edited.swc,38402,pyramidal,True,0.503,0.6273,0.9396,2320,1203,34878
hpf_ca1__202498_008_edited.swc,26945,pyramidal,True,0.5231,0.6423,0.9523,1286,850,24808
hpf_ca1__202498_011_edited.swc,25392,interneuron,False,0.5226,0.642,0.9504,1260,828,23303
hpf_ca1__202498_012_edited.swc,35858,pyramidal,True,0.5221,0.6416,0.9617,1374,897,33586
hpf_ca1__202498_014_edited.swc,16943,pyramidal,True,0.4452,0.5839,0.9446,939,237,15766
hpf_ca1__202498_015_edited.swc,10341,pyramidal,True,0.5112,0.6334,0.8963,1072,613,8655
hpf_ca1__202498_016_edited.swc,33262,pyramidal,True,0.5224,0.6418,0.9575,1415,927,30919
hpf_ca1__202498_017_edited.swc,20894,pyramidal,True,0.4972,0.6229,0.9339,1382,668,18843
hpf_ca1__202498_018_edited.swc,15127,interneuron,False,0.4264,0.5698,0.9051,1436,278,13412
hpf_ca1__202499_001_edited.swc,21760,pyramidal,True,1.0,1.0,1.0,1455,898,19406
hpf_ca1__202499_004_edited.swc,51679,pyramidal,True,0.5464,0.6598,0.9645,1835,1625,48217
hpf_ca1__202499_013_edited.swc,34136,pyramidal,True,0.569,0.6767,0.9719,959,1157,32019
hpf_ca1__202499_015_edited.swc,16220,pyramidal,True,0.4493,0.587,0.9149,1380,368,14471
hpf_ca1__202499_016_edited.swc,34267,pyramidal,True,0.5136,0.6352,0.9434,1940,1143,31183
hpf_ca1__202499_017_edited.swc,22802,pyramidal,True,0.5208,0.6406,0.9436,1285,826,20690
hpf_ca1__202499_018_edited.swc,48737,pyramidal,True,0.5552,0.6664,0.9699,1469,1462,45805
hpf_ca1__202499_020_edited.swc,48925,pyramidal,True,0.5252,0.6439,0.9588,2015,1367,45542
hpf_ca1__202499_021_edited.swc,29063,pyramidal,True,0.5229,0.6421,0.9188,2360,1555,25147
hpf_ca1__202499_022_edited.swc,54415,pyramidal,True,0.5459,0.6594,0.9756,1327,1168,51918
hpf_ca1__202499_023_edited.swc,44846,pyramidal,True,1.0,1.0,1.0,1922,1619,41304
hpf_ca1__202499_025_edited.swc,19061,interneuron,False,0.4733,0.6049,0.904,1830,662,16568
hpf_ca1__202500_003_edited.swc,58304,pyramidal,True,0.5172,0.6379,0.9671,1918,1180,55205
hpf_ca1__202500_006_edited.swc,26976,pyramidal,True,0.5036,0.6277,0.9359,1728,902,24344
hpf_ca1__202500_007_edited.swc,37389,pyramidal,True,1.0,1.0,1.0,1686,1179,34523
hpf_ca1__202501_001_edited.swc,36805,pyramidal,True,1.0,1.0,1.0,1916,766,34118
hpf_ca1__202501_003_edited.swc,28138,pyramidal,True,0.4737,0.6053,0.9437,1584,576,25957
hpf_ca1__202501_004_edited.swc,54214,pyramidal,True,1.0,1.0,1.0,2117,1243,50849
hpf_ca1__202501_005_edited.swc,60681,pyramidal,True,0.463,0.5973,0.9368,3835,1221,55616
hpf_ca1__202501_006_edited.swc,20666,pyramidal,True,1.0,1.0,1.0,1364,679,18614
hpf_ca1__202501_007_edited.swc,28135,pyramidal,True,0.4456,0.5842,0.9315,1926,489,25706
hpf_ca1__202501_008_edited.swc,52263,pyramidal,True,0.6399,0.7299,0.9554,2788,2057,47413
hpf_ca1__202501_011_edited.swc,45232,pyramidal,True,0.4837,0.6128,0.9632,1664,684,42883
hpf_ca1__202501_013_edited.swc,36224,pyramidal,True,1.0,1.0,1.0,1566,891,33766
hpf_ca1__202501_017_edited.swc,48046,pyramidal,True,1.0,1.0,1.0,1736,1206,45103
hpf_ca1__202501_019_edited.swc,48560,pyramidal,True,0.5416,0.6562,0.9711,1404,1169,45986
hpf_ca1__202501_021_edited.swc,20517,pyramidal,True,0.4967,0.6225,0.9713,589,283,19644
hpf_ca1__202501_022_edited.swc,36266,pyramidal,True,0.5215,0.6411,0.9502,1798,1165,33129
hpf_ca1__202501_024_edited.swc,20053,pyramidal,True,0.4861,0.6146,0.899,2026,857,17169
hpf_ca1__202503_021_edited.swc,79598,pyramidal,True,0.5138,0.6354,0.9709,2318,1369,75910
hpf_ca1__202503_022_edited.swc,50005,interneuron,False,0.5133,0.635,0.9558,2208,1296,46500
hpf_ca1__202503_023_edited.swc,41023,pyramidal,True,0.6101,0.7076,0.9762,2392,977,37653
hpf_ca1__202503_024_edited.swc,95221,pyramidal,True,0.52,0.64,0.9721,2652,1688,90880
hpf_ca1__202503_025_edited.swc,44286,pyramidal,True,1.0,1.0,1.0,1704,1036,41545
hpf_ca1__202503_026_edited.swc,42746,pyramidal,True,0.5068,0.6301,0.9621,1620,879,40246
hpf_ca1__202503_033_edited.swc,61681,pyramidal,True,0.508,0.631,0.9666,2061,1135,58484
hpf_ca1__202503_036_edited.swc,51159,pyramidal,True,1.0,1.0,1.0,1762,1002,48394
hpf_ca1__202503_037_edited.swc,79979,pyramidal,True,0.5231,0.6423,0.9722,2223,1469,76286
hpf_ca1__202503_041_edited.swc,59599,pyramidal,True,0.6281,0.721,0.9818,1087,4148,54363
hpf_ca1__202503_047_edited.swc,53239,pyramidal,True,0.4867,0.615,0.973,1436,612,51190
hpf_ca1__202503_048_edited.swc,53602,pyramidal,True,0.5146,0.636,0.9737,1412,842,51347
hpf_ca1__202503_049_edited.swc,63399,pyramidal,True,0.8753,0.9064,0.9936,1991,571,60836
hpf_ca1__202506_008_edited.swc,45733,pyramidal,True,0.5001,0.625,0.966,1553,777,43402
hpf_ca1__202506_039_edited.swc,66475,pyramidal,True,0.594,0.6955,0.9856,1721,960,63792
hpf_ca1__202506_073_edited.swc,67832,pyramidal,True,0.507,0.6302,0.9695,2067,1124,64640
hpf_ca1__202507_015_edited.swc,43132,pyramidal,True,0.5203,0.6402,0.9559,1742,1386,40003
hpf_ca1__202508_008_edited.swc,44224,pyramidal,True,0.4289,0.5716,0.9623,1668,335,42220
hpf_ca1__202508_009_edited.swc,19478,pyramidal,True,0.5643,0.6732,0.9478,1016,1146,17315
hpf_ca1__202508_010_edited.swc,53598,pyramidal,True,0.5059,0.6294,0.9669,1774,952,50868
hpf_ca1__202508_011_edited.swc,40972,pyramidal,True,0.5036,0.6277,0.9558,1813,947,38211
hpf_ca1__202508_012_edited.swc,31438,pyramidal,True,0.4898,0.6174,0.968,1006,445,29986
hpf_ca1__202544_004_edited.swc,7809,pyramidal,True,1.0,1.0,1.0,1665,836,5307
hpf_ca1__202544_017_edited.swc,51004,pyramidal,True,0.5502,0.6626,0.9712,1468,1366,48168
hpf_ca1__202544_027_edited.swc,99432,pyramidal,True,0.527,0.6453,0.9794,2048,1420,95963
hpf_ca1__202544_029_edited.swc,58820,pyramidal,True,0.5321,0.649,0.9632,2166,1599,55054
hpf_ca1__202544_030_edited.swc,52350,pyramidal,True,0.4932,0.6199,0.949,2668,1230,48451
hpf_ca1__202548_039_edited.swc,57216,pyramidal,True,1.0,1.0,1.0,3573,1672,51969
hpf_ca1__202548_043_edited.swc,51612,pyramidal,True,1.0,1.0,1.0,3746,1139,46726
hpf_ca1__202565_001_edited.swc,113127,pyramidal,True,0.7849,0.8387,0.9877,2387,2248,108491
hpf_ca1__202565_007_edited.swc,43990,pyramidal,True,0.5403,0.6552,0.9519,2116,1733,40140
hpf_ca1__202565_010_edited.swc,48435,pyramidal,True,0.5079,0.6309,0.9339,3165,1795,43474
hpf_ca1__202567_001_edited.swc,16442,interneuron,False,0.5147,0.636,0.8951,1724,1029,13688
hpf_ca1__202567_005_edited.swc,24360,pyramidal,True,1.0,1.0,1.0,1797,1239,21323
hpf_ca1__202567_006_edited.swc,15168,pyramidal,True,1.0,1.0,1.0,1825,907,12435
hpf_ca1__202567_008_edited.swc,26030,pyramidal,True,1.0,1.0,1.0,3127,556,22346
hpf_ca1__202567_009_edited.swc,19557,interneuron,False,0.4859,0.6144,0.8985,1985,838,16733
hpf_ca1__202664_001_edited.swc,31184,interneuron,False,0.5868,0.6901,0.9763,740,1175,29268
hpf_ca1__202664_002_edited.swc,20924,pyramidal,True,0.5115,0.6336,0.8637,2851,1637,16435
hpf_ca1__202664_003_edited.swc,16562,interneuron,False,0.5266,0.645,0.8902,1818,1255,13487
hpf_ca1__202664_004_edited.swc,29137,pyramidal,True,0.9998,0.9998,1.0,2408,1145,25583
hpf_ca1__202664_011_edited.swc,29016,pyramidal,True,0.5108,0.6331,0.9153,2457,1398,25160
hpf_ca1__202666_009_edited.swc,19459,interneuron,False,0.5365,0.6524,0.9014,1919,1498,16041
hpf_ca1__202666_011_edited.swc,15548,interneuron,False,0.5083,0.6312,0.8816,1840,1016,12690
hpf_ca1__202666_012_edited.swc,20286,interneuron,False,0.4841,0.6131,0.8893,2245,927,17112
hpf_ca1__202666_014_edited.swc,12210,interneuron,False,0.5713,0.6785,0.8925,1313,1639,9256
hpf_ca1__202666_017_edited.swc,17262,pyramidal,True,0.5142,0.6357,0.8759,2142,1271,13848
hpf_ca1__202666_020_edited.swc,15587,pyramidal,True,0.4979,0.6234,0.8573,2224,1084,12278
hpf_ca1__202666_021_edited.swc,14070,pyramidal,True,0.4913,0.6185,0.8756,1751,789,11529
hpf_ca1__202666_023_edited.swc,26025,interneuron,False,0.5501,0.6626,0.9646,922,857,24245
hpf_ca1__202666_028_edited.swc,23324,pyramidal,True,0.5293,0.647,0.907,2170,1548,19605
hpf_ca1__202666_033_edited.swc,43167,interneuron,False,0.5274,0.6455,0.9629,1602,1116,40448
hpf_ca1__202668_005_edited.swc,18116,interneuron,False,0.4808,0.6106,0.8629,2484,985,14646
hpf_ca1__202668_006_edited.swc,14784,interneuron,False,0.5172,0.6379,0.8891,1639,1008,12135
hpf_ca1__202668_014_edited.swc,16138,interneuron,False,0.5643,0.6732,0.9437,908,1024,14199
hpf_ca1__202668_019_edited.swc,29031,interneuron,False,0.5424,0.6568,0.9713,832,700,27498
hpf_ca1__202669_005_edited.swc,31204,pyramidal,True,0.5071,0.6303,0.9168,2595,1413,27195
hpf_ca1__202669_006_edited.swc,27976,pyramidal,True,0.4959,0.6219,0.9241,2123,1010,24842
hpf_ca1__202669_007_edited.swc,36337,interneuron,False,0.5513,0.6635,0.9657,1248,1179,33909
hpf_ca1__202669_008_edited.swc,14322,pyramidal,True,0.4968,0.6226,0.8551,2075,998,11248
hpf_ca1__202669_013_edited.swc,20572,pyramidal,True,1.0,1.0,1.0,2142,941,17488
hpf_ca1__202669_015_edited.swc,12021,pyramidal,True,0.4901,0.6176,0.833,1771,1127,9122
hpf_ca1__202669_016_edited.swc,21706,pyramidal,True,1.0,1.0,1.0,1645,1085,18975
hpf_ca1__202669_017_edited.swc,28523,interneuron,False,0.5674,0.6756,0.967,942,1111,26469
hpf_ca1__202669_018_edited.swc,14646,interneuron,False,0.5052,0.6289,0.8906,1603,853,12189
hpf_ca1__202671_001_edited.swc,15935,pyramidal,True,0.6604,0.7453,0.9218,1695,801,13438
hpf_ca1__202671_002_edited.swc,15934,pyramidal,True,0.9645,0.9734,0.9909,1896,1015,13022
hpf_ca1__202674_001_edited.swc,32716,pyramidal,True,0.5377,0.6532,0.9479,1706,1351,29658
hpf_ca1__202674_004_edited.swc,24675,pyramidal,True,0.5331,0.6498,0.9297,1735,1298,21641
hpf_ca1__202674_005_edited.swc,23978,interneuron,False,0.5335,0.6501,0.9219,1873,1407,20697
hpf_ca1__202674_008_edited.swc,62365,pyramidal,True,0.5235,0.6427,0.9507,3076,2044,57244
hpf_ca1__202674_009_edited.swc,26981,pyramidal,True,0.4993,0.6244,0.891,2940,1457,22583
hpf_ca1__202674_013_edited.swc,58379,interneuron,False,0.5251,0.6438,0.9461,3145,2130,53102
hpf_ca1__202674_016_edited.swc,19256,pyramidal,True,0.4813,0.611,0.874,2427,969,15859
hpf_ca1__202674_036_edited.swc,18473,pyramidal,True,0.5061,0.6296,0.8675,2447,1316,14707
hpf_ca1__202674_038_edited.swc,17212,pyramidal,True,0.4905,0.6179,0.8445,2677,1194,13340
hpf_ca1__202674_039_edited.swc,29030,pyramidal,True,0.4949,0.6212,0.9119,2557,1203,25269
hpf_ca1__202679_001_edited.swc,25007,pyramidal,True,0.7606,0.8204,0.9609,2486,544,21976
hpf_ca1__202679_002_edited.swc,10050,interneuron,False,0.5167,0.6375,0.8603,1404,858,7787
hpf_ca1__202679_003_edited.swc,16313,interneuron,False,0.522,0.6415,0.8923,1757,1146,13409
hpf_ca1__202679_006_edited.swc,19456,pyramidal,True,0.5009,0.6257,0.8852,2233,1129,16093
hpf_ca1__202679_008_edited.swc,29489,pyramidal,True,0.5284,0.6463,0.9343,1936,1366,26186
hpf_ca1__202679_009_edited.swc,49122,pyramidal,True,0.5369,0.6527,0.9477,2569,2015,44537
hpf_ca1__202679_011_edited.swc,20790,interneuron,False,0.5136,0.6352,0.9045,1986,1170,17633
hpf_ca1__202679_018_edited.swc,10826,interneuron,False,0.5395,0.6546,0.8938,1150,932,8743
hpf_ca1__202679_019_edited.swc,32398,pyramidal,True,0.4759,0.607,0.8999,3242,1212,27943
hpf_ca1__202679_020_edited.swc,30391,pyramidal,True,1.0,1.0,1.0,2446,1394,26548
hpf_ca1__202679_021_edited.swc,20891,pyramidal,True,1.0,1.0,1.0,2343,494,18022
hpf_ca1__202679_024_edited.swc,22117,pyramidal,True,0.5155,0.6366,0.9219,1660,1107,19349
hpf_ca1__202679_026_edited.swc,23480,pyramidal,True,0.4995,0.6246,0.9137,2027,1007,20445
hpf_ca1__202680_006_edited.swc,25446,pyramidal,True,0.5115,0.6336,0.9168,2117,1215,22113
hpf_ca1__202680_007_edited.swc,25963,pyramidal,True,0.4781,0.6086,0.8815,3077,1181,21704
hpf_ca1__202680_008_edited.swc,13829,pyramidal,True,0.5197,0.6398,0.9126,1208,766,11854
hpf_ca1__202680_010_edited.swc,17415,pyramidal,True,1.0,1.0,1.0,1467,1294,14653
hpf_ca1__202680_011_edited.swc,12491,pyramidal,True,0.5314,0.6486,0.8878,1402,1027,10061
hpf_ca1__202680_012_edited.swc,99876,pyramidal,True,0.6399,0.73,0.9937,1,4121,95753
hpf_ca1__202680_013_edited.swc,16285,pyramidal,True,0.5238,0.6428,0.8777,1991,1327,12965
hpf_ca1__202680_015_edited.swc,16893,pyramidal,True,1.0,1.0,1.0,1681,783,14428
hpf_ca1__202680_018_edited.swc,30856,pyramidal,True,0.9934,0.9951,0.9988,2436,1453,26966
hpf_ca1__202680_020_edited.swc,12785,interneuron,False,0.5108,0.6331,0.8883,1423,810,10500
hpf_ca1__202680_022_edited.swc,10369,pyramidal,True,0.5279,0.6459,0.8804,1240,869,8259
hpf_ca1__202680_029_edited.swc,59133,pyramidal,True,0.5013,0.626,0.9569,2547,1294,55291
hpf_ca1__202680_030_edited.swc,27997,pyramidal,True,0.4628,0.5971,0.8801,3356,1065,23573
hpf_ca1__202680_033_edited.swc,13931,pyramidal,True,0.5181,0.6386,0.8918,1507,937,11486
hpf_ca1__202681_001_edited.swc,76346,pyramidal,True,0.5198,0.6399,0.9722,2126,1350,72869
hpf_ca1__202681_002_edited.swc,15567,interneuron,False,0.4675,0.6006,0.844,2429,818,12319
hpf_ca1__202681_006_edited.swc,19884,pyramidal,True,0.5208,0.6406,0.922,1551,997,17335
hpf_ca1__202681_016_edited.swc,16928,pyramidal,True,0.9508,0.9631,0.9879,2065,966,13896
hpf_ca1__202681_018_edited.swc,12527,interneuron,False,0.5259,0.6445,0.895,1315,900,10311
hpf_ca1__202681_019_edited.swc,17601,pyramidal,True,0.5061,0.6296,0.9028,1711,921,14967
hpf_ca1__202682_001_edited.swc,30996,pyramidal,True,1.0,1.0,1.0,2260,2455,26278
hpf_ca1__202682_002_edited.swc,21806,pyramidal,True,0.6038,0.7029,0.9453,1193,2567,18045
hpf_ca1__202682_003_edited.swc,20958,pyramidal,True,0.93,0.9475,0.9854,1748,1182,18012
hpf_ca1__202682_007_edited.swc,13300,pyramidal,True,0.5271,0.6453,0.9135,1150,798,11351
hpf_ca1__202682_013_edited.swc,15010,pyramidal,True,0.4904,0.6178,0.8868,1699,757,12553
hpf_ca1__202682_014_edited.swc,18206,pyramidal,True,0.5173,0.638,0.926,1347,830,16028
hpf_ca1__202682_016_edited.swc,37617,pyramidal,True,0.5354,0.6515,0.9395,2276,1751,33588
hpf_ca1__202682_017_edited.swc,16363,pyramidal,True,0.5047,0.6286,0.8632,2239,1185,12938
hpf_ca1__202682_018_edited.swc,18449,pyramidal,True,0.5023,0.6267,0.9082,1693,870,15885
hpf_ca1__202682_019_edited.swc,13959,pyramidal,True,0.5451,0.6588,0.9107,1246,1085,11626
hpf_ca1__202682_021_edited.swc,54063,pyramidal,True,0.4975,0.6231,0.9433,3066,1488,49508
hpf_ca1__202682_022_edited.swc,45949,pyramidal,True,0.5171,0.6378,0.9047,4379,2689,38879
hpf_ca1__202803_002_edited.swc,58789,pyramidal,True,0.5233,0.6425,0.9679,1890,1252,55646
hpf_ca1__202803_003_edited.swc,64318,pyramidal,True,1.0,1.0,1.0,2145,971,61201
hpf_ca1__202803_016_edited.swc,7705,pyramidal,True,0.5279,0.6459,0.7912,1609,1128,4967
hpf_ca1__202803_017_edited.swc,12591,pyramidal,True,0.4727,0.6046,0.8856,1441,518,10631
hpf_ca1__202807_022_edited.swc,75846,pyramidal,True,0.5082,0.6312,0.9704,2247,1240,72358
hpf_ca1__202807_023_edited.swc,78799,pyramidal,True,0.52,0.64,0.9691,2432,1548,74818
hpf_ca1__202807_024_edited.swc,93447,pyramidal,True,0.5215,0.6411,0.9741,2420,1569,89451
hpf_ca1__202807_027_edited.swc,100541,pyramidal,True,0.5313,0.6485,0.9697,3051,2231,95258
hpf_ca1__202807_031_edited.swc,36334,pyramidal,True,0.5277,0.6458,0.956,1598,1118,33617
hpf_ca1__202809_002_edited.swc,27560,pyramidal,True,0.5154,0.6365,0.9497,1385,833,25341
hpf_ca1__202809_005_edited.swc,42184,pyramidal,True,1.0,1.0,1.0,2842,1323,38018
hpf_ca1__202809_006_edited.swc,21140,pyramidal,True,1.0,1.0,1.0,1560,624,18955
hpf_ca1__202809_017_edited.swc,20690,pyramidal,True,0.5139,0.6354,0.8842,2395,1415,16879
hpf_ca1__202829_023_edited.swc,8388,interneuron,False,0.5294,0.6471,0.8216,1496,1069,5822
hpf_ca1__202829_024_edited.swc,13498,pyramidal,True,0.5075,0.6307,0.8289,2309,1264,9922
hpf_ca1__202829_026_edited.swc,16145,pyramidal,True,0.4952,0.6214,0.8627,2217,1046,12881
hpf_ca1__202829_027_edited.swc,18712,pyramidal,True,0.5148,0.6361,0.8764,2312,1381,15018
hpf_ca1__202829_047_edited.swc,16225,pyramidal,True,0.505,0.6287,0.8621,1997,1429,12798
hpf_ca1__202829_049_edited.swc,46877,pyramidal,True,0.5496,0.6622,0.9465,2506,2316,42054
hpf_ca1__202829_050_edited.swc,13539,pyramidal,True,0.5234,0.6425,0.8539,1978,1312,10248
hpf_ca1__202829_057_edited.swc,15510,pyramidal,True,0.5112,0.6334,0.8621,2139,1224,12146
hpf_ca1__202829_062_edited.swc,13991,pyramidal,True,0.5014,0.626,0.8392,2250,1144,10596
hpf_ca1__202829_064_edited.swc,10548,interneuron,False,0.5078,0.6309,0.8264,1831,1006,7710
hpf_ca1__202829_066_edited.swc,18700,pyramidal,True,0.5181,0.6386,0.8975,1916,1192,15591
hpf_ca1__202829_068_edited.swc,40896,pyramidal,True,0.9286,0.9465,0.9923,1685,1252,37958
hpf_ca1__202829_069_edited.swc,107161,pyramidal,True,0.575,0.6812,0.9804,2102,2770,102288
hpf_ca1__202829_084_edited.swc,12103,interneuron,False,0.5264,0.6448,0.8494,1823,1255,9024
hpf_ca1__202829_087_edited.swc,9930,interneuron,False,0.6134,0.71,0.929,705,1852,7372
hpf_ca1__202829_091_edited.swc,20396,pyramidal,True,0.5425,0.6569,0.9041,1955,1646,16792
