file,xmodel_neurom_rf_s1_axon_frac,xmodel_neurom_rf_s1_basal_frac,xmodel_neurom_rf_s1_apical_frac,xmodel_neurom_rf_s1_class_count,xmodel_neurom_rf_s1_v12_l1_frac_delta,xmodel_neurom_rf_s1_v12_apical_frac_delta,xmodel_neurom_rf_s1_v12_apical_zero_mismatch,xmodel_neurom_rf_s1_v12_axon_zero_mismatch,xmodel_neurom_rf_pyr_axon_frac,xmodel_neurom_rf_pyr_basal_frac,xmodel_neurom_rf_pyr_apical_frac,xmodel_neurom_rf_pyr_class_count,xmodel_neurom_rf_pyr_v12_l1_frac_delta,xmodel_neurom_rf_pyr_v12_apical_frac_delta,xmodel_neurom_rf_pyr_v12_apical_zero_mismatch,xmodel_neurom_rf_pyr_v12_axon_zero_mismatch,xmodel_lmeasure_rf_s1_axon_frac,xmodel_lmeasure_rf_s1_basal_frac,xmodel_lmeasure_rf_s1_apical_frac,xmodel_lmeasure_rf_s1_class_count,xmodel_lmeasure_rf_s1_v12_l1_frac_delta,xmodel_lmeasure_rf_s1_v12_apical_frac_delta,xmodel_lmeasure_rf_s1_v12_apical_zero_mismatch,xmodel_lmeasure_rf_s1_v12_axon_zero_mismatch,xmodel_lmeasure_rf_pyr_axon_frac,xmodel_lmeasure_rf_pyr_basal_frac,xmodel_lmeasure_rf_pyr_apical_frac,xmodel_lmeasure_rf_pyr_class_count,xmodel_lmeasure_rf_pyr_v12_l1_frac_delta,xmodel_lmeasure_rf_pyr_v12_apical_frac_delta,xmodel_lmeasure_rf_pyr_v12_apical_zero_mismatch,xmodel_lmeasure_rf_pyr_v12_axon_zero_mismatch,xmodel_sholl_rf_s1_axon_frac,xmodel_sholl_rf_s1_basal_frac,xmodel_sholl_rf_s1_apical_frac,xmodel_sholl_rf_s1_class_count,xmodel_sholl_rf_s1_v12_l1_frac_delta,xmodel_sholl_rf_s1_v12_apical_frac_delta,xmodel_sholl_rf_s1_v12_apical_zero_mismatch,xmodel_sholl_rf_s1_v12_axon_zero_mismatch,xmodel_sholl_rf_pyr_axon_frac,xmodel_sholl_rf_pyr_basal_frac,xmodel_sholl_rf_pyr_apical_frac,xmodel_sholl_rf_pyr_class_count,xmodel_sholl_rf_pyr_v12_l1_frac_delta,xmodel_sholl_rf_pyr_v12_apical_frac_delta,xmodel_sholl_rf_pyr_v12_apical_zero_mismatch,xmodel_sholl_rf_pyr_v12_axon_zero_mismatch,xmodel_sholl_mlp_s1_axon_frac,xmodel_sholl_mlp_s1_basal_frac,xmodel_sholl_mlp_s1_apical_frac,xmodel_sholl_mlp_s1_class_count,xmodel_sholl_mlp_s1_v12_l1_frac_delta,xmodel_sholl_mlp_s1_v12_apical_frac_delta,xmodel_sholl_mlp_s1_v12_apical_zero_mismatch,xmodel_sholl_mlp_s1_v12_axon_zero_mismatch,xmodel_sholl_mlp_pyr_axon_frac,xmodel_sholl_mlp_pyr_basal_frac,xmodel_sholl_mlp_pyr_apical_frac,xmodel_sholl_mlp_pyr_class_count,xmodel_sholl_mlp_pyr_v12_l1_frac_delta,xmodel_sholl_mlp_pyr_v12_apical_frac_delta,xmodel_sholl_mlp_pyr_v12_apical_zero_mismatch,xmodel_sholl_mlp_pyr_v12_axon_zero_mismatch,xmodel_s1_l1_mean,xmodel_s1_l1_max,xmodel_s1_l1_std,xmodel_s1_apical_delta_mean,xmodel_s1_apical_delta_max,xmodel_s1_apical_delta_std,xmodel_s1_apical_present_mean,xmodel_s1_apical_present_max,xmodel_s1_apical_present_std,xmodel_s1_axon_present_mean,xmodel_s1_axon_present_max,xmodel_s1_axon_present_std,xmodel_s1_class_count_mean,xmodel_s1_class_count_max,xmodel_s1_class_count_std,xmodel_s1_apical_present_vote_frac,xmodel_s1_axon_present_vote_frac,xmodel_s1_apical_presence_disagreement,xmodel_s1_axon_presence_disagreement,xmodel_pyr_l1_mean,xmodel_pyr_l1_max,xmodel_pyr_l1_std,xmodel_pyr_apical_delta_mean,xmodel_pyr_apical_delta_max,xmodel_pyr_apical_delta_std,xmodel_pyr_apical_present_mean,xmodel_pyr_apical_present_max,xmodel_pyr_apical_present_std,xmodel_pyr_axon_present_mean,xmodel_pyr_axon_present_max,xmodel_pyr_axon_present_std,xmodel_pyr_class_count_mean,xmodel_pyr_class_count_max,xmodel_pyr_class_count_std,xmodel_pyr_apical_present_vote_frac,xmodel_pyr_axon_present_vote_frac,xmodel_pyr_apical_presence_disagreement,xmodel_pyr_axon_presence_disagreement,xmodel_stage1_pred_is_pyramidal,xmodel_v12_apical_frac,xmodel_v12_axon_frac,xmodel_v12_basal_frac
allen__H17.06.013.12.03.02_643575207.swc,0.8068703588231959,0.19312964117680403,0.0,2.0,0.0,0.0,0.0,0.0,0.8068703588231959,0.1757269996031971,0.01740264157360694,3.0,0.03480528314721387,0.01740264157360694,1.0,0.0,0.8068703588231959,0.19312964117680403,0.0,2.0,0.0,0.0,0.0,0.0,0.8068703588231959,0.19312964117680403,0.0,2.0,0.0,0.0,0.0,0.0,0.8068703588231959,0.19312964117680403,0.0,2.0,0.0,0.0,0.0,0.0,0.8068703588231959,0.19312964117680403,0.0,2.0,0.0,0.0,0.0,0.0,0.8068703588231959,0.19312964117680403,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.19312964117680403,0.8068703588231959,2.0,1.6137407176463918,0.8068703588231959,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.4121365001984014,1.6137407176463918,0.6938920183179984,0.2060682500992007,0.8068703588231959,0.3469460091589992,0.5,1.0,0.5,0.75,1.0,0.4330127018922193,2.25,3.0,0.4330127018922193,0.5,0.75,1.0,1.0,0.0,0.0,0.8068703588231959,0.19312964117680403
allen__Htr3a-Cre_NO152_Ai14-288785.03.02.01_561985849.swc,0.8010756443388978,0.1989243556611022,0.0,2.0,0.0,0.0,0.0,0.0,0.8015645735838514,0.19627016833135433,0.0021652580847943007,3.0,0.005308374659495755,0.0021652580847943007,1.0,0.0,0.8010756443388978,0.1989243556611022,0.0,2.0,0.0,0.0,0.0,0.0,0.8010756443388978,0.1989243556611022,0.0,2.0,0.0,0.0,0.0,0.0,0.8010756443388978,0.1989243556611022,0.0,2.0,0.0,0.0,0.0,0.0,0.8010756443388978,0.1989243556611022,0.0,2.0,0.0,0.0,0.0,0.0,0.8010756443388978,0.1989243556611022,0.0,2.0,0.0,0.0,0.0,0.0,0.8010756443388978,0.1989243556611022,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0013270936648739388,0.005308374659495755,0.0022985936539644466,0.0005413145211985752,0.0021652580847943007,0.0009375842535907522,0.25,1.0,0.4330127018922193,1.0,1.0,0.0,2.25,3.0,0.4330127018922193,0.25,1.0,1.0,0.0,0.0,0.0,0.8010756443388978,0.1989243556611022
allen__Ndnf-IRES2-dgCre_Ai14-292673.05.01.01_564346637.swc,0.8676199989485306,0.13238000105146944,0.0,2.0,0.0,0.0,0.0,0.0,0.8678828663056621,0.11129803900951579,0.02081909468482204,3.0,0.042163924083907234,0.02081909468482204,1.0,0.0,0.8676199989485306,0.13238000105146944,0.0,2.0,0.0,0.0,0.0,0.0,0.8676199989485306,0.13238000105146944,0.0,2.0,0.0,0.0,0.0,0.0,0.8676199989485306,0.13238000105146944,0.0,2.0,0.0,0.0,0.0,0.0,0.8676199989485306,0.13238000105146944,0.0,2.0,0.0,0.0,0.0,0.0,0.8676199989485306,0.13238000105146944,0.0,2.0,0.0,0.0,0.0,0.0,0.8676199989485306,0.13238000105146944,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.010540981020976808,0.042163924083907234,0.018257514689951092,0.00520477367120551,0.02081909468482204,0.009014932440424733,0.25,1.0,0.4330127018922193,1.0,1.0,0.0,2.25,3.0,0.4330127018922193,0.25,1.0,1.0,0.0,0.0,0.0,0.8676199989485306,0.13238000105146944
allen__Nkx2-1-CreERT2_Ai14_(IVSCC)-294491.03.01.01_566541912.swc,0.9381579776839185,0.06184202231608145,0.0,2.0,0.0,0.0,0.0,0.0,0.8553867490386434,0.12752947109626175,0.017083779865094875,3.0,0.16554245729055025,0.017083779865094875,1.0,0.0,0.9381579776839185,0.06184202231608145,0.0,2.0,0.0,0.0,0.0,0.0,0.9381579776839185,0.06184202231608145,0.0,2.0,0.0,0.0,0.0,0.0,0.9381579776839185,0.06184202231608145,0.0,2.0,0.0,0.0,0.0,0.0,0.9381579776839185,0.06184202231608145,0.0,2.0,0.0,0.0,0.0,0.0,0.9381579776839185,0.06184202231608145,0.0,2.0,0.0,0.0,0.0,0.0,0.9381579776839185,0.06184202231608145,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.041385614322637564,0.16554245729055025,0.07168198670925849,0.004270944966273719,0.017083779865094875,0.007397493677916625,0.25,1.0,0.4330127018922193,1.0,1.0,0.0,2.25,3.0,0.4330127018922193,0.25,1.0,1.0,0.0,0.0,0.0,0.9381579776839185,0.06184202231608145
allen__Nos1-CreERT2_Sst-IRES-FlpO_Ai65-271577.05.02.01_547262585.swc,0.8497409326424871,0.15025906735751296,0.0,2.0,0.0020725388601036676,0.0,0.0,0.0,0.8505380629732961,0.08816261458748505,0.06129932243921881,3.0,0.12626544440015947,0.06129932243921881,1.0,0.0,0.9585492227979274,0.04145077720207254,0.0,2.0,0.21968911917098444,0.0,0.0,0.0,0.9585492227979274,0.04145077720207254,0.0,2.0,0.21968911917098444,0.0,0.0,0.0,0.9585492227979274,0.04145077720207254,0.0,2.0,0.21968911917098444,0.0,0.0,0.0,0.9585492227979274,0.04145077720207254,0.0,2.0,0.21968911917098444,0.0,0.0,0.0,0.9585492227979274,0.04145077720207254,0.0,2.0,0.21968911917098444,0.0,0.0,0.0,0.9585492227979274,0.04145077720207254,0.0,2.0,0.21968911917098444,0.0,0.0,0.0,0.16528497409326426,0.21968911917098444,0.09423074341695963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.19633320047827818,0.21968911917098444,0.04045363783321489,0.015324830609804703,0.06129932243921881,0.026543385233568483,0.25,1.0,0.4330127018922193,1.0,1.0,0.0,2.25,3.0,0.4330127018922193,0.25,1.0,1.0,0.0,0.0,0.0,0.8487046632124352,0.15129533678756477
allen__Oxtr-2A-Cre_Ai14-293839.02.02.02_565415071.swc,0.8925848925848926,0.10741510741510742,0.0,2.0,0.00851400851400852,0.0,0.0,0.0,0.8702603702603703,0.12973962973962974,0.0,2.0,0.053163053163053156,0.0,0.0,0.0,0.9566379566379566,0.04336204336204336,0.0,2.0,0.11959211959211952,0.0,0.0,0.0,0.9566379566379566,0.04336204336204336,0.0,2.0,0.11959211959211952,0.0,0.0,0.0,0.9566379566379566,0.04336204336204336,0.0,2.0,0.11959211959211952,0.0,0.0,0.0,0.9566379566379566,0.04336204336204336,0.0,2.0,0.11959211959211952,0.0,0.0,0.0,0.9566379566379566,0.04336204336204336,0.0,2.0,0.11959211959211952,0.0,0.0,0.0,0.9566379566379566,0.04336204336204336,0.0,2.0,0.11959211959211952,0.0,0.0,0.0,0.09182259182259177,0.11959211959211952,0.0480982329990169,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.10298485298485292,0.11959211959211952,0.028764629538627746,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8968418968418969,0.10315810315810316
allen__Oxtr-2A-Cre_Ai14-293839.06.01.01_565417112.swc,0.9161985289859269,0.08380147101407309,0.0,2.0,0.0127410667747727,0.0,0.0,0.0,0.9126657786529218,0.08044246250072393,0.006891758846354318,3.0,0.01945908380147103,0.006891758846354318,1.0,0.0,0.9098279955985406,0.09017200440145944,0.0,2.0,0.0,0.0,0.0,0.0,0.9098279955985406,0.09017200440145944,0.0,2.0,0.0,0.0,0.0,0.0,0.9098279955985406,0.09017200440145944,0.0,2.0,0.0,0.0,0.0,0.0,0.9098279955985406,0.09017200440145944,0.0,2.0,0.0,0.0,0.0,0.0,0.9098279955985406,0.09017200440145944,0.0,2.0,0.0,0.0,0.0,0.0,0.9098279955985406,0.09017200440145944,0.0,2.0,0.0,0.0,0.0,0.0,0.003185266693693175,0.0127410667747727,0.005517043749133511,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.004864770950367758,0.01945908380147103,0.00842603045322209,0.0017229397115885794,0.006891758846354318,0.0029842191188494873,0.25,1.0,0.4330127018922193,1.0,1.0,0.0,2.25,3.0,0.4330127018922193,0.25,1.0,1.0,0.0,0.0,0.0,0.9098279955985406,0.09017200440145944
allen__Oxtr-2A-Cre_Ai14-293841.05.02.01_565462089.swc,0.8885321919029784,0.11146780809702159,0.0,2.0,0.0023779799060698603,0.0,0.0,0.0,0.88211164615659,0.1014208429938767,0.01646751084953332,3.0,0.03293502169906666,0.01646751084953332,1.0,0.0,0.9234884965222044,0.07651150347779562,0.0,2.0,0.06753462933238216,0.0,0.0,0.0,0.9234884965222044,0.07651150347779562,0.0,2.0,0.06753462933238216,0.0,0.0,0.0,0.9234884965222044,0.07651150347779562,0.0,2.0,0.06753462933238216,0.0,0.0,0.0,0.9234884965222044,0.07651150347779562,0.0,2.0,0.06753462933238216,0.0,0.0,0.0,0.9234884965222044,0.07651150347779562,0.0,2.0,0.06753462933238216,0.0,0.0,0.0,0.9234884965222044,0.07651150347779562,0.0,2.0,0.06753462933238216,0.0,0.0,0.0,0.05124546697580409,0.06753462933238216,0.028213656814331613,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.05888472742405328,0.06753462933238216,0.014982069585712602,0.00411687771238333,0.01646751084953332,0.007130641366395858,0.25,1.0,0.4330127018922193,1.0,1.0,0.0,2.25,3.0,0.4330127018922193,0.25,1.0,1.0,0.0,0.0,0.0,0.8897211818560133,0.11027881814398668
allen__Oxtr-T2A-Cre_Ai14-314785.03.01.02_584231995.swc,0.7411909009812667,0.2588090990187333,0.0,2.0,0.05976806422836756,0.0,0.0,0.0,0.7411909009812667,0.14841659232827834,0.11039250669045494,3.0,0.2207850133809099,0.11039250669045494,1.0,0.0,0.8757805530776093,0.12421944692239072,0.0,2.0,0.20941123996431754,0.0,0.0,0.0,0.8757805530776093,0.12421944692239072,0.0,2.0,0.20941123996431754,0.0,0.0,0.0,0.8757805530776093,0.12421944692239072,0.0,2.0,0.20941123996431754,0.0,0.0,0.0,0.8757805530776093,0.12421944692239072,0.0,2.0,0.20941123996431754,0.0,0.0,0.0,0.8757805530776093,0.12421944692239072,0.0,2.0,0.20941123996431754,0.0,0.0,0.0,0.8757805530776093,0.12421944692239072,0.0,2.0,0.20941123996431754,0.0,0.0,0.0,0.17200044603033005,0.20941123996431754,0.0647973958451559,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.21225468331846564,0.2207850133809099,0.0049249883578285514,0.027598126672613736,0.11039250669045494,0.04780135759068879,0.25,1.0,0.4330127018922193,1.0,1.0,0.0,2.25,3.0,0.4330127018922193,0.25,1.0,1.0,0.0,0.0,0.0,0.7710749330954505,0.2289250669045495
allen__Pvalb-IRES-Cre_Ai14-305768.04.02.01_574992320.swc,0.849374303872109,0.15062569612789098,0.0,2.0,0.0,0.0,0.0,0.0,0.8477363558933368,0.14636703138308327,0.005896612723579899,3.0,0.011793225447159758,0.005896612723579899,1.0,0.0,0.849374303872109,0.15062569612789098,0.0,2.0,0.0,0.0,0.0,0.0,0.849374303872109,0.15062569612789098,0.0,2.0,0.0,0.0,0.0,0.0,0.849374303872109,0.15062569612789098,0.0,2.0,0.0,0.0,0.0,0.0,0.849374303872109,0.15062569612789098,0.0,2.0,0.0,0.0,0.0,0.0,0.849374303872109,0.15062569612789098,0.0,2.0,0.0,0.0,0.0,0.0,0.849374303872109,0.15062569612789098,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0029483063617899395,0.011793225447159758,0.0051066164148987235,0.0014741531808949747,0.005896612723579899,0.00255330820744937,0.25,1.0,0.4330127018922193,1.0,1.0,0.0,2.25,3.0,0.4330127018922193,0.25,1.0,1.0,0.0,0.0,0.0,0.849374303872109,0.15062569612789098
allen__Sst-IRES-Cre_Ai14-306888.04.02.01_575642695.swc,0.7697963238946846,0.23020367610531545,0.0,2.0,0.0,0.0,0.0,0.0,0.7697963238946846,0.16770988574267262,0.06249379036264282,3.0,0.12498758072528565,0.06249379036264282,1.0,0.0,0.7697963238946846,0.23020367610531545,0.0,2.0,0.0,0.0,0.0,0.0,0.7697963238946846,0.23020367610531545,0.0,2.0,0.0,0.0,0.0,0.0,0.7697963238946846,0.23020367610531545,0.0,2.0,0.0,0.0,0.0,0.0,0.7697963238946846,0.23020367610531545,0.0,2.0,0.0,0.0,0.0,0.0,0.7697963238946846,0.23020367610531545,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.23020367610531545,0.7697963238946846,2.0,1.539592647789369,0.7697963238946846,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.4161450571286637,1.539592647789369,0.650626732883795,0.20807252856433184,0.7697963238946846,0.3253133664418975,0.5,1.0,0.5,0.75,1.0,0.4330127018922193,2.25,3.0,0.4330127018922193,0.5,0.75,1.0,1.0,0.0,0.0,0.7697963238946846,0.23020367610531545
allen__Vip-IRES-Cre_Ai14-299123.04.01.01_570896413.swc,0.6470211402946829,0.3529788597053171,0.0,2.0,0.0008541533205209673,0.0,0.0,0.0,0.6470211402946829,0.23937646807601964,0.11360239162929746,3.0,0.22720478325859483,0.11360239162929746,1.0,0.0,0.8695280802904122,0.13047191970958788,0.0,2.0,0.4441597266709375,0.0,0.0,0.0,0.8695280802904122,0.13047191970958788,0.0,2.0,0.4441597266709375,0.0,0.0,0.0,0.8695280802904122,0.13047191970958788,0.0,2.0,0.4441597266709375,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.2948964339098867,0.0,0.0,1.0,0.8695280802904122,0.13047191970958788,0.0,2.0,0.4441597266709375,0.0,0.0,0.0,0.8695280802904122,0.13047191970958788,0.0,2.0,0.4441597266709375,0.0,0.0,0.0,0.33333333333333337,0.4441597266709375,0.19195694408034328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.6026051676275892,1.2948964339098867,0.4093905719099523,0.028400597907324365,0.11360239162929746,0.04919127854082012,0.25,1.0,0.4330127018922193,0.75,1.0,0.4330127018922193,2.0,3.0,0.7071067811865476,0.25,0.75,1.0,1.0,0.0,0.0,0.6474482169549434,0.3525517830450566
allen__Vipr2-IRES2-Cre_Slc32a1-T2A-FlpO_Ai65-315067.05.01.01_585805211.swc,0.8077586990097211,0.19224130099027892,0.0,2.0,0.0,0.0,0.0,0.0,0.8077586990097211,0.17661488143908421,0.015626419551194693,3.0,0.03125283910238939,0.015626419551194693,1.0,0.0,0.8077586990097211,0.19224130099027892,0.0,2.0,0.0,0.0,0.0,0.0,0.8077586990097211,0.19224130099027892,0.0,2.0,0.0,0.0,0.0,0.0,0.8077586990097211,0.19224130099027892,0.0,2.0,0.0,0.0,0.0,0.0,0.8077586990097211,0.19224130099027892,0.0,2.0,0.0,0.0,0.0,0.0,0.8077586990097211,0.19224130099027892,0.0,2.0,0.0,0.0,0.0,0.0,0.8077586990097211,0.19224130099027892,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.007813209775597348,0.03125283910238939,0.013532876301528435,0.003906604887798673,0.015626419551194693,0.006766438150764215,0.25,1.0,0.4330127018922193,1.0,1.0,0.0,2.25,3.0,0.4330127018922193,0.25,1.0,1.0,0.0,0.0,0.0,0.8077586990097211,0.19224130099027892
hpf_ca1__201983_017_edited.swc,0.6735643564356436,0.17554455445544553,0.1508910891089109,3.0,0.25762376237623774,0.12881188118811884,0.0,0.0,0.6735643564356436,0.17554455445544553,0.1508910891089109,3.0,0.25762376237623774,0.12881188118811884,0.0,0.0,0.5836633663366336,0.13663366336633664,0.27970297029702973,3.0,0.0,0.0,0.0,0.0,0.5836633663366336,0.13663366336633664,0.27970297029702973,3.0,0.0,0.0,0.0,0.0,0.5836633663366336,0.13663366336633664,0.27970297029702973,3.0,0.0,0.0,0.0,0.0,0.5836633663366336,0.13663366336633664,0.27970297029702973,3.0,0.0,0.0,0.0,0.0,0.5836633663366336,0.13663366336633664,0.27970297029702973,3.0,0.0,0.0,0.0,0.0,0.5836633663366336,0.13663366336633664,0.27970297029702973,3.0,0.0,0.0,0.0,0.0,0.06440594059405944,0.25762376237623774,0.11155436141817379,0.03220297029702971,0.12881188118811884,0.05577718070908689,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.06440594059405944,0.25762376237623774,0.11155436141817379,0.03220297029702971,0.12881188118811884,0.05577718070908689,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.27970297029702973,0.5836633663366336,0.13663366336633664
hpf_ca1__201990_006_edited.swc,0.9572906641000962,0.028798724735322426,0.013910611164581328,3.0,0.03540062560153992,0.01770031280076997,0.0,0.0,0.9572906641000962,0.028798724735322426,0.013910611164581328,3.0,0.03540062560153992,0.01770031280076997,0.0,0.0,0.942838666987488,0.02555040904716073,0.0316109239653513,3.0,0.0,0.0,0.0,0.0,0.942838666987488,0.02555040904716073,0.0316109239653513,3.0,0.0,0.0,0.0,0.0,0.942838666987488,0.02555040904716073,0.0316109239653513,3.0,0.0,0.0,0.0,0.0,0.942838666987488,0.02555040904716073,0.0316109239653513,3.0,0.0,0.0,0.0,0.0,0.942838666987488,0.02555040904716073,0.0316109239653513,3.0,0.0,0.0,0.0,0.0,0.942838666987488,0.02555040904716073,0.0316109239653513,3.0,0.0,0.0,0.0,0.0,0.00885015640038498,0.03540062560153992,0.015328920540397672,0.004425078200192493,0.01770031280076997,0.00766446027019884,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.00885015640038498,0.03540062560153992,0.015328920540397672,0.004425078200192493,0.01770031280076997,0.00766446027019884,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0316109239653513,0.942838666987488,0.02555040904716073
hpf_ca1__201990_018_edited.swc,0.8202234250834964,0.10342047679373488,0.07635609812276863,3.0,0.4065415179085569,0.07635609812276863,1.0,0.0,0.8202234250834964,0.10342047679373488,0.07635609812276863,3.0,0.4065415179085569,0.07635609812276863,1.0,0.0,0.6933087642519866,0.3066912357480134,0.0,2.0,0.0,0.0,0.0,0.0,0.6933087642519866,0.3066912357480134,0.0,2.0,0.0,0.0,0.0,0.0,0.6933087642519866,0.1060693308764252,0.20062190487158815,3.0,0.4012438097431763,0.20062190487158815,1.0,0.0,0.6933087642519866,0.1060693308764252,0.20062190487158815,3.0,0.4012438097431763,0.20062190487158815,1.0,0.0,0.6933087642519866,0.17540020730162387,0.13129102844638948,3.0,0.262582056892779,0.13129102844638948,1.0,0.0,0.6933087642519866,0.17540020730162387,0.13129102844638948,3.0,0.262582056892779,0.13129102844638948,1.0,0.0,0.2675918461361281,0.4065415179085569,0.16492449239613372,0.10206725786018656,0.20062190487158815,0.07356261971435939,0.75,1.0,0.4330127018922193,1.0,1.0,0.0,2.75,3.0,0.4330127018922193,0.75,1.0,1.0,0.0,0.2675918461361281,0.4065415179085569,0.16492449239613372,0.10206725786018656,0.20062190487158815,0.07356261971435939,0.75,1.0,0.4330127018922193,1.0,1.0,0.0,2.75,3.0,0.4330127018922193,0.75,1.0,1.0,0.0,1.0,0.0,0.6933087642519866,0.3066912357480134
hpf_ca1__201990_024_edited.swc,0.8758481240170748,0.0549539429341721,0.06919793304875309,3.0,0.14684340597618512,0.06919793304875309,1.0,0.0,0.8758481240170748,0.0549539429341721,0.06919793304875309,3.0,0.14684340597618512,0.06919793304875309,1.0,0.0,0.8716243540777353,0.0,0.12837564592226466,2.0,0.25675129184452933,0.12837564592226466,1.0,0.0,0.8716243540777353,0.0,0.12837564592226466,2.0,0.25675129184452933,0.12837564592226466,1.0,0.0,0.8716243540777353,0.0,0.12837564592226466,2.0,0.25675129184452933,0.12837564592226466,1.0,0.0,0.8716243540777353,0.0,0.12837564592226466,2.0,0.25675129184452933,0.12837564592226466,1.0,0.0,0.8716243540777353,0.0,0.12837564592226466,2.0,0.25675129184452933,0.12837564592226466,1.0,0.0,0.8716243540777353,0.0,0.12837564592226466,2.0,0.25675129184452933,0.12837564592226466,1.0,0.0,0.22927432037744327,0.25675129184452933,0.047591510619113396,0.11358121770388677,0.12837564592226466,0.02562470134316122,1.0,1.0,0.0,1.0,1.0,0.0,2.25,3.0,0.4330127018922193,1.0,1.0,0.0,0.0,0.22927432037744327,0.25675129184452933,0.047591510619113396,0.11358121770388677,0.12837564592226466,0.02562470134316122,1.0,1.0,0.0,1.0,1.0,0.0,2.25,3.0,0.4330127018922193,1.0,1.0,0.0,0.0,1.0,0.0,0.8716243540777353,0.12837564592226466
hpf_ca1__201990_025_edited.swc,0.9513662280956418,0.027696166664731226,0.020937605239627,3.0,0.041875210479254035,0.020937605239627,1.0,0.0,0.9513662280956418,0.027696166664731226,0.020937605239627,3.0,0.041875210479254035,0.020937605239627,1.0,0.0,0.9549545364811353,0.0035883083854934797,0.04145715513337127,3.0,0.08291431026674254,0.04145715513337127,1.0,0.0,0.9549545364811353,0.0035883083854934797,0.04145715513337127,3.0,0.08291431026674254,0.04145715513337127,1.0,0.0,0.9549545364811353,0.0035883083854934797,0.04145715513337127,3.0,0.08291431026674254,0.04145715513337127,1.0,0.0,0.9549545364811353,0.0035883083854934797,0.04145715513337127,3.0,0.08291431026674254,0.04145715513337127,1.0,0.0,0.9549545364811353,0.0035883083854934797,0.04145715513337127,3.0,0.08291431026674254,0.04145715513337127,1.0,0.0,0.9549545364811353,0.0035883083854934797,0.04145715513337127,3.0,0.08291431026674254,0.04145715513337127,1.0,0.0,0.0726545353198704,0.08291431026674254,0.017770451482204797,0.0363272676599352,0.04145715513337127,0.008885225741102407,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0726545353198704,0.08291431026674254,0.017770451482204797,0.0363272676599352,0.04145715513337127,0.008885225741102407,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9549545364811353,0.04504546351886475
