file,cell_type_gt,n_nodes,seed_used,held_out_F1,acc,axon_F1,basal_F1,apical_F1,stage1_pred,stage1_conf,stage1_correct,n_components,soma_z,apical_mean_z,apical_above_soma,apical_z_extent,axon_frac,apical_frac,basal_frac,pred_axon,pred_basal,pred_apical,elapsed_s,source
neuromorpho__Vipr2-IRES2-Cre_Slc32a1-T2A-FlpO_Ai65-315072-05-01-01_638976782_m.swc,interneuron,14339,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9989,True,1,0.00,,,0.00,0.872,0.000,0.128,12503,1835,0,1.35,neuromorpho
neuromorpho__Vipr2-IRES2-Cre_Slc32a1-T2A-FlpO_Ai65-343382-04-02-01_640109715_m.swc,interneuron,11067,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9980,True,1,0.00,,,0.00,0.909,0.000,0.091,10059,1007,0,1.38,neuromorpho
neuromorpho__WT-set1-001.swc,pyramidal,2003,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9947,True,1,0.00,,,0.00,0.000,0.000,1.000,0,2002,0,0.96,neuromorpho
neuromorpho__WT-set1-004.swc,pyramidal,1237,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9947,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1236,0,0.80,neuromorpho
neuromorpho__WT-set1-010.swc,pyramidal,1587,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9971,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1586,0,0.96,neuromorpho
neuromorpho__WT-set2-002.swc,pyramidal,2063,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9954,True,1,0.00,,,0.00,0.000,0.000,1.000,0,2062,0,1.17,neuromorpho
neuromorpho__WT-set2-003.swc,pyramidal,1615,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9961,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1614,0,0.82,neuromorpho
neuromorpho__WT-set3-006.swc,pyramidal,991,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9971,True,1,0.00,,,0.00,0.000,0.000,0.999,0,990,0,0.69,neuromorpho
neuromorpho__WT-set3-008.swc,pyramidal,1557,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9963,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1556,0,0.96,neuromorpho
neuromorpho__WT2-N2-2_1.swc,pyramidal,1386,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9953,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1385,0,0.78,neuromorpho
neuromorpho__WT2-Neuron1_a.swc,pyramidal,19,v12_gentle_seed789,0.5556,0.7895,1.0000,0.6667,0.0000,pyramidal,0.9794,True,1,0.00,-0.11,-0.11,0.14,0.526,0.211,0.211,10,8,0,0.50,neuromorpho
neuromorpho__WT2-Neuron1_d.swc,pyramidal,23,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.9905,True,1,0.00,,,0.00,0.348,0.000,0.609,8,14,0,0.46,neuromorpho
neuromorpho__WT3-N1-3_final.swc,pyramidal,1456,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9943,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1455,0,0.77,neuromorpho
neuromorpho__WT3-N6-2_final.swc,pyramidal,1056,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9962,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1055,0,0.69,neuromorpho
neuromorpho__WT3-N7-2_final.swc,pyramidal,1478,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9967,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1477,0,0.85,neuromorpho
neuromorpho__WT3-N8-3_final.swc,pyramidal,979,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9976,True,1,0.00,,,0.00,0.000,0.000,0.999,0,978,0,0.62,neuromorpho
neuromorpho__WT3-n10-5_final.swc,pyramidal,1342,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9962,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1341,0,0.67,neuromorpho
neuromorpho__WT3-n4-2_1.swc,pyramidal,1924,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9944,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1923,0,0.75,neuromorpho
neuromorpho__WT3-n6-3_final.swc,pyramidal,1301,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9940,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1300,0,0.69,neuromorpho
neuromorpho__WT3-neuron3.swc,pyramidal,150,v12_gentle_seed789,0.2440,0.5800,0.0000,0.7319,0.0000,interneuron,0.7658,False,1,0.00,-7.28,-7.28,13.90,0.327,0.093,0.573,0,149,0,0.25,neuromorpho
neuromorpho__WT4-N1-4_final.swc,pyramidal,1178,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9967,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1177,0,0.70,neuromorpho
neuromorpho__WT4-N3-3_final.swc,pyramidal,1276,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9949,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1275,0,0.66,neuromorpho
neuromorpho__WT4-N8-2_final.swc,pyramidal,1360,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9956,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1359,0,0.69,neuromorpho
neuromorpho__WT4-n13-2_final.swc,pyramidal,587,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9948,True,1,0.00,,,0.00,0.000,0.000,0.998,0,586,0,0.56,neuromorpho
neuromorpho__WT4-n14-3_final.swc,pyramidal,1197,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9972,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1196,0,0.73,neuromorpho
neuromorpho__WT4-n5-1_final.swc,pyramidal,1812,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9926,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1811,0,0.86,neuromorpho
neuromorpho__WT4-n9-4_final.swc,pyramidal,656,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9967,True,1,0.00,,,0.00,0.000,0.000,0.998,0,655,0,0.76,neuromorpho
neuromorpho__WT_13.swc,pyramidal,2148,v12_gentle_seed789,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9770,True,1,0.00,-9.29,-9.29,53.00,0.000,0.593,0.406,0,873,1274,1.02,neuromorpho
neuromorpho__WT_1_2.swc,pyramidal,2913,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9727,True,1,0.00,0.00,0.00,0.00,0.044,0.387,0.569,128,1658,1126,0.79,neuromorpho
neuromorpho__WT_1_3.swc,pyramidal,2940,v12_gentle_seed789,0.1182,0.1177,0.0000,0.3546,0.0000,pyramidal,0.9907,True,1,0.00,0.00,0.00,0.00,0.455,0.427,0.117,0,1601,1338,0.79,neuromorpho
neuromorpho__WT_1_4.swc,pyramidal,2623,v12_gentle_seed789,0.6353,0.8971,0.0000,0.9058,1.0000,pyramidal,0.9750,True,1,0.00,0.00,0.00,0.00,0.079,0.402,0.519,63,1505,1054,0.69,neuromorpho
neuromorpho__WT_4.swc,pyramidal,2480,v12_gentle_seed789,0.9956,0.9952,,0.9913,1.0000,pyramidal,0.9947,True,1,0.00,-19.88,-19.88,71.97,0.000,0.720,0.279,12,681,1786,1.15,neuromorpho
neuromorpho__WT_6.swc,pyramidal,1610,v12_gentle_seed789,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9959,True,1,0.08,-19.05,-19.14,82.98,0.000,0.716,0.284,0,457,1152,0.91,neuromorpho
neuromorpho__WT_7.swc,pyramidal,2666,v12_gentle_seed789,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9915,True,1,0.00,-23.22,-23.22,63.70,0.000,0.769,0.231,0,615,2050,1.24,neuromorpho
neuromorpho__WT_8.swc,pyramidal,1568,v12_gentle_seed789,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9944,True,1,0.00,-16.81,-16.81,60.94,0.000,0.696,0.303,0,475,1092,0.94,neuromorpho
neuromorpho__Wang_Lefebvre_Cell10.swc,interneuron,8262,v12_gentle_seed789,0.4067,0.6855,0.0000,0.8134,,interneuron,0.9980,True,1,0.00,,,0.00,0.314,0.000,0.685,0,8261,0,1.11,neuromorpho
neuromorpho__Wang_Lefebvre_Cell76.swc,interneuron,6984,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9981,True,1,0.00,,,0.00,0.365,0.000,0.634,2552,4431,0,1.43,neuromorpho
neuromorpho__Wang_Lefebvre_Cell8.swc,interneuron,9845,v12_gentle_seed789,0.4091,0.6922,0.0000,0.8181,,interneuron,0.9977,True,1,0.00,,,0.00,0.308,0.000,0.692,0,9844,0,1.23,neuromorpho
neuromorpho__X043_S2_Z2_C01.swc,pyramidal,709,v12_gentle_seed789,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9921,True,1,0.34,4.53,4.19,35.56,0.000,0.298,0.701,0,497,211,0.78,neuromorpho
neuromorpho__X043_S3_Z4_C02.swc,pyramidal,649,v12_gentle_seed789,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9825,True,1,0.15,-5.11,-5.26,35.34,0.000,0.333,0.666,0,432,216,0.71,neuromorpho
neuromorpho__X043_S4_Z4_C02.swc,pyramidal,692,v12_gentle_seed789,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9904,True,1,1.06,7.60,6.54,34.30,0.000,0.559,0.439,0,304,387,0.69,neuromorpho
neuromorpho__X043_S4_Z5_C01.swc,pyramidal,648,v12_gentle_seed789,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9557,True,1,0.15,-9.77,-9.93,35.74,0.000,0.451,0.548,0,355,292,0.74,neuromorpho
neuromorpho__X043_S5_Z2_C05_20x.swc,pyramidal,942,v12_gentle_seed789,0.2688,0.3684,,0.5377,0.0000,pyramidal,0.9888,True,1,-0.57,-5.40,-4.83,43.45,0.000,0.206,0.793,0,540,401,0.73,neuromorpho
neuromorpho__X043_S5_Z5_C02_20x.swc,pyramidal,677,v12_gentle_seed789,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9906,True,1,5.60,11.07,5.47,35.74,0.000,0.566,0.433,0,293,383,0.75,neuromorpho
neuromorpho__X043_S7_Z3_C01.swc,pyramidal,651,v12_gentle_seed789,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9792,True,1,-3.10,10.14,13.25,48.01,0.000,0.246,0.753,0,490,160,0.67,neuromorpho
neuromorpho__X046_S1_Z2_C03.swc,pyramidal,523,v12_gentle_seed789,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9313,True,1,0.51,5.46,4.95,21.75,0.000,0.273,0.725,0,379,143,0.61,neuromorpho
neuromorpho__X046_S1_Z2_C05.swc,pyramidal,660,v12_gentle_seed789,0.1934,0.2409,,0.3868,0.0000,pyramidal,0.9916,True,1,1.31,0.19,-1.11,28.67,0.000,0.298,0.700,0,355,304,0.75,neuromorpho
neuromorpho__X046_S4_Z1_C01_20X.swc,pyramidal,606,v12_gentle_seed789,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9711,True,1,-1.55,-5.93,-4.39,34.64,0.000,0.479,0.520,0,315,290,0.76,neuromorpho
neuromorpho__X046_S5_Z1_C04_20x.swc,pyramidal,500,v12_gentle_seed789,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9922,True,1,0.14,-2.20,-2.33,29.06,0.000,0.420,0.578,0,289,210,0.62,neuromorpho
neuromorpho__X046_S5_Z2.swc,pyramidal,552,v12_gentle_seed789,0.3578,0.5580,,0.7156,0.0000,pyramidal,0.9717,True,1,0.41,-1.39,-1.81,25.38,0.000,0.217,0.781,124,427,0,0.68,neuromorpho
neuromorpho__X046_S5_Z5_C01.swc,pyramidal,271,v12_gentle_seed789,0.9942,0.9852,,0.9883,1.0000,pyramidal,0.9961,True,1,0.49,-7.89,-8.38,41.80,0.000,0.358,0.638,4,169,97,0.71,neuromorpho
neuromorpho__X046_S5_Z6_C02.swc,pyramidal,566,v12_gentle_seed789,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9937,True,1,1.50,-1.43,-2.93,37.07,0.000,0.422,0.576,0,326,239,0.69,neuromorpho
neuromorpho__YG-03-01-18-2-R-390-quant.swc,interneuron,9837,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9987,True,1,0.00,,,0.00,0.803,0.000,0.197,7898,1938,0,1.29,neuromorpho
neuromorpho__Yin20161227s6_AR.swc,pyramidal,8499,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.7402,True,1,0.07,-3.79,-3.87,76.19,0.714,0.111,0.175,6065,1488,945,1.93,neuromorpho
neuromorpho__Yin20161228s5_AR.swc,pyramidal,9572,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9406,True,1,0.00,0.74,0.74,64.37,0.734,0.112,0.154,7027,1470,1074,1.84,neuromorpho
neuromorpho__Yin20161231s3_AR.swc,pyramidal,11060,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.8764,True,1,0.00,6.30,6.30,73.80,0.669,0.122,0.210,7394,2320,1345,1.84,neuromorpho
neuromorpho__Zs201221-01_dors_20x_onlydendrites.swc,interneuron,1617,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.9894,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1616,0,0.42,neuromorpho
neuromorpho__Zs201221-01_ventral_20x_onlydendrites.swc,interneuron,1717,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.9390,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1716,0,0.28,neuromorpho
neuromorpho__Zs201221-02_dorsal_20x_kesz_onlydendrites.swc,interneuron,1955,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.7060,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1954,0,0.42,neuromorpho
neuromorpho__Zs201222-01_medial_20x_onlydendrites.swc,interneuron,1972,v12_gentle_seed789,0.4923,0.9696,0.0000,0.9845,,interneuron,0.4140,True,1,0.00,,,0.00,0.030,0.000,0.969,0,1971,0,0.34,neuromorpho
neuromorpho__a151123-1_VIP_IN_only_dendrite.swc,interneuron,582,v12_gentle_seed789,0.8718,0.7732,,0.8718,,interneuron,0.6990,True,1,4.00,,,0.00,0.000,0.000,0.998,132,449,0,0.34,neuromorpho
neuromorpho__a151124-2_VIP_IN.swc,interneuron,3213,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9918,True,1,1.00,,,0.00,0.802,0.000,0.198,2577,635,0,1.71,neuromorpho
neuromorpho__aIN-000307-1-1-nrn-ns-120504-transl-invX-scaled-straightened.swc,interneuron,63,v12_gentle_seed789,1.0000,1.0000,1.0000,,,interneuron,0.9680,True,1,0.00,,,0.00,0.984,0.000,0.000,62,0,0,0.23,neuromorpho
neuromorpho__alpha-13.swc,pyramidal,153,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9959,True,1,0.00,,,0.00,0.000,0.000,0.993,0,152,0,0.54,neuromorpho
neuromorpho__alpha-17.swc,pyramidal,105,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9974,True,1,0.00,,,0.00,0.000,0.000,0.990,0,104,0,0.50,neuromorpho
neuromorpho__alpha-3.swc,pyramidal,82,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9959,True,1,0.00,,,0.00,0.000,0.000,0.988,0,81,0,0.48,neuromorpho
neuromorpho__beta-13.swc,pyramidal,241,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9940,True,1,0.00,,,0.00,0.000,0.000,0.996,0,240,0,0.55,neuromorpho
neuromorpho__beta-14.swc,pyramidal,200,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9977,True,1,0.00,,,0.00,0.000,0.000,0.995,0,199,0,0.56,neuromorpho
neuromorpho__beta-8.swc,pyramidal,141,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9973,True,1,0.00,,,0.00,0.000,0.000,0.993,0,140,0,0.58,neuromorpho
neuromorpho__beta-9.swc,pyramidal,172,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9975,True,1,0.00,,,0.00,0.000,0.000,0.994,0,171,0,0.60,neuromorpho
neuromorpho__c2578_LMcone.swc,interneuron,1121,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.9973,True,1,-0.47,,,0.00,0.000,0.000,0.999,0,1120,0,0.45,neuromorpho
neuromorpho__c2973.swc,interneuron,3532,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.9935,True,1,-2.30,,,0.00,0.000,0.000,1.000,0,3531,0,0.65,neuromorpho
neuromorpho__c30.swc,interneuron,413,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.9907,True,1,-0.93,,,0.00,0.000,0.000,0.998,0,412,0,0.29,neuromorpho
neuromorpho__c32.swc,interneuron,909,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.9597,True,1,-0.23,,,0.00,0.000,0.000,0.999,0,908,0,0.43,neuromorpho
neuromorpho__cIN-1294-nrn-ns-111209-transl-invX-scaled-straightened.swc,interneuron,42,v12_gentle_seed789,1.0000,1.0000,1.0000,,,interneuron,0.8538,True,1,0.00,,,0.00,0.976,0.000,0.000,41,0,0,0.24,neuromorpho
neuromorpho__cIN-1360-nrn-ns-111206-transl-invX-scaled-straightened.swc,interneuron,78,v12_gentle_seed789,1.0000,1.0000,1.0000,,,interneuron,0.7627,True,1,0.00,,,0.00,0.987,0.000,0.000,77,0,0,0.22,neuromorpho
neuromorpho__cIN-961104-1-4-nrn-ns-100331-V2-scaled-straightened.swc,interneuron,147,v12_gentle_seed789,1.0000,1.0000,1.0000,,,interneuron,0.9442,True,1,4.98,,,0.00,0.993,0.000,0.000,146,0,0,0.20,neuromorpho
neuromorpho__cM2p_02.swc,pyramidal,5093,v12_gentle_seed789,0.9968,0.9959,,0.9935,1.0000,pyramidal,0.9936,True,1,0.00,-28.96,-28.96,156.87,0.000,0.680,0.320,21,1608,3463,1.26,neuromorpho
neuromorpho__cM2p_06.swc,pyramidal,4874,v12_gentle_seed789,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9830,True,1,0.00,-29.66,-29.66,215.28,0.000,0.453,0.546,0,2663,2210,1.30,neuromorpho
neuromorpho__cM2p_12.swc,pyramidal,3667,v12_gentle_seed789,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9880,True,1,0.00,-11.66,-11.66,166.18,0.000,0.629,0.371,0,1361,2305,0.94,neuromorpho
neuromorpho__cM2p_14.swc,pyramidal,4925,v12_gentle_seed789,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9682,True,1,0.00,-20.08,-20.08,151.19,0.000,0.362,0.637,0,3139,1785,1.12,neuromorpho
neuromorpho__cell-8_9.swc,interneuron,1931,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.9216,True,1,3.79,,,0.00,0.000,0.000,0.999,0,1930,0,0.40,neuromorpho
neuromorpho__cell-pair-20111014sc2a.swc,interneuron,2801,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9732,True,1,0.00,,,0.00,0.724,0.000,0.276,2027,773,0,0.49,neuromorpho
neuromorpho__cell-pair-20111014sc2b.swc,interneuron,3341,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9623,True,1,0.00,,,0.00,0.829,0.000,0.170,2771,569,0,0.58,neuromorpho
neuromorpho__cell-pair-22-09-11-D1.swc,interneuron,5120,v12_gentle_seed789,0.9819,0.9957,0.9977,0.9662,,interneuron,0.9903,True,1,0.00,,,0.00,0.934,0.000,0.066,4805,314,0,0.43,neuromorpho
neuromorpho__cell-pair-22-09-11-D2.swc,interneuron,3512,v12_gentle_seed789,0.7521,0.9365,0.9659,0.5383,,interneuron,0.9970,True,1,0.00,,,0.00,0.899,0.000,0.101,3381,130,0,0.32,neuromorpho
neuromorpho__cell6_wt_traces.swc,interneuron,4831,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.9757,True,1,0.00,,,0.00,0.000,0.000,1.000,0,4830,0,0.54,neuromorpho
neuromorpho__cell7_b2ko_traces.swc,interneuron,6776,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.9960,True,1,0.00,,,0.00,0.000,0.000,1.000,0,6775,0,0.77,neuromorpho
neuromorpho__cell8_b2ko_traces.swc,interneuron,5911,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.9949,True,1,0.00,,,0.00,0.000,0.000,1.000,0,5910,0,0.61,neuromorpho
neuromorpho__control-5-N5_1.swc,interneuron,536,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.9964,True,1,0.00,,,0.00,0.000,0.000,0.998,0,535,0,0.24,neuromorpho
neuromorpho__cortex-1148-7.swc,pyramidal,58,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9966,True,1,0.00,,,0.00,0.000,0.000,0.983,0,57,0,0.55,neuromorpho
neuromorpho__cortex-1148-9.swc,pyramidal,49,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9864,True,1,0.00,,,0.00,0.000,0.000,0.980,0,48,0,0.47,neuromorpho
neuromorpho__cortex-1150-5.swc,pyramidal,53,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9905,True,1,0.00,,,0.00,0.000,0.000,0.981,0,52,0,0.52,neuromorpho
neuromorpho__cortex-1150-6.swc,pyramidal,86,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9954,True,1,0.00,,,0.00,0.000,0.000,0.988,0,85,0,0.54,neuromorpho
neuromorpho__cortex-1159-1.swc,pyramidal,94,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9949,True,1,0.00,,,0.00,0.000,0.000,0.989,0,93,0,0.58,neuromorpho
neuromorpho__cortex-229-4.swc,pyramidal,91,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9943,True,1,0.00,,,0.00,0.000,0.000,0.989,0,90,0,0.56,neuromorpho
neuromorpho__cortex-421-2.swc,pyramidal,37,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9828,True,1,0.00,,,0.00,0.000,0.000,0.973,0,36,0,0.51,neuromorpho
neuromorpho__cortex-456-1.swc,pyramidal,27,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9939,True,1,0.00,,,0.00,0.000,0.000,0.963,0,26,0,0.47,neuromorpho
neuromorpho__cortex-456-5.swc,pyramidal,111,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9914,True,1,0.00,,,0.00,0.000,0.000,0.991,0,110,0,0.54,neuromorpho
neuromorpho__cortex-456-7.swc,pyramidal,46,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9758,True,1,0.00,,,0.00,0.000,0.000,0.978,0,45,0,0.51,neuromorpho
neuromorpho__cortex-456-8.swc,pyramidal,48,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9947,True,1,0.00,,,0.00,0.000,0.000,0.979,0,47,0,0.47,neuromorpho
neuromorpho__cortex-516-1.swc,pyramidal,98,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9959,True,1,0.00,,,0.00,0.000,0.000,0.990,0,97,0,0.49,neuromorpho
neuromorpho__cortex-516-2.swc,pyramidal,44,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9691,True,1,0.00,,,0.00,0.000,0.000,0.977,0,43,0,0.51,neuromorpho
neuromorpho__cortex-516-8.swc,pyramidal,69,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9954,True,1,0.00,,,0.00,0.000,0.000,0.986,0,68,0,0.51,neuromorpho
neuromorpho__cortex-519-1.swc,pyramidal,78,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9951,True,1,0.00,,,0.00,0.000,0.000,0.987,0,77,0,0.53,neuromorpho
neuromorpho__cortex-519-6.swc,pyramidal,47,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9962,True,1,0.00,,,0.00,0.000,0.000,0.979,0,46,0,0.54,neuromorpho
neuromorpho__cortex-519-9.swc,pyramidal,47,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9877,True,1,0.00,,,0.00,0.000,0.000,0.979,0,46,0,0.48,neuromorpho
neuromorpho__cortex-521-4.swc,pyramidal,53,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9946,True,1,0.00,,,0.00,0.000,0.000,0.981,0,52,0,0.50,neuromorpho
neuromorpho__cortex-521-5.swc,pyramidal,34,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9931,True,1,0.00,,,0.00,0.000,0.000,0.971,0,33,0,0.50,neuromorpho
neuromorpho__cortex-531-1.swc,pyramidal,95,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9916,True,1,0.00,,,0.00,0.000,0.000,0.989,0,94,0,0.52,neuromorpho
neuromorpho__cortex-537-6.swc,pyramidal,52,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9932,True,1,0.00,,,0.00,0.000,0.000,0.981,0,51,0,0.49,neuromorpho
neuromorpho__cortex-557-3.swc,pyramidal,50,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9962,True,1,0.00,,,0.00,0.000,0.000,0.980,0,49,0,0.50,neuromorpho
neuromorpho__cortex-557-4.swc,pyramidal,77,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9914,True,1,0.00,,,0.00,0.000,0.000,0.987,0,76,0,0.52,neuromorpho
neuromorpho__cortex-560-2.swc,pyramidal,39,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9870,True,1,0.00,,,0.00,0.000,0.000,0.974,0,38,0,0.46,neuromorpho
neuromorpho__cortex-570-5.swc,pyramidal,55,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9973,True,1,0.00,,,0.00,0.000,0.000,0.982,0,54,0,0.52,neuromorpho
neuromorpho__cortex-858-6.swc,pyramidal,59,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9847,True,1,0.00,,,0.00,0.000,0.000,0.983,0,58,0,0.49,neuromorpho
neuromorpho__cortex-858-7.swc,pyramidal,69,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9956,True,1,0.00,,,0.00,0.000,0.000,0.986,0,68,0,0.55,neuromorpho
neuromorpho__cortex102-3.swc,pyramidal,87,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9957,True,1,0.00,,,0.00,0.000,0.000,0.989,0,86,0,0.49,neuromorpho
neuromorpho__cortex104-1.swc,pyramidal,50,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9920,True,1,0.00,,,0.00,0.000,0.000,0.980,0,49,0,0.48,neuromorpho
