path,rel_path,cell_type,source,n_bytes,parseable,non_empty,has_soma,single_root,no_orphan,has_neurites,radius_positive,coords_finite,reasonable_size,n_nodes,n_soma,n_axon,n_basal,n_apical,n_other,n_roots,n_orphan,n_custom_type_nodes_raw,custom_type_values_raw,n_soma_raw,n_soma_groups,n_soma_nodes_removed,n_nodes_raw,qc_pass,qc_reason
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202682_017_edited.swc,pyramidal/swc/hpf_ca1__202682_017_edited.swc,pyramidal,hpf_ca1,921250,True,True,True,True,True,True,True,True,True,16363,1,12938,1185,2239,0,1,0,0,,1,1,0,16363,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202682_018_edited.swc,pyramidal/swc/hpf_ca1__202682_018_edited.swc,pyramidal,hpf_ca1,1041524,True,True,True,True,True,True,True,True,True,18449,1,15885,870,1693,0,1,0,0,,1,1,0,18449,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202682_019_edited.swc,pyramidal/swc/hpf_ca1__202682_019_edited.swc,pyramidal,hpf_ca1,782820,True,True,True,True,True,True,True,True,True,13959,1,11626,1086,1246,0,1,0,1,11:1,1,1,0,13959,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202682_021_edited.swc,pyramidal/swc/hpf_ca1__202682_021_edited.swc,pyramidal,hpf_ca1,3094232,True,True,True,True,True,True,True,True,True,54063,1,49508,1488,3066,0,1,0,0,,1,1,0,54063,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202682_022_edited.swc,pyramidal/swc/hpf_ca1__202682_022_edited.swc,pyramidal,hpf_ca1,2626872,True,True,True,True,True,True,True,True,True,45949,1,38879,2690,4379,0,1,0,1,12:1,1,1,0,45949,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202682_024_edited.swc,pyramidal/swc/hpf_ca1__202682_024_edited.swc,pyramidal,hpf_ca1,3218260,True,True,True,True,True,True,True,True,True,56216,1,53282,2933,0,0,1,0,0,,1,1,0,56216,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202803_002_edited.swc,pyramidal/swc/hpf_ca1__202803_002_edited.swc,pyramidal,hpf_ca1,3366562,True,True,True,True,True,True,True,True,True,58789,1,55646,1252,1890,0,1,0,0,,1,1,0,58789,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202803_003_edited.swc,pyramidal/swc/hpf_ca1__202803_003_edited.swc,pyramidal,hpf_ca1,3685140,True,True,True,True,True,True,True,True,True,64318,1,61201,971,2145,0,1,0,0,,1,1,0,64318,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202803_016_edited.swc,pyramidal/swc/hpf_ca1__202803_016_edited.swc,pyramidal,hpf_ca1,426941,True,True,True,True,True,True,True,True,True,7705,1,4967,1128,1609,0,1,0,0,,1,1,0,7705,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202803_017_edited.swc,pyramidal/swc/hpf_ca1__202803_017_edited.swc,pyramidal,hpf_ca1,703995,True,True,True,True,True,True,True,True,True,12591,1,10631,518,1441,0,1,0,0,,1,1,0,12591,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202807_010_edited.swc,pyramidal/swc/hpf_ca1__202807_010_edited.swc,pyramidal,hpf_ca1,1984791,True,True,True,True,True,True,True,True,True,34820,1,31427,3392,0,0,1,0,0,,1,1,0,34820,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202807_022_edited.swc,pyramidal/swc/hpf_ca1__202807_022_edited.swc,pyramidal,hpf_ca1,4350140,True,True,True,True,True,True,True,True,True,75846,1,72358,1240,2247,0,1,0,0,,1,1,0,75846,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202807_023_edited.swc,pyramidal/swc/hpf_ca1__202807_023_edited.swc,pyramidal,hpf_ca1,4520012,True,True,True,True,True,True,True,True,True,78799,1,74818,1548,2432,0,1,0,0,,1,1,0,78799,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202807_024_edited.swc,pyramidal/swc/hpf_ca1__202807_024_edited.swc,pyramidal,hpf_ca1,5364613,True,True,True,True,True,True,True,True,True,93441,1,89451,1569,2420,0,1,0,6,0:6,1,1,6,93447,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202807_027_edited.swc,pyramidal/swc/hpf_ca1__202807_027_edited.swc,pyramidal,hpf_ca1,5773929,True,True,True,True,True,True,True,True,True,100541,1,95258,2231,3051,0,1,0,0,,1,1,0,100541,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202807_028_edited.swc,pyramidal/swc/hpf_ca1__202807_028_edited.swc,pyramidal,hpf_ca1,2183464,True,True,True,True,True,True,True,True,True,38279,1,36460,1818,0,0,1,0,0,,1,1,0,38279,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202807_031_edited.swc,pyramidal/swc/hpf_ca1__202807_031_edited.swc,pyramidal,hpf_ca1,2072288,True,True,True,True,True,True,True,True,True,36334,1,33617,1118,1598,0,1,0,0,,1,1,0,36334,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202809_002_edited.swc,pyramidal/swc/hpf_ca1__202809_002_edited.swc,pyramidal,hpf_ca1,1566801,True,True,True,True,True,True,True,True,True,27560,1,25341,833,1385,0,1,0,0,,1,1,0,27560,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202809_005_edited.swc,pyramidal/swc/hpf_ca1__202809_005_edited.swc,pyramidal,hpf_ca1,2409532,True,True,True,True,True,True,True,True,True,42184,1,38018,1323,2842,0,1,0,0,,1,1,0,42184,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202809_006_edited.swc,pyramidal/swc/hpf_ca1__202809_006_edited.swc,pyramidal,hpf_ca1,1196636,True,True,True,True,True,True,True,True,True,21140,1,18955,624,1560,0,1,0,0,,1,1,0,21140,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202809_017_edited.swc,pyramidal/swc/hpf_ca1__202809_017_edited.swc,pyramidal,hpf_ca1,1170656,True,True,True,True,True,True,True,True,True,20690,1,16879,1415,2395,0,1,0,0,,1,1,0,20690,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_023_edited.swc,pyramidal/swc/hpf_ca1__202829_023_edited.swc,pyramidal,hpf_ca1,464890,True,True,True,True,True,True,True,True,True,8388,1,5822,1069,1496,0,1,0,0,,1,1,0,8388,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_024_edited.swc,pyramidal/swc/hpf_ca1__202829_024_edited.swc,pyramidal,hpf_ca1,756281,True,True,True,True,True,True,True,True,True,13498,1,9922,1266,2309,0,1,0,2,10:2,1,1,0,13498,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_026_edited.swc,pyramidal/swc/hpf_ca1__202829_026_edited.swc,pyramidal,hpf_ca1,908904,True,True,True,True,True,True,True,True,True,16145,1,12881,1046,2217,0,1,0,0,,1,1,0,16145,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_027_edited.swc,pyramidal/swc/hpf_ca1__202829_027_edited.swc,pyramidal,hpf_ca1,1056907,True,True,True,True,True,True,True,True,True,18712,1,15018,1381,2312,0,1,0,0,,1,1,0,18712,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_047_edited.swc,pyramidal/swc/hpf_ca1__202829_047_edited.swc,pyramidal,hpf_ca1,913386,True,True,True,True,True,True,True,True,True,16225,1,12798,1429,1997,0,1,0,0,,1,1,0,16225,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_049_edited.swc,pyramidal/swc/hpf_ca1__202829_049_edited.swc,pyramidal,hpf_ca1,2680364,True,True,True,True,True,True,True,True,True,46877,1,42054,2316,2506,0,1,0,0,,1,1,0,46877,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_050_edited.swc,pyramidal/swc/hpf_ca1__202829_050_edited.swc,pyramidal,hpf_ca1,758650,True,True,True,True,True,True,True,True,True,13539,1,10248,1312,1978,0,1,0,0,,1,1,0,13539,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_057_edited.swc,pyramidal/swc/hpf_ca1__202829_057_edited.swc,pyramidal,hpf_ca1,872094,True,True,True,True,True,True,True,True,True,15510,1,12146,1224,2139,0,1,0,0,,1,1,0,15510,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_061_edited.swc,pyramidal/swc/hpf_ca1__202829_061_edited.swc,pyramidal,hpf_ca1,2041272,True,True,True,True,True,True,True,True,True,35800,1,32891,2908,0,0,1,0,0,,1,1,0,35800,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_062_edited.swc,pyramidal/swc/hpf_ca1__202829_062_edited.swc,pyramidal,hpf_ca1,784640,True,True,True,True,True,True,True,True,True,13991,1,10596,1144,2250,0,1,0,0,,1,1,0,13991,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_064_edited.swc,pyramidal/swc/hpf_ca1__202829_064_edited.swc,pyramidal,hpf_ca1,586159,True,True,True,True,True,True,True,True,True,10548,1,7710,1006,1831,0,1,0,0,,1,1,0,10548,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_066_edited.swc,pyramidal/swc/hpf_ca1__202829_066_edited.swc,pyramidal,hpf_ca1,1056017,True,True,True,True,True,True,True,True,True,18700,1,15591,1192,1916,0,1,0,0,,1,1,0,18700,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_067_edited.swc,pyramidal/swc/hpf_ca1__202829_067_edited.swc,pyramidal,hpf_ca1,6877984,True,True,True,True,True,True,True,True,True,119051,1,115498,3552,0,0,1,0,1,10:1,1,1,0,119051,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_068_edited.swc,pyramidal/swc/hpf_ca1__202829_068_edited.swc,pyramidal,hpf_ca1,2335389,True,True,True,True,True,True,True,True,True,40896,1,37958,1252,1685,0,1,0,0,,1,1,0,40896,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_069_edited.swc,pyramidal/swc/hpf_ca1__202829_069_edited.swc,pyramidal,hpf_ca1,6169462,True,True,True,True,True,True,True,True,True,107161,1,102288,2770,2102,0,1,0,0,,1,1,0,107161,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_084_edited.swc,pyramidal/swc/hpf_ca1__202829_084_edited.swc,pyramidal,hpf_ca1,675865,True,True,True,True,True,True,True,True,True,12103,1,9024,1255,1823,0,1,0,0,,1,1,0,12103,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_085_edited.swc,pyramidal/swc/hpf_ca1__202829_085_edited.swc,pyramidal,hpf_ca1,3086878,True,True,True,True,True,True,True,True,True,53935,1,51505,2429,0,0,1,0,1,10:1,1,1,0,53935,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_087_edited.swc,pyramidal/swc/hpf_ca1__202829_087_edited.swc,pyramidal,hpf_ca1,550783,True,True,True,True,True,True,True,True,True,9930,1,7372,1852,705,0,1,0,0,,1,1,0,9930,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_091_edited.swc,pyramidal/swc/hpf_ca1__202829_091_edited.swc,pyramidal,hpf_ca1,1153911,True,True,True,True,True,True,True,True,True,20396,1,16792,1648,1955,0,1,0,2,10:2,1,1,0,20396,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_094_edited.swc,pyramidal/swc/hpf_ca1__202829_094_edited.swc,pyramidal,hpf_ca1,1134548,True,True,True,True,True,True,True,True,True,20062,1,17072,1263,1726,0,1,0,0,,1,1,0,20062,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_095_edited.swc,pyramidal/swc/hpf_ca1__202829_095_edited.swc,pyramidal,hpf_ca1,459262,True,True,True,True,True,True,True,True,True,8287,1,5986,922,1378,0,1,0,0,,1,1,0,8287,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_097_edited.swc,pyramidal/swc/hpf_ca1__202829_097_edited.swc,pyramidal,hpf_ca1,1753960,True,True,True,True,True,True,True,True,True,30812,1,28732,2079,0,0,1,0,0,,1,1,0,30812,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_098_edited.swc,pyramidal/swc/hpf_ca1__202829_098_edited.swc,pyramidal,hpf_ca1,755352,True,True,True,True,True,True,True,True,True,13483,1,10460,972,2050,0,1,0,0,,1,1,0,13483,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_099_edited.swc,pyramidal/swc/hpf_ca1__202829_099_edited.swc,pyramidal,hpf_ca1,714693,True,True,True,True,True,True,True,True,True,12775,1,10343,932,1499,0,1,0,0,,1,1,0,12775,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_104_edited.swc,pyramidal/swc/hpf_ca1__202829_104_edited.swc,pyramidal,hpf_ca1,554240,True,True,True,True,True,True,True,True,True,9991,1,8359,1631,0,0,1,0,0,,1,1,0,9991,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_109_edited.swc,pyramidal/swc/hpf_ca1__202829_109_edited.swc,pyramidal,hpf_ca1,1415983,True,True,True,True,True,True,True,True,True,24941,1,22853,2087,0,0,1,0,0,,1,1,0,24941,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_110_edited.swc,pyramidal/swc/hpf_ca1__202829_110_edited.swc,pyramidal,hpf_ca1,829987,True,True,True,True,True,True,True,True,True,14780,1,12210,1028,1541,0,1,0,0,,1,1,0,14780,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_115_edited.swc,pyramidal/swc/hpf_ca1__202829_115_edited.swc,pyramidal,hpf_ca1,681218,True,True,True,True,True,True,True,True,True,12197,1,9728,2468,0,0,1,0,1,12:1,1,1,0,12197,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_121_edited.swc,pyramidal/swc/hpf_ca1__202829_121_edited.swc,pyramidal,hpf_ca1,638986,True,True,True,True,True,True,True,True,True,11462,1,8481,972,2008,0,1,0,0,,1,1,0,11462,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_129_edited.swc,pyramidal/swc/hpf_ca1__202829_129_edited.swc,pyramidal,hpf_ca1,612470,True,True,True,True,True,True,True,True,True,11001,1,8506,1039,1455,0,1,0,0,,1,1,0,11001,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202829_130_edited.swc,pyramidal/swc/hpf_ca1__202829_130_edited.swc,pyramidal,hpf_ca1,952966,True,True,True,True,True,True,True,True,True,16912,1,14165,731,2015,0,1,0,0,,1,1,0,16912,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202831_001_edited.swc,pyramidal/swc/hpf_ca1__202831_001_edited.swc,pyramidal,hpf_ca1,890823,True,True,True,True,True,True,True,True,True,15834,1,14472,1361,0,0,1,0,0,,1,1,0,15834,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__202831_005_edited.swc,pyramidal/swc/hpf_ca1__202831_005_edited.swc,pyramidal,hpf_ca1,3142239,True,True,True,True,True,True,True,True,True,54898,1,51949,2948,0,0,1,0,0,,1,1,0,54898,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210009_012_edited.swc,pyramidal/swc/hpf_ca1__210009_012_edited.swc,pyramidal,hpf_ca1,986665,True,True,True,True,True,True,True,True,True,17495,1,14675,1106,1713,0,1,0,0,,1,1,0,17495,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210009_021_edited.swc,pyramidal/swc/hpf_ca1__210009_021_edited.swc,pyramidal,hpf_ca1,1120130,True,True,True,True,True,True,True,True,True,19813,1,16621,968,2223,0,1,0,0,,1,1,0,19813,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210009_025_edited.swc,pyramidal/swc/hpf_ca1__210009_025_edited.swc,pyramidal,hpf_ca1,1819549,True,True,True,True,True,True,True,True,True,31946,1,28783,717,2445,0,1,0,0,,1,1,0,31946,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210012_002_edited.swc,pyramidal/swc/hpf_ca1__210012_002_edited.swc,pyramidal,hpf_ca1,2117750,True,True,True,True,True,True,True,True,True,37117,1,33191,1480,2445,0,1,0,0,,1,1,0,37117,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210013_011_edited.swc,pyramidal/swc/hpf_ca1__210013_011_edited.swc,pyramidal,hpf_ca1,1643326,True,True,True,True,True,True,True,True,True,28886,1,25164,1299,2422,0,1,0,0,,1,1,0,28886,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210013_012_edited.swc,pyramidal/swc/hpf_ca1__210013_012_edited.swc,pyramidal,hpf_ca1,3053816,True,True,True,True,True,True,True,True,True,53363,1,50723,2639,0,0,1,0,0,,1,1,0,53363,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210013_013_edited.swc,pyramidal/swc/hpf_ca1__210013_013_edited.swc,pyramidal,hpf_ca1,3036221,True,True,True,True,True,True,True,True,True,53050,1,50427,71,2551,0,1,0,2,0:2,1,1,2,53052,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210013_014_edited.swc,pyramidal/swc/hpf_ca1__210013_014_edited.swc,pyramidal,hpf_ca1,909041,True,True,True,True,True,True,True,True,True,16151,1,11680,2062,2408,0,1,0,0,,1,1,0,16151,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210014_017_edited.swc,pyramidal/swc/hpf_ca1__210014_017_edited.swc,pyramidal,hpf_ca1,3581603,True,True,True,True,True,True,True,True,True,62516,1,59587,1027,1901,0,1,0,0,,1,1,0,62516,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210014_024_edited.swc,pyramidal/swc/hpf_ca1__210014_024_edited.swc,pyramidal,hpf_ca1,3209020,True,True,True,True,True,True,True,True,True,56052,1,53904,915,1232,0,1,0,0,,1,1,0,56052,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210014_027_edited.swc,pyramidal/swc/hpf_ca1__210014_027_edited.swc,pyramidal,hpf_ca1,867719,True,True,True,True,True,True,True,True,True,15431,1,13549,532,1349,0,1,0,0,,1,1,0,15431,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210014_033_edited.swc,pyramidal/swc/hpf_ca1__210014_033_edited.swc,pyramidal,hpf_ca1,4192915,True,True,True,True,True,True,True,True,True,73147,1,70424,871,1851,0,1,0,0,,1,1,0,73147,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210014_034_edited.swc,pyramidal/swc/hpf_ca1__210014_034_edited.swc,pyramidal,hpf_ca1,1382383,True,True,True,True,True,True,True,True,True,24360,1,21917,1029,1413,0,1,0,0,,1,1,0,24360,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210014_035_edited.swc,pyramidal/swc/hpf_ca1__210014_035_edited.swc,pyramidal,hpf_ca1,1292272,True,True,True,True,True,True,True,True,True,22812,1,20099,1084,1628,0,1,0,0,,1,1,0,22812,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210014_037_edited.swc,pyramidal/swc/hpf_ca1__210014_037_edited.swc,pyramidal,hpf_ca1,698742,True,True,True,True,True,True,True,True,True,12503,1,9025,1163,2314,0,1,0,0,,1,1,0,12503,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210014_044_edited.swc,pyramidal/swc/hpf_ca1__210014_044_edited.swc,pyramidal,hpf_ca1,882709,True,True,True,True,True,True,True,True,True,15694,1,12532,1037,2124,0,1,0,0,,1,1,0,15694,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210014_048_edited.swc,pyramidal/swc/hpf_ca1__210014_048_edited.swc,pyramidal,hpf_ca1,2322640,True,True,True,True,True,True,True,True,True,40721,1,37314,1425,1981,0,1,0,0,,1,1,0,40721,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210014_049_edited.swc,pyramidal/swc/hpf_ca1__210014_049_edited.swc,pyramidal,hpf_ca1,2771996,True,True,True,True,True,True,True,True,True,48499,1,45155,1486,1857,0,1,0,1,10:1,1,1,0,48499,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210014_050_edited.swc,pyramidal/swc/hpf_ca1__210014_050_edited.swc,pyramidal,hpf_ca1,1439510,True,True,True,True,True,True,True,True,True,25357,1,22518,977,1861,0,1,0,0,,1,1,0,25357,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210014_052_edited.swc,pyramidal/swc/hpf_ca1__210014_052_edited.swc,pyramidal,hpf_ca1,1851145,True,True,True,True,True,True,True,True,True,32493,1,29962,1146,1384,0,1,0,0,,1,1,0,32493,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210014_055_edited.swc,pyramidal/swc/hpf_ca1__210014_055_edited.swc,pyramidal,hpf_ca1,2237841,True,True,True,True,True,True,True,True,True,39205,1,36542,891,1771,0,1,0,0,,1,1,0,39205,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210014_058_edited.swc,pyramidal/swc/hpf_ca1__210014_058_edited.swc,pyramidal,hpf_ca1,858727,True,True,True,True,True,True,True,True,True,15276,1,12500,1242,1533,0,1,0,0,,1,1,0,15276,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210014_061_edited.swc,pyramidal/swc/hpf_ca1__210014_061_edited.swc,pyramidal,hpf_ca1,2628260,True,True,True,True,True,True,True,True,True,45975,1,43012,2962,0,0,1,0,0,,1,1,0,45975,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210014_066_edited.swc,pyramidal/swc/hpf_ca1__210014_066_edited.swc,pyramidal,hpf_ca1,2177828,True,True,True,True,True,True,True,True,True,38163,1,35369,1030,1763,0,1,0,0,,1,1,0,38163,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210014_069_edited.swc,pyramidal/swc/hpf_ca1__210014_069_edited.swc,pyramidal,hpf_ca1,964517,True,True,True,True,True,True,True,True,True,17111,1,14830,718,1562,0,1,0,0,,1,1,0,17111,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210014_070_edited.swc,pyramidal/swc/hpf_ca1__210014_070_edited.swc,pyramidal,hpf_ca1,724299,True,True,True,True,True,True,True,True,True,12944,1,10565,788,1590,0,1,0,0,,1,1,0,12944,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210014_071_edited.swc,pyramidal/swc/hpf_ca1__210014_071_edited.swc,pyramidal,hpf_ca1,1393794,True,True,True,True,True,True,True,True,True,24561,1,21539,1035,1986,0,1,0,1,12:1,1,1,0,24561,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210014_073_edited.swc,pyramidal/swc/hpf_ca1__210014_073_edited.swc,pyramidal,hpf_ca1,816373,True,True,True,True,True,True,True,True,True,14543,1,11329,829,2384,0,1,0,0,,1,1,0,14543,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210014_074_edited.swc,pyramidal/swc/hpf_ca1__210014_074_edited.swc,pyramidal,hpf_ca1,1478698,True,True,True,True,True,True,True,True,True,26033,1,23335,1114,1583,0,1,0,0,,1,1,0,26033,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210014_079_edited.swc,pyramidal/swc/hpf_ca1__210014_079_edited.swc,pyramidal,hpf_ca1,1410803,True,True,True,True,True,True,True,True,True,24852,1,21457,1167,2227,0,1,0,0,,1,1,0,24852,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210107_011_edited.swc,pyramidal/swc/hpf_ca1__210107_011_edited.swc,pyramidal,hpf_ca1,3287128,True,True,True,True,True,True,True,True,True,57408,1,55613,1794,0,0,1,0,0,,1,1,0,57408,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210107_013_edited.swc,pyramidal/swc/hpf_ca1__210107_013_edited.swc,pyramidal,hpf_ca1,819434,True,True,True,True,True,True,True,True,True,14597,1,12038,1086,1472,0,1,0,0,,1,1,0,14597,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210107_014_edited.swc,pyramidal/swc/hpf_ca1__210107_014_edited.swc,pyramidal,hpf_ca1,1466573,True,True,True,True,True,True,True,True,True,25819,1,22556,1445,1817,0,1,0,0,,1,1,0,25819,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__210107_018_edited.swc,pyramidal/swc/hpf_ca1__210107_018_edited.swc,pyramidal,hpf_ca1,1094588,True,True,True,True,True,True,True,True,True,19372,1,15842,1178,2351,0,1,0,0,,1,1,0,19372,True,
