file,n_nodes_conf,stage1_pred_conf_run,stage1_conf_conf_run,pred_axon_conf_run,pred_basal_conf_run,pred_apical_conf_run,node_label_disagree_frac,node_conf_abs_delta_mean,branch3_changed_frac,branch3_label_disagree_frac,branch3_conf_abs_delta_mean,branch3_axon_delta_frac,branch3_basal_delta_frac,branch3_apical_delta_frac,branch3_to_apical_frac,branch3_from_apical_frac,conf_mean,conf_std,conf_min,conf_p05,conf_p10,conf_p25,conf_median,conf_frac_lt_05,conf_frac_lt_06,conf_frac_lt_07,conf_frac_lt_08,conf_frac_lt_09,axon_conf_mean,axon_conf_p10,axon_conf_frac_lt_07,basal_conf_mean,basal_conf_p10,basal_conf_frac_lt_07,apical_conf_mean,apical_conf_p10,apical_conf_frac_lt_07,n_pred_branches,branch_conf_mean,branch_conf_min,branch_conf_p10,branch_frac_conf_lt_07,branch_frac_conf_lt_08,branch_n_nodes_p90,pred_soma_z,pred_axon_z_extent,pred_axon_z_mean_rel_soma,pred_axon_z_std,pred_axon_x_extent,pred_axon_y_extent,pred_basal_z_extent,pred_basal_z_mean_rel_soma,pred_basal_z_std,pred_basal_x_extent,pred_basal_y_extent,pred_apical_z_extent,pred_apical_z_mean_rel_soma,pred_apical_z_std,pred_apical_x_extent,pred_apical_y_extent,xmodel_neurom_rf_s1_axon_frac,xmodel_neurom_rf_s1_basal_frac,xmodel_neurom_rf_s1_apical_frac,xmodel_neurom_rf_s1_class_count,xmodel_neurom_rf_s1_v12_l1_frac_delta,xmodel_neurom_rf_s1_v12_apical_frac_delta,xmodel_neurom_rf_s1_v12_apical_zero_mismatch,xmodel_neurom_rf_s1_v12_axon_zero_mismatch,xmodel_neurom_rf_pyr_axon_frac,xmodel_neurom_rf_pyr_basal_frac,xmodel_neurom_rf_pyr_apical_frac,xmodel_neurom_rf_pyr_class_count,xmodel_neurom_rf_pyr_v12_l1_frac_delta,xmodel_neurom_rf_pyr_v12_apical_frac_delta,xmodel_neurom_rf_pyr_v12_apical_zero_mismatch,xmodel_neurom_rf_pyr_v12_axon_zero_mismatch,xmodel_lmeasure_rf_s1_axon_frac,xmodel_lmeasure_rf_s1_basal_frac,xmodel_lmeasure_rf_s1_apical_frac,xmodel_lmeasure_rf_s1_class_count,xmodel_lmeasure_rf_s1_v12_l1_frac_delta,xmodel_lmeasure_rf_s1_v12_apical_frac_delta,xmodel_lmeasure_rf_s1_v12_apical_zero_mismatch,xmodel_lmeasure_rf_s1_v12_axon_zero_mismatch,xmodel_lmeasure_rf_pyr_axon_frac,xmodel_lmeasure_rf_pyr_basal_frac,xmodel_lmeasure_rf_pyr_apical_frac,xmodel_lmeasure_rf_pyr_class_count,xmodel_lmeasure_rf_pyr_v12_l1_frac_delta,xmodel_lmeasure_rf_pyr_v12_apical_frac_delta,xmodel_lmeasure_rf_pyr_v12_apical_zero_mismatch,xmodel_lmeasure_rf_pyr_v12_axon_zero_mismatch,xmodel_sholl_rf_s1_axon_frac,xmodel_sholl_rf_s1_basal_frac,xmodel_sholl_rf_s1_apical_frac,xmodel_sholl_rf_s1_class_count,xmodel_sholl_rf_s1_v12_l1_frac_delta,xmodel_sholl_rf_s1_v12_apical_frac_delta,xmodel_sholl_rf_s1_v12_apical_zero_mismatch,xmodel_sholl_rf_s1_v12_axon_zero_mismatch,xmodel_sholl_rf_pyr_axon_frac,xmodel_sholl_rf_pyr_basal_frac,xmodel_sholl_rf_pyr_apical_frac,xmodel_sholl_rf_pyr_class_count,xmodel_sholl_rf_pyr_v12_l1_frac_delta,xmodel_sholl_rf_pyr_v12_apical_frac_delta,xmodel_sholl_rf_pyr_v12_apical_zero_mismatch,xmodel_sholl_rf_pyr_v12_axon_zero_mismatch,xmodel_sholl_mlp_s1_axon_frac,xmodel_sholl_mlp_s1_basal_frac,xmodel_sholl_mlp_s1_apical_frac,xmodel_sholl_mlp_s1_class_count,xmodel_sholl_mlp_s1_v12_l1_frac_delta,xmodel_sholl_mlp_s1_v12_apical_frac_delta,xmodel_sholl_mlp_s1_v12_apical_zero_mismatch,xmodel_sholl_mlp_s1_v12_axon_zero_mismatch,xmodel_sholl_mlp_pyr_axon_frac,xmodel_sholl_mlp_pyr_basal_frac,xmodel_sholl_mlp_pyr_apical_frac,xmodel_sholl_mlp_pyr_class_count,xmodel_sholl_mlp_pyr_v12_l1_frac_delta,xmodel_sholl_mlp_pyr_v12_apical_frac_delta,xmodel_sholl_mlp_pyr_v12_apical_zero_mismatch,xmodel_sholl_mlp_pyr_v12_axon_zero_mismatch,xmodel_s1_l1_mean,xmodel_s1_l1_max,xmodel_s1_l1_std,xmodel_s1_apical_delta_mean,xmodel_s1_apical_delta_max,xmodel_s1_apical_delta_std,xmodel_s1_apical_present_mean,xmodel_s1_apical_present_max,xmodel_s1_apical_present_std,xmodel_s1_axon_present_mean,xmodel_s1_axon_present_max,xmodel_s1_axon_present_std,xmodel_s1_class_count_mean,xmodel_s1_class_count_max,xmodel_s1_class_count_std,xmodel_s1_apical_present_vote_frac,xmodel_s1_axon_present_vote_frac,xmodel_s1_apical_presence_disagreement,xmodel_s1_axon_presence_disagreement,xmodel_pyr_l1_mean,xmodel_pyr_l1_max,xmodel_pyr_l1_std,xmodel_pyr_apical_delta_mean,xmodel_pyr_apical_delta_max,xmodel_pyr_apical_delta_std,xmodel_pyr_apical_present_mean,xmodel_pyr_apical_present_max,xmodel_pyr_apical_present_std,xmodel_pyr_axon_present_mean,xmodel_pyr_axon_present_max,xmodel_pyr_axon_present_std,xmodel_pyr_class_count_mean,xmodel_pyr_class_count_max,xmodel_pyr_class_count_std,xmodel_pyr_apical_present_vote_frac,xmodel_pyr_axon_present_vote_frac,xmodel_pyr_apical_presence_disagreement,xmodel_pyr_axon_presence_disagreement,xmodel_stage1_pred_is_pyramidal,xmodel_v12_apical_frac,xmodel_v12_axon_frac,xmodel_v12_basal_frac
neuromorpho__A2_slide3_9.swc,1155,pyramidal,0.785547,77,597,480,0,0,0.0,0.0,0.00765735,0.0,0.0,0.0,0.0,0.0,0.97867,0.0503243,0.3,0.940273,0.981639,0.982145,0.987703,0.00519481,0.00519481,0.00519481,0.00519481,0.00519481,0.890382,0.940273,0.0779221,0.987703,0.987703,0.0,0.981554,0.982145,0.0,63,0.983722,0.3,0.982145,0.0,0.0,36.8,-11.2427,6.91,3.15766,3.22032,91.42,146.08,64.82,16.4109,15.899,136.24,154.01,105.64,-8.45977,24.399,126.42,165.06,0.0,0.9064124783362218,0.09358752166377816,2.0,0.7781629116117852,0.3223570190641248,0.0,1.0,0.0,0.9064124783362218,0.09358752166377816,2.0,0.7781629116117852,0.3223570190641248,0.0,1.0,0.0,1.0,0.0,1.0,0.9653379549393415,0.41594454072790293,1.0,1.0,0.0,1.0,0.0,1.0,0.9653379549393415,0.41594454072790293,1.0,1.0,0.0,1.0,0.0,1.0,0.9653379549393415,0.41594454072790293,1.0,1.0,0.0,1.0,0.0,1.0,0.9653379549393415,0.41594454072790293,1.0,1.0,0.0,1.0,0.0,1.0,0.9653379549393415,0.41594454072790293,1.0,1.0,0.0,1.0,0.0,1.0,0.9653379549393415,0.41594454072790293,1.0,1.0,0.9185441941074524,0.9653379549393415,0.08104917123805837,0.3925476603119584,0.41594454072790293,0.040524585619029184,0.25,1.0,0.4330127018922193,0.0,0.0,0.0,1.25,2.0,0.4330127018922193,0.25,0.0,1.0,0.0,0.9185441941074524,0.9653379549393415,0.08104917123805837,0.3925476603119584,0.41594454072790293,0.040524585619029184,0.25,1.0,0.4330127018922193,0.0,0.0,0.0,1.25,2.0,0.4330127018922193,0.25,0.0,1.0,0.0,1.0,0.41594454072790293,0.06672443674176777,0.5173310225303293
neuromorpho__A2_slide3_neuron3.swc,599,pyramidal,0.988004,44,331,223,0,0,0.0,0.0,0.0326595,0.0,0.0,0.0,0.0,0.0,0.963409,0.110964,0.3,0.921333,0.95309,0.982145,0.987703,0.0267112,0.0267112,0.0267112,0.0267112,0.0267112,0.741894,0.3,0.363636,0.987703,0.987703,0.0,0.970891,0.931059,0.0,86,0.977705,0.3,0.967365,0.0,0.0116279,15.0,-19.9908,33.66,-15.1285,12.9439,70.0,331.86,71.41,4.0769,16.2238,235.53,176.2,79.66,9.49642,18.1951,188.13,220.98,0.07357859531772576,0.7023411371237458,0.22408026755852842,3.0,0.2976588628762542,0.14882943143812707,0.0,0.0,0.07357859531772576,0.7023411371237458,0.22408026755852842,3.0,0.2976588628762542,0.14882943143812707,0.0,0.0,0.07357859531772576,0.5535117056856187,0.3729096989966555,3.0,0.0,0.0,0.0,0.0,0.07357859531772576,0.5535117056856187,0.3729096989966555,3.0,0.0,0.0,0.0,0.0,0.07357859531772576,0.5535117056856187,0.3729096989966555,3.0,0.0,0.0,0.0,0.0,0.07357859531772576,0.5535117056856187,0.3729096989966555,3.0,0.0,0.0,0.0,0.0,0.07357859531772576,0.5535117056856187,0.3729096989966555,3.0,0.0,0.0,0.0,0.0,0.07357859531772576,0.5535117056856187,0.3729096989966555,3.0,0.0,0.0,0.0,0.0,0.07441471571906355,0.2976588628762542,0.12889006845621245,0.03720735785953177,0.14882943143812707,0.06444503422810621,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.07441471571906355,0.2976588628762542,0.12889006845621245,0.03720735785953177,0.14882943143812707,0.06444503422810621,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.3729096989966555,0.07357859531772576,0.5535117056856187
neuromorpho__A2_slide3_neuron4_II_III.swc,735,pyramidal,0.961408,70,426,238,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.965594,0.116965,0.3,0.982145,0.982145,0.982145,0.987703,0.029932,0.029932,0.029932,0.029932,0.029932,0.776103,0.3,0.314286,0.987403,0.987703,0.0,0.982145,0.982145,0.0,39,0.980349,0.3,0.982145,0.0,0.025641,37.0,-11.0236,47.24,16.2606,15.2498,19.86,280.07,88.79,-3.26225,18.9816,179.83,131.78,56.42,-16.1338,14.29,126.97,215.64,0.0,0.7002724795640327,0.2997275204359673,2.0,0.23978201634877389,0.02452316076294281,0.0,1.0,0.0,0.7002724795640327,0.2997275204359673,2.0,0.23978201634877389,0.02452316076294281,0.0,1.0,0.09536784741144415,0.5803814713896458,0.3242506811989101,3.0,0.0,0.0,0.0,0.0,0.09536784741144415,0.5803814713896458,0.3242506811989101,3.0,0.0,0.0,0.0,0.0,0.09536784741144415,0.9046321525885559,0.0,2.0,0.6485013623978202,0.3242506811989101,1.0,0.0,0.09536784741144415,0.9046321525885559,0.0,2.0,0.6485013623978202,0.3242506811989101,1.0,0.0,0.09536784741144415,0.9046321525885559,0.0,2.0,0.6485013623978202,0.3242506811989101,1.0,0.0,0.09536784741144415,0.9046321525885559,0.0,2.0,0.6485013623978202,0.3242506811989101,1.0,0.0,0.38419618528610355,0.6485013623978202,0.27756828631634295,0.16825613079019075,0.3242506811989101,0.15623531269832736,0.5,1.0,0.5,0.75,1.0,0.4330127018922193,2.25,3.0,0.4330127018922193,0.5,0.75,1.0,1.0,0.38419618528610355,0.6485013623978202,0.27756828631634295,0.16825613079019075,0.3242506811989101,0.15623531269832736,0.5,1.0,0.5,0.75,1.0,0.4330127018922193,2.25,3.0,0.4330127018922193,0.5,0.75,1.0,1.0,1.0,0.3242506811989101,0.09536784741144415,0.5803814713896458
neuromorpho__A2_slide3_neuron6.swc,801,pyramidal,0.992374,22,262,516,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984283,0.00311763,0.982145,0.982145,0.982145,0.982145,0.982145,0.0,0.0,0.0,0.0,0.0,0.994405,0.994405,0.0,0.987583,0.987703,0.0,0.982145,0.982145,0.0,58,0.98406,0.982145,0.982145,0.0,0.0,27.6,-33.897,2.17,3.05291,0.814788,4.23,82.63,46.65,8.51398,9.98375,210.63,184.21,47.09,-4.23891,8.5277,210.88,427.34,0.0,0.53375,0.46625,2.0,0.4125,0.17875000000000002,0.0,1.0,0.0,0.53375,0.46625,2.0,0.4125,0.17875000000000002,0.0,1.0,0.01625,0.33875,0.645,3.0,0.022499999999999982,0.0,0.0,0.0,0.01625,0.33875,0.645,3.0,0.022499999999999982,0.0,0.0,0.0,0.01625,0.33875,0.645,3.0,0.022499999999999982,0.0,0.0,0.0,0.01625,0.33875,0.645,3.0,0.022499999999999982,0.0,0.0,0.0,0.0,0.355,0.645,2.0,0.054999999999999966,0.0,0.0,1.0,0.0,0.355,0.645,2.0,0.054999999999999966,0.0,0.0,1.0,0.12812499999999996,0.4125,0.1647192213282955,0.044687500000000005,0.17875000000000002,0.07740102046323423,1.0,1.0,0.0,0.5,1.0,0.5,2.5,3.0,0.5,1.0,0.5,0.0,1.0,0.12812499999999996,0.4125,0.1647192213282955,0.044687500000000005,0.17875000000000002,0.07740102046323423,1.0,1.0,0.0,0.5,1.0,0.5,2.5,3.0,0.5,1.0,0.5,0.0,1.0,1.0,0.645,0.0275,0.3275
neuromorpho__A3-N5-2_final.swc,738,pyramidal,0.991639,0,737,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98772,0.000452343,0.987703,0.987703,0.987703,0.987703,0.987703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987703,0.987703,0.0,0.0,0.0,0.0,43,0.987989,0.987703,0.987703,0.0,0.0,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.22,67.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
neuromorpho__A3-N7-3_final.swc,1171,pyramidal,0.992144,0,1170,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987714,0.000359192,0.987703,0.987703,0.987703,0.987703,0.987703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987703,0.987703,0.0,0.0,0.0,0.0,58,0.987915,0.987703,0.987703,0.0,0.0,40.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.59,89.37,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
neuromorpho__A3-N8-2_final.swc,1330,pyramidal,0.990308,0,1329,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987712,0.000337056,0.987703,0.987703,0.987703,0.987703,0.987703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987703,0.987703,0.0,0.0,0.0,0.0,58,0.987915,0.987703,0.987703,0.0,0.0,44.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.48,108.84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
neuromorpho__A3-n12-2_final.swc,884,pyramidal,0.994735,0,883,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987717,0.000413351,0.987703,0.987703,0.987703,0.987703,0.987703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987703,0.987703,0.0,0.0,0.0,0.0,35,0.988055,0.987703,0.987703,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.84,85.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
neuromorpho__A3-n15-2_final.swc,1214,pyramidal,0.995278,0,1213,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987713,0.000352779,0.987703,0.987703,0.987703,0.987703,0.987703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987703,0.987703,0.0,0.0,0.0,0.0,49,0.987954,0.987703,0.987703,0.0,0.0,51.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.23,95.27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
neuromorpho__A3-n6-2_1.swc,1234,pyramidal,0.994904,0,1233,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987713,0.000349911,0.987703,0.987703,0.987703,0.987703,0.987703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987703,0.987703,0.0,0.0,0.0,0.0,55,0.987927,0.987703,0.987703,0.0,0.0,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5,116.42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
neuromorpho__A3-n9-3_1.swc,983,pyramidal,0.99456,0,982,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987716,0.000392006,0.987703,0.987703,0.987703,0.987703,0.987703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987703,0.987703,0.0,0.0,0.0,0.0,33,0.988076,0.987703,0.987703,0.0,0.0,65.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.71,113.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
neuromorpho__A3_slide2_1.swc,582,pyramidal,0.99365,11,281,289,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.872519,0.25296,0.3,0.3,0.3,0.982145,0.982145,0.16323,0.16323,0.16323,0.16323,0.16323,0.940273,0.940273,0.0,0.977574,0.987703,0.0142349,0.767352,0.3,0.314879,65,0.898778,0.3,0.3,0.123077,0.123077,19.0,-15.4056,24.88,-10.5426,7.46253,24.92,82.34,83.11,13.9205,19.9809,295.81,315.17,73.22,15.6002,14.6151,284.43,727.23,0.0,0.4750430292598967,0.5249569707401033,2.0,0.05507745266781418,0.027538726333907082,0.0,1.0,0.0,0.4750430292598967,0.5249569707401033,2.0,0.05507745266781418,0.027538726333907082,0.0,1.0,0.0,0.5025817555938038,0.4974182444061962,2.0,0.037865748709122196,0.0,0.0,1.0,0.0,0.5025817555938038,0.4974182444061962,2.0,0.037865748709122196,0.0,0.0,1.0,0.0,0.5025817555938038,0.4974182444061962,2.0,0.037865748709122196,0.0,0.0,1.0,0.0,0.5025817555938038,0.4974182444061962,2.0,0.037865748709122196,0.0,0.0,1.0,0.0,0.5025817555938038,0.4974182444061962,2.0,0.037865748709122196,0.0,0.0,1.0,0.0,0.5025817555938038,0.4974182444061962,2.0,0.037865748709122196,0.0,0.0,1.0,0.04216867469879519,0.05507745266781418,0.007452886435322222,0.0068846815834767705,0.027538726333907082,0.011924618296515517,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.04216867469879519,0.05507745266781418,0.007452886435322222,0.0068846815834767705,0.027538726333907082,0.011924618296515517,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4974182444061962,0.0189328743545611,0.4836488812392427
neuromorpho__A3_slide2_10.swc,1317,pyramidal,0.982442,14,497,805,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.980074,0.0283607,0.788605,0.982145,0.982145,0.982145,0.982145,0.0,0.0,0.0,0.0212604,0.0212604,0.994405,0.994405,0.0,0.976276,0.98396,0.0,0.982145,0.982145,0.0,81,0.982071,0.788605,0.982145,0.0,0.0123457,30.0,-23.3873,4.15,7.1059,1.84777,4.31,39.26,61.53,5.36985,13.2713,241.41,132.33,72.82,0.0330849,13.3466,204.0,541.15,0.0182370820668693,0.5083586626139818,0.4734042553191489,3.0,0.276595744680851,0.1382978723404255,0.0,0.0,0.0182370820668693,0.5083586626139818,0.4734042553191489,3.0,0.276595744680851,0.1382978723404255,0.0,0.0,0.010638297872340425,0.3776595744680851,0.6117021276595744,3.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.3776595744680851,0.6117021276595744,3.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.3776595744680851,0.6117021276595744,3.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.3776595744680851,0.6117021276595744,3.0,0.0,0.0,0.0,0.0,0.0,0.3882978723404255,0.6117021276595744,2.0,0.021276595744680812,0.0,0.0,1.0,0.0,0.3882978723404255,0.6117021276595744,2.0,0.021276595744680812,0.0,0.0,1.0,0.07446808510638296,0.276595744680851,0.11702127659574466,0.03457446808510638,0.1382978723404255,0.05988473536807288,1.0,1.0,0.0,0.75,1.0,0.4330127018922193,2.75,3.0,0.4330127018922193,1.0,0.75,0.0,1.0,0.07446808510638296,0.276595744680851,0.11702127659574466,0.03457446808510638,0.1382978723404255,0.05988473536807288,1.0,1.0,0.0,0.75,1.0,0.4330127018922193,2.75,3.0,0.4330127018922193,1.0,0.75,0.0,1.0,1.0,0.6117021276595744,0.010638297872340425,0.3776595744680851
