seed,file,cell_type,baseline_method,metric,v12_value,baseline_value,diff
42,neuromorpho__hippo-531-8.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__hippo-537-6.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__hippo-557-7.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__hippo-560-3.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__hippo-560-5.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__hippo-570-2.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__hippo-570-3.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__hippo-570-6.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__hippo-570-7.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__hippo-858-3.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__hippo-858-8.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__hippo218-4.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__hippo223-5.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__hippo284-1.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__hippo285-3.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__hippo303-2.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__hippo303-3.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__hippo303-4.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__hippo305-7.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__hippo361-4.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__hippo367-5.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__hippo367-7.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__hippo368-3.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__hippo401-1.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__hippo401-3.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__hippo401-7.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__hippo412-2.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__hippo412-4.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__homo-3.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__homo-6.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__homo-7.swc,interneuron,sholl_rf,neurite_macro_f1,0.73530000,0.73530000,0.00000000
42,neuromorpho__homo-9.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,0.29520000,0.70480000
42,neuromorpho__iPRCp_02.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__iPRCp_05.swc,pyramidal,sholl_rf,neurite_macro_f1,0.41830000,0.62380000,-0.20550000
42,neuromorpho__iPRCp_08.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__iPRCp_11.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__iPRCp_13.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__interneuronEX.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__j161128s1c7-rotated.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__j161128s2c6-rotated.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__jerry-14.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__jy190506_B_idC.swc,interneuron,sholl_rf,neurite_macro_f1,0.47820000,0.49540000,-0.01720000
42,neuromorpho__ko20x-05.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,0.37400000,0.62600000
42,neuromorpho__ko20x-13.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,0.35780000,0.64220000
42,neuromorpho__ko20x-15.swc,pyramidal,sholl_rf,neurite_macro_f1,0.50000000,1.00000000,-0.50000000
42,neuromorpho__ko20x-16.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__m1s2s2b-l-sup.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,0.34360000,0.65640000
42,neuromorpho__m1s2s7t-d-mid.swc,pyramidal,sholl_rf,neurite_macro_f1,0.30940000,0.30940000,0.00000000
42,neuromorpho__mPFC_w1_L5_01.swc,pyramidal,sholl_rf,neurite_macro_f1,0.66200000,0.66200000,0.00000000
42,neuromorpho__mPFC_w1_L5_04.swc,pyramidal,sholl_rf,neurite_macro_f1,0.56410000,0.56410000,0.00000000
42,neuromorpho__mPFC_w1_L5_05.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__mPFC_w1_L5_08.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__mPFC_w2_L3_02.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__mPFC_w2_L3_06.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__mPFC_w2_L5_01.swc,pyramidal,sholl_rf,neurite_macro_f1,0.66050000,0.66050000,0.00000000
42,neuromorpho__mPFC_w2_L5_03.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__mPFC_w2_L5_08.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__mPFC_w4_L3_01.swc,pyramidal,sholl_rf,neurite_macro_f1,0.65110000,0.65110000,0.00000000
42,neuromorpho__mPFC_w4_L3_05.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__mPFC_w4_L5_04.swc,pyramidal,sholl_rf,neurite_macro_f1,0.66410000,0.66410000,0.00000000
42,neuromorpho__mPFC_w4_L5_09.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__ms92_slice6_cell4.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__n120.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,0.78270000,0.21730000
42,neuromorpho__n128.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__n129.swc,pyramidal,sholl_rf,neurite_macro_f1,0.95670000,0.95670000,0.00000000
42,neuromorpho__n175.swc,pyramidal,sholl_rf,neurite_macro_f1,0.98390000,0.98390000,0.00000000
42,neuromorpho__n178.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__n179.swc,pyramidal,sholl_rf,neurite_macro_f1,0.92180000,0.44170000,0.48010000
42,neuromorpho__n18fts.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__n20fts.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__n22fts.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__n23fts.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__n255.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__n260.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,0.32330000,0.67670000
42,neuromorpho__n29fts.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__n2fts.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__n3fts.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__n422.swc,pyramidal,sholl_rf,neurite_macro_f1,0.50000000,0.16620000,0.33380000
42,neuromorpho__n423.swc,pyramidal,sholl_rf,neurite_macro_f1,0.50000000,1.00000000,-0.50000000
42,neuromorpho__neuron-4_1.swc,pyramidal,sholl_rf,neurite_macro_f1,0.74320000,1.00000000,-0.25680000
42,neuromorpho__oi53rpy1-1.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,0.61950000,0.38050000
42,neuromorpho__oi57lpy6-1.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,0.62540000,0.37460000
42,neuromorpho__oi57rpy1-1.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__omega-16.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__omega-19.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__p110715-04-BC.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__p120116-03-AAC.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__p73_vGluT2-KO_IN03.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__p73_vGluT2-KO_IN05.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__p73_vGluT2-KO_IN08.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__p73_vGluT2-ctrl_IN08.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__p73_vGluT2-ctrl_IN12.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__p73_vGluT2-ctrl_IN18.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__pair01-09-11-C-final1.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina1_petal1_n4.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina1_petal3_n11.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina1_petal3_n12.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina1_petal3_n5.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina1_petal3_n8.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina2_n3.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina2_n4.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina3_n1.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina3_n6.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina4_petal1_n12.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina4_petal1_n4.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina4_petal1_n8.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina4_petal2_n2.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina4_petal3_n12.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina4_petal3_n5.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina4_petal3_n8.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina4_petal4_n2.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina4_petal4_n7.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina5_petal1_n1.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina5_petal1_n7.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina5_petal2_n2.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina5_petal3_n5.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina5_petal3_n6.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina5_petal3_n7.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina5_petal3_n9.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina5_petal4_n1.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina5_petal4_n2.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,0.33270000,0.66730000
42,neuromorpho__retina5_petal4_n7.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina6_petal1_n8.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina6_petal2_n2.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina7_petal2_n2.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina7_petal3_n7.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,0.35910000,0.64090000
42,neuromorpho__retina7_petal3_n9.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina7_petal4_n1.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,0.35620000,0.64380000
42,neuromorpho__retina7_petal4_n4.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina7_petal4_n6.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__retina7_petal4_n7.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__rotated_CR-0319a_ax2.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__sc308.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__sec-12.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,0.43690000,0.56310000
42,neuromorpho__sec-13.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,0.28360000,0.71640000
42,neuromorpho__sigma-5.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__sigma-6.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__sigma.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__tom-10.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__tom-11.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__tom-3.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__tom-8.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__traced-WT-Female-cortex-122-7.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__traced-WT-Female-cortex-146-1c.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__traced-WT-Female-cortex-181-3.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__traced-WT-male-cortex-124-4c.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__traced-WT-male-cortex-124-6.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__traced-WT-male-cortex-147-10.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__traced-WT-male-cortex-147-4.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__traced-WT-male-cortex-147-8a.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__traced-WT-male-cortex-147-8b.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__traced-WT-male-cortex-153-7.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__wt20x-03.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__wt20x-04.swc,pyramidal,sholl_rf,neurite_macro_f1,0.50000000,1.00000000,-0.50000000
42,neuromorpho__wt20x-06.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__wt20x-16.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
42,neuromorpho__wt20x-19.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,allen__Chat-IRES-Cre-neo_Ai14-287662.04.02.01_562003142.swc,interneuron,sholl_rf,neurite_macro_f1,0.60150000,0.40110000,0.20040000
789,allen__Chat-IRES-Cre-neo_Ai14-313181.04.02.01_582644266.swc,interneuron,sholl_rf,neurite_macro_f1,0.66850000,0.66850000,0.00000000
789,allen__Chat-IRES-Cre-neo_Ai14-313182.03.01.01_583138230.swc,interneuron,sholl_rf,neurite_macro_f1,0.59050000,0.59050000,0.00000000
789,allen__Chat-IRES-Cre-neo_Ai14-316042.03.01.01_586071425.swc,interneuron,sholl_rf,neurite_macro_f1,0.66840000,0.66840000,0.00000000
789,allen__Chat-IRES-Cre-neo_Ai14-316042.05.01.01_586072188.swc,interneuron,sholl_rf,neurite_macro_f1,0.72230000,0.72230000,0.00000000
789,allen__Chat-IRES-Cre-neo_Ai14-316042.06.01.01_586072783.swc,interneuron,sholl_rf,neurite_macro_f1,0.71820000,0.71820000,0.00000000
789,allen__Chat-IRES-Cre-neo_Ai14-316043.04.02.01_585925172.swc,interneuron,sholl_rf,neurite_macro_f1,0.76750000,0.76750000,0.00000000
789,allen__Chrna2-Cre_OE25_Ai14(BT)-281693.05.01.01_555001065.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,allen__Chrna2-Cre_OE25_Ai14(IVSCC)-294467.03.01.01_566761793.swc,interneuron,sholl_rf,neurite_macro_f1,0.82460000,0.82460000,0.00000000
789,allen__Chrna2-Cre_OE25_Ai14(IVSCC)-294916.03.01.02_567354967.swc,interneuron,sholl_rf,neurite_macro_f1,0.93110000,0.93110000,0.00000000
789,allen__H16.03.005.01.03.02_526725807.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,allen__H16.03.005.01.04.03_526727406.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,0.54090000,0.45910000
789,allen__H16.03.006.01.04.01_537204107.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,allen__H16.06.004.01.04.01_508279351.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,allen__H16.06.004.01.04.03_508282493.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,allen__H16.06.007.01.05.02_531517778.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,allen__H16.06.007.01.07.04_531526539.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,allen__H16.06.008.01.26.04_527942865.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,0.14820000,0.85180000
789,allen__H16.06.009.01.01.06.01_528602977.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,0.55610000,0.44390000
789,allen__H16.06.009.01.01.18.03_528687520.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,allen__H16.06.011.01.01.10.04_539542640.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,0.59630000,0.40370000
789,allen__H16.06.012.11.06.01_548408551.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,allen__H16.06.012.11.08.02_548425467.swc,pyramidal,sholl_rf,neurite_macro_f1,0.97900000,0.97900000,0.00000000
789,allen__H17.03.002.11.04.01_569818704.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,0.58260000,0.41740000
789,allen__H17.03.008.11.03.04_595568262.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,allen__H17.06.003.11.05.04_567742660.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,allen__H17.06.004.11.05.04_569095789.swc,pyramidal,sholl_rf,neurite_macro_f1,0.53000000,0.53000000,0.00000000
789,allen__H17.06.005.12.15.04_571471295.swc,pyramidal,sholl_rf,neurite_macro_f1,0.89640000,0.50480000,0.39160000
789,allen__H17.06.005.12.15.05_571483807.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,allen__H17.06.005.13.05.02_571430815.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,allen__H17.06.005.13.05.06_571500474.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,0.18460000,0.81540000
789,allen__H17.06.006.11.08.02_571624532.swc,pyramidal,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,allen__H17.06.006.11.09.04_571691416.swc,pyramidal,sholl_rf,neurite_macro_f1,0.66500000,0.66500000,0.00000000
789,allen__H17.06.007.11.06.01_576084692.swc,interneuron,sholl_rf,neurite_macro_f1,0.86400000,0.86400000,0.00000000
789,allen__H17.06.009.11.04.02_596020931.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,allen__H17.06.012.14.08.03_611598198.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,allen__H17.06.013.12.03.01_643572206.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,0.12960000,0.87040000
789,allen__H17.06.013.12.03.03_643582610.swc,interneuron,sholl_rf,neurite_macro_f1,0.95060000,0.95060000,0.00000000
789,allen__Htr3a-Cre_NO152_Ai14-286731.04.02.01_561553133.swc,interneuron,sholl_rf,neurite_macro_f1,0.47400000,0.47400000,0.00000000
789,allen__Htr3a-Cre_NO152_Ai14-288785.03.02.01_561985849.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,allen__Htr3a-Cre_NO152_Ai14-306203.03.02.01_574993444.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,allen__Htr3a-Cre_NO152_Ai14-308439.03.01.01_578485753.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,allen__Htr3a-Cre_NO152_Pvalb-T2A-Dre_Ai66-304920.02.02.01_580162374.swc,interneuron,sholl_rf,neurite_macro_f1,0.89530000,0.89530000,0.00000000
789,allen__Htr3a-Cre_NO152_Pvalb-T2A-Dre_Ai66-304920.03.02.01_580161872.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,allen__Htr3a-Cre_NO152_Pvalb-T2A-Dre_Ai66-313949.04.02.01_586379590.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,allen__Ndnf-IRES2-dgCre_Ai14-298343.05.02.02_569494755.swc,interneuron,sholl_rf,neurite_macro_f1,0.76020000,0.76020000,0.00000000
789,allen__Ndnf-IRES2-dgCre_Ai14-306261.05.02.01_574734127.swc,interneuron,sholl_rf,neurite_macro_f1,0.85310000,0.85310000,0.00000000
789,allen__Nos1-CreERT2_Sst-IRES-FlpO_Ai65-346512.05.02.01_623185845.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,allen__Oxtr-2A-Cre_Ai14-293839.02.02.02_565415071.swc,interneuron,sholl_rf,neurite_macro_f1,0.76990000,0.76990000,0.00000000
789,allen__Pvalb-IRES-Cre_Ai14-176848.03.01.01_333604946.swc,interneuron,sholl_rf,neurite_macro_f1,0.82780000,0.82780000,0.00000000
789,allen__Pvalb-IRES-Cre_Ai14-299135.03.02.01_569723405.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,allen__Pvalb-IRES-Cre_Ai14-299135.05.01.01_569723367.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,allen__Pvalb-IRES-Cre_Ai14-299333.03.01.01_569998790.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,allen__Pvalb-IRES-Cre_Ai14-299335.05.01.01_570946690.swc,interneuron,sholl_rf,neurite_macro_f1,1.00000000,1.00000000,0.00000000
789,allen__Vip-IRES-Cre_Ai14-299123.04.01.01_570896413.swc,interneuron,sholl_rf,neurite_macro_f1,0.69650000,0.69650000,0.00000000
789,allen__Vipr2-IRES2-Cre_Pvalb-T2A-FlpO_Ai65-344474.05.01.01_614767057.swc,interneuron,sholl_rf,neurite_macro_f1,0.97410000,0.97410000,0.00000000
