scope,feature_mode,test_seed,selected_model,selected_feature_set,n_train,n_val,n_test,n_bad_test,bad_rate_test,before_f1_mean,before_f1_p10,test_ap,test_auc,model_path,operating_point,target_value,validation_precision,validation_recall,score_threshold,reject_rate,n_rejected,precision_lt_target,recall_lt_target,binary_accuracy,kept_f1_p10,rejected_f1_mean,tp,fp,fn,tn,kept_f1_mean,kept_f1_p25
pyramidal,compact,42,rf,full,2045,684,1662,145,0.08724428399518652,0.926966365824308,0.6333,0.5553397391409766,0.9119314436387606,paper/models/final_flag_multiseed_loso/pyramidal_compact_testseed42_f060.joblib,validation_precision,0.8,0.8571428571428571,0.09836065573770492,0.8482818593389665,0.005415162454873646,9,0.7777777777777778,0.04827586206896552,0.9157641395908543,0.64436,0.4503666666666667,7,2,138,1515,,
pyramidal,compact,42,rf,full,2045,684,1662,145,0.08724428399518652,0.926966365824308,0.6333,0.5553397391409766,0.9119314436387606,paper/models/final_flag_multiseed_loso/pyramidal_compact_testseed42_f060.joblib,validation_precision,0.9,1.0,0.08196721311475409,0.8576736202499395,0.00421179302045728,7,0.8571428571428571,0.041379310344827586,0.9157641395908543,0.64286,0.41814285714285715,6,1,139,1516,,
pyramidal,compact,42,rf,full,2045,684,1662,145,0.08724428399518652,0.926966365824308,0.6333,0.5553397391409766,0.9119314436387606,paper/models/final_flag_multiseed_loso/pyramidal_compact_testseed42_f060.joblib,fixed_reject_rate,0.05,,,,0.05,83,0.6506024096385542,0.3724137931034483,0.927797833935018,0.7697200000000001,0.5453939759036144,54,29,91,1488,0.9470236858771375,1.0
pyramidal,compact,42,rf,full,2045,684,1662,145,0.08724428399518652,0.926966365824308,0.6333,0.5553397391409766,0.9119314436387606,paper/models/final_flag_multiseed_loso/pyramidal_compact_testseed42_f060.joblib,fixed_reject_rate,0.1,,,,0.1,166,0.5542168674698795,0.6344827586206897,0.9235860409145608,0.881,0.6248216867469879,92,74,53,1443,0.9604931149732621,1.0
pyramidal,compact,42,rf,full,2045,684,1662,145,0.08724428399518652,0.926966365824308,0.6333,0.5553397391409766,0.9119314436387606,paper/models/final_flag_multiseed_loso/pyramidal_compact_testseed42_f060.joblib,fixed_reject_rate,0.15,,,,0.15,249,0.43373493975903615,0.7448275862068966,0.8929001203369434,0.96898,0.6910004016064257,108,141,37,1376,0.9685484784147205,1.0
pyramidal,compact,789,hgb,no_lab,2060,693,1618,117,0.0723114956736712,0.9346059950556243,0.6563,0.398041691941863,0.8931823228958473,paper/models/final_flag_multiseed_loso/pyramidal_compact_testseed789_f060.joblib,validation_recall,0.5,0.6363636363636364,0.5,0.6702793416188303,0.0896168108776267,145,0.4689655172413793,0.5811965811965812,0.9221260815822002,0.92126,0.6549731034482759,68,77,49,1424,,
pyramidal,compact,789,hgb,no_lab,2060,693,1618,117,0.0723114956736712,0.9346059950556243,0.6563,0.398041691941863,0.8931823228958473,paper/models/final_flag_multiseed_loso/pyramidal_compact_testseed789_f060.joblib,validation_recall,0.7,0.44954128440366975,0.7,0.19812509746979617,0.223114956736712,361,0.26869806094182824,0.8290598290598291,0.8244746600741656,0.99566,0.7932210526315789,97,264,20,1237,,
pyramidal,compact,789,hgb,no_lab,2060,693,1618,117,0.0723114956736712,0.9346059950556243,0.6563,0.398041691941863,0.8931823228958473,paper/models/final_flag_multiseed_loso/pyramidal_compact_testseed789_f060.joblib,validation_recall,0.8,0.3522012578616352,0.8,0.09277846411057036,0.34363411619283063,556,0.18345323741007194,0.8717948717948718,0.7101359703337453,1.0,0.8507311151079135,102,454,15,1047,,
pyramidal,compact,789,hgb,no_lab,2060,693,1618,117,0.0723114956736712,0.9346059950556243,0.6563,0.398041691941863,0.8931823228958473,paper/models/final_flag_multiseed_loso/pyramidal_compact_testseed789_f060.joblib,validation_recall,0.9,0.24324324324324326,0.9,0.02959600759387241,0.6260815822002472,1013,0.11154985192497532,0.9658119658119658,0.44128553770086526,1.0,0.9056660414610068,113,900,4,601,,
pyramidal,compact,789,hgb,no_lab,2060,693,1618,117,0.0723114956736712,0.9346059950556243,0.6563,0.398041691941863,0.8931823228958473,paper/models/final_flag_multiseed_loso/pyramidal_compact_testseed789_f060.joblib,validation_precision,0.7,0.7222222222222222,0.18571428571428572,0.8868301319158943,0.033992583436341164,55,0.4727272727272727,0.2222222222222222,0.9258343634116193,0.7582600000000004,0.6416927272727273,26,29,91,1472,,
pyramidal,compact,789,hgb,no_lab,2060,693,1618,117,0.0723114956736712,0.9346059950556243,0.6563,0.398041691941863,0.8931823228958473,paper/models/final_flag_multiseed_loso/pyramidal_compact_testseed789_f060.joblib,validation_precision,0.8,0.8,0.17142857142857143,0.9170396622309254,0.023485784919653894,38,0.4473684210526316,0.1452991452991453,0.9252163164400494,0.71692,0.6375973684210527,17,21,100,1480,,
pyramidal,compact,789,hgb,no_lab,2060,693,1618,117,0.0723114956736712,0.9346059950556243,0.6563,0.398041691941863,0.8931823228958473,paper/models/final_flag_multiseed_loso/pyramidal_compact_testseed789_f060.joblib,validation_precision,0.9,1.0,0.08571428571428572,0.9752985978785319,0.0030902348578491965,5,0.2,0.008547008547008548,0.9258343634116193,0.65726,0.7917000000000001,1,4,116,1497,,
pyramidal,compact,789,hgb,no_lab,2060,693,1618,117,0.0723114956736712,0.9346059950556243,0.6563,0.398041691941863,0.8931823228958473,paper/models/final_flag_multiseed_loso/pyramidal_compact_testseed789_f060.joblib,fixed_reject_rate,0.05,,,,0.05,81,0.5061728395061729,0.3504273504273504,0.9283065512978986,0.82052,0.6269666666666667,41,40,76,1461,0.9508186076772934,1.0
pyramidal,compact,789,hgb,no_lab,2060,693,1618,117,0.0723114956736712,0.9346059950556243,0.6563,0.398041691941863,0.8931823228958473,paper/models/final_flag_multiseed_loso/pyramidal_compact_testseed789_f060.joblib,fixed_reject_rate,0.1,,,,0.1,162,0.4567901234567901,0.6324786324786325,0.919035846724351,0.952,0.6681246913580247,74,88,43,1413,0.9642557005494504,1.0
pyramidal,compact,789,hgb,no_lab,2060,693,1618,117,0.0723114956736712,0.9346059950556243,0.6563,0.398041691941863,0.8931823228958473,paper/models/final_flag_multiseed_loso/pyramidal_compact_testseed789_f060.joblib,fixed_reject_rate,0.15,,,,0.15,243,0.37448559670781895,0.7777777777777778,0.8899876390605687,0.98514,0.7239485596707819,91,152,26,1349,0.971834909090909,1.0
pyramidal,branch3,123,extra_trees,full,1956,650,1745,177,0.101432664756447,0.9137579369627506,0.59544,0.4968727375153411,0.8837195895307275,paper/models/final_flag_multiseed_loso/pyramidal_branch3_testseed123_f060.joblib,validation_recall,0.5,0.7027027027027027,0.5098039215686274,0.7842846611391565,0.056160458452722065,98,0.5918367346938775,0.327683615819209,0.9088825214899714,0.66044,0.557930612244898,58,40,119,1528,,
pyramidal,branch3,123,extra_trees,full,1956,650,1745,177,0.101432664756447,0.9137579369627506,0.59544,0.4968727375153411,0.8837195895307275,paper/models/final_flag_multiseed_loso/pyramidal_branch3_testseed123_f060.joblib,validation_recall,0.7,0.6923076923076923,0.7058823529411765,0.6776590794986522,0.101432664756447,177,0.519774011299435,0.519774011299435,0.9025787965616046,0.8075600000000001,0.6016661016949153,92,85,85,1483,,
pyramidal,branch3,123,extra_trees,full,1956,650,1745,177,0.101432664756447,0.9137579369627506,0.59544,0.4968727375153411,0.8837195895307275,paper/models/final_flag_multiseed_loso/pyramidal_branch3_testseed123_f060.joblib,validation_recall,0.8,0.6029411764705882,0.803921568627451,0.6235101198292831,0.12550143266475644,219,0.4885844748858447,0.6045197740112994,0.8957020057306591,0.8646,0.6255031963470321,107,112,70,1456,,
pyramidal,branch3,123,extra_trees,full,1956,650,1745,177,0.101432664756447,0.9137579369627506,0.59544,0.4968727375153411,0.8837195895307275,paper/models/final_flag_multiseed_loso/pyramidal_branch3_testseed123_f060.joblib,validation_recall,0.9,0.2822085889570552,0.9019607843137255,0.37809036223889686,0.2830945558739255,494,0.3016194331983806,0.8418079096045198,0.7862464183381089,0.9885,0.7694676113360324,149,345,28,1223,,
pyramidal,branch3,123,extra_trees,full,1956,650,1745,177,0.101432664756447,0.9137579369627506,0.59544,0.4968727375153411,0.8837195895307275,paper/models/final_flag_multiseed_loso/pyramidal_branch3_testseed123_f060.joblib,validation_precision,0.7,0.7021276595744681,0.6470588235294118,0.6933488597454291,0.09398280802292264,164,0.5365853658536586,0.4971751412429379,0.9054441260744985,0.7907,0.5867463414634148,88,76,89,1492,,
pyramidal,branch3,123,extra_trees,full,1956,650,1745,177,0.101432664756447,0.9137579369627506,0.59544,0.4968727375153411,0.8837195895307275,paper/models/final_flag_multiseed_loso/pyramidal_branch3_testseed123_f060.joblib,validation_precision,0.8,0.0,0.0,inf,0.0,0,0.0,0.0,0.898567335243553,0.59544,,0,0,177,1568,,
pyramidal,branch3,123,extra_trees,full,1956,650,1745,177,0.101432664756447,0.9137579369627506,0.59544,0.4968727375153411,0.8837195895307275,paper/models/final_flag_multiseed_loso/pyramidal_branch3_testseed123_f060.joblib,validation_precision,0.9,0.0,0.0,inf,0.0,0,0.0,0.0,0.898567335243553,0.59544,,0,0,177,1568,,
pyramidal,branch3,123,extra_trees,full,1956,650,1745,177,0.101432664756447,0.9137579369627506,0.59544,0.4968727375153411,0.8837195895307275,paper/models/final_flag_multiseed_loso/pyramidal_branch3_testseed123_f060.joblib,fixed_reject_rate,0.05,,,,0.05,87,0.6206896551724138,0.3050847457627119,0.9106017191977077,0.65363,0.5496919540229885,54,33,123,1535,0.9328615199034982,1.0
pyramidal,branch3,123,extra_trees,full,1956,650,1745,177,0.101432664756447,0.9137579369627506,0.59544,0.4968727375153411,0.8837195895307275,paper/models/final_flag_multiseed_loso/pyramidal_branch3_testseed123_f060.joblib,fixed_reject_rate,0.1,,,,0.1,174,0.5229885057471264,0.5141242937853108,0.9031518624641833,0.7962,0.6009637931034483,91,83,86,1485,0.948402227880331,1.0
pyramidal,branch3,123,extra_trees,full,1956,650,1745,177,0.101432664756447,0.9137579369627506,0.59544,0.4968727375153411,0.8837195895307275,paper/models/final_flag_multiseed_loso/pyramidal_branch3_testseed123_f060.joblib,fixed_reject_rate,0.15,,,,0.15,262,0.46564885496183206,0.6892655367231638,0.8882521489971347,0.9215599999999999,0.649892748091603,122,140,55,1428,0.9603747134187458,1.0
pyramidal,branch3,42,rf,no_lab,2045,684,1662,145,0.08724428399518652,0.926966365824308,0.6333,0.5373133578995366,0.9079989998408838,paper/models/final_flag_multiseed_loso/pyramidal_branch3_testseed42_f060.joblib,validation_recall,0.5,0.5961538461538461,0.5081967213114754,0.6210752873571416,0.0631768953068592,105,0.5714285714285714,0.41379310344827586,0.9217809867629362,0.78308,0.6046790476190476,60,45,85,1472,,
pyramidal,branch3,42,rf,no_lab,2045,684,1662,145,0.08724428399518652,0.926966365824308,0.6333,0.5373133578995366,0.9079989998408838,paper/models/final_flag_multiseed_loso/pyramidal_branch3_testseed42_f060.joblib,validation_recall,0.7,0.5972222222222222,0.7049180327868853,0.5349943556801879,0.07882069795427196,131,0.5801526717557252,0.5241379310344828,0.9253910950661853,0.8357,0.6048770992366412,76,55,69,1462,,
pyramidal,branch3,42,rf,no_lab,2045,684,1662,145,0.08724428399518652,0.926966365824308,0.6333,0.5373133578995366,0.9079989998408838,paper/models/final_flag_multiseed_loso/pyramidal_branch3_testseed42_f060.joblib,validation_recall,0.8,0.5697674418604651,0.8032786885245902,0.44952603762599097,0.10288808664259928,171,0.5614035087719298,0.6620689655172414,0.9253910950661853,0.8934,0.6280777777777778,96,75,49,1442,,
pyramidal,branch3,42,rf,no_lab,2045,684,1662,145,0.08724428399518652,0.926966365824308,0.6333,0.5373133578995366,0.9079989998408838,paper/models/final_flag_multiseed_loso/pyramidal_branch3_testseed42_f060.joblib,validation_recall,0.9,0.44715447154471544,0.9016393442622951,0.2967639056785409,0.14681107099879662,244,0.45081967213114754,0.7586206896551724,0.898315282791817,0.96918,0.6810024590163934,110,134,35,1383,,
pyramidal,branch3,42,rf,no_lab,2045,684,1662,145,0.08724428399518652,0.926966365824308,0.6333,0.5373133578995366,0.9079989998408838,paper/models/final_flag_multiseed_loso/pyramidal_branch3_testseed42_f060.joblib,validation_precision,0.7,0.7058823529411765,0.19672131147540983,0.8050428798846022,0.011432009626955475,19,0.6842105263157895,0.0896551724137931,0.9169675090252708,0.64952,0.5130631578947369,13,6,132,1511,,
pyramidal,branch3,42,rf,no_lab,2045,684,1662,145,0.08724428399518652,0.926966365824308,0.6333,0.5373133578995366,0.9079989998408838,paper/models/final_flag_multiseed_loso/pyramidal_branch3_testseed42_f060.joblib,validation_precision,0.8,0.875,0.11475409836065574,0.8467349655086723,0.006016847172081829,10,0.6,0.041379310344827586,0.9139590854392299,0.6442300000000001,0.51851,6,4,139,1513,,
pyramidal,branch3,42,rf,no_lab,2045,684,1662,145,0.08724428399518652,0.926966365824308,0.6333,0.5373133578995366,0.9079989998408838,paper/models/final_flag_multiseed_loso/pyramidal_branch3_testseed42_f060.joblib,validation_precision,0.9,1.0,0.01639344262295082,0.8901822912619216,0.0,0,0.0,0.0,0.9127557160048135,0.6333,,0,0,145,1517,,
pyramidal,branch3,42,rf,no_lab,2045,684,1662,145,0.08724428399518652,0.926966365824308,0.6333,0.5373133578995366,0.9079989998408838,paper/models/final_flag_multiseed_loso/pyramidal_branch3_testseed42_f060.joblib,fixed_reject_rate,0.05,,,,0.05,83,0.6144578313253012,0.35172413793103446,0.924187725631769,0.7514000000000001,0.5655819277108434,51,32,94,1485,0.9459625079164028,1.0
pyramidal,branch3,42,rf,no_lab,2045,684,1662,145,0.08724428399518652,0.926966365824308,0.6333,0.5373133578995366,0.9079989998408838,paper/models/final_flag_multiseed_loso/pyramidal_branch3_testseed42_f060.joblib,fixed_reject_rate,0.1,,,,0.1,166,0.5602409638554217,0.6413793103448275,0.9247894103489771,0.88285,0.6251132530120482,93,73,52,1444,0.9604607620320854,1.0
pyramidal,branch3,42,rf,no_lab,2045,684,1662,145,0.08724428399518652,0.926966365824308,0.6333,0.5373133578995366,0.9079989998408838,paper/models/final_flag_multiseed_loso/pyramidal_branch3_testseed42_f060.joblib,fixed_reject_rate,0.15,,,,0.15,249,0.44176706827309237,0.7586206896551724,0.8953068592057761,0.96974,0.6865325301204819,110,139,35,1378,0.9693358103326256,1.0
pyramidal,branch3,789,hgb,full,2060,693,1618,117,0.0723114956736712,0.9346059950556243,0.6563,0.4117269303411756,0.8984153014799251,paper/models/final_flag_multiseed_loso/pyramidal_branch3_testseed789_f060.joblib,validation_recall,0.5,0.6481481481481481,0.5,0.656834533838189,0.08838071693448703,143,0.4755244755244755,0.5811965811965812,0.92336217552534,0.90582,0.6566118881118881,68,75,49,1426,,
pyramidal,branch3,789,hgb,full,2060,693,1618,117,0.0723114956736712,0.9346059950556243,0.6563,0.4117269303411756,0.8984153014799251,paper/models/final_flag_multiseed_loso/pyramidal_branch3_testseed789_f060.joblib,validation_recall,0.7,0.44954128440366975,0.7,0.2121461574014533,0.20333745364647712,329,0.2887537993920973,0.811965811965812,0.8417799752781211,0.991,0.782351367781155,95,234,22,1267,,
pyramidal,branch3,789,hgb,full,2060,693,1618,117,0.0723114956736712,0.9346059950556243,0.6563,0.4117269303411756,0.8984153014799251,paper/models/final_flag_multiseed_loso/pyramidal_branch3_testseed789_f060.joblib,validation_recall,0.8,0.34355828220858897,0.8,0.08809172068696053,0.32818294190358466,531,0.192090395480226,0.8717948717948718,0.7255871446229913,1.0,0.8429529190207157,102,429,15,1072,,
pyramidal,branch3,789,hgb,full,2060,693,1618,117,0.0723114956736712,0.9346059950556243,0.6563,0.4117269303411756,0.8984153014799251,paper/models/final_flag_multiseed_loso/pyramidal_branch3_testseed789_f060.joblib,validation_recall,0.9,0.2669491525423729,0.9,0.035722741132061045,0.5203955500618047,842,0.13539192399049882,0.9743589743589743,0.5482076637824475,1.0,0.8861958432304037,114,728,3,773,,
pyramidal,branch3,789,hgb,full,2060,693,1618,117,0.0723114956736712,0.9346059950556243,0.6563,0.4117269303411756,0.8984153014799251,paper/models/final_flag_multiseed_loso/pyramidal_branch3_testseed789_f060.joblib,validation_precision,0.7,0.7333333333333333,0.15714285714285714,0.9244913036396675,0.0203955500618047,33,0.3939393939393939,0.1111111111111111,0.92336217552534,0.6863000000000001,0.6597696969696969,13,20,104,1481,,
pyramidal,branch3,789,hgb,full,2060,693,1618,117,0.0723114956736712,0.9346059950556243,0.6563,0.4117269303411756,0.8984153014799251,paper/models/final_flag_multiseed_loso/pyramidal_branch3_testseed789_f060.joblib,validation_precision,0.8,0.8571428571428571,0.08571428571428572,0.964954075505532,0.006180469715698393,10,0.3,0.02564102564102564,0.9252163164400494,0.6581899999999999,0.70402,3,7,114,1494,,
pyramidal,branch3,789,hgb,full,2060,693,1618,117,0.0723114956736712,0.9346059950556243,0.6563,0.4117269303411756,0.8984153014799251,paper/models/final_flag_multiseed_loso/pyramidal_branch3_testseed789_f060.joblib,validation_precision,0.9,1.0,0.08571428571428572,0.9673141375577418,0.003708281829419036,6,0.3333333333333333,0.017094017094017096,0.9264524103831892,0.65752,0.7134499999999999,2,4,115,1497,,
pyramidal,branch3,789,hgb,full,2060,693,1618,117,0.0723114956736712,0.9346059950556243,0.6563,0.4117269303411756,0.8984153014799251,paper/models/final_flag_multiseed_loso/pyramidal_branch3_testseed789_f060.joblib,fixed_reject_rate,0.05,,,,0.05,81,0.5308641975308642,0.36752136752136755,0.930778739184178,0.83142,0.6102,43,38,74,1463,0.9517022121014965,1.0
pyramidal,branch3,789,hgb,full,2060,693,1618,117,0.0723114956736712,0.9346059950556243,0.6563,0.4117269303411756,0.8984153014799251,paper/models/final_flag_multiseed_loso/pyramidal_branch3_testseed789_f060.joblib,fixed_reject_rate,0.1,,,,0.1,162,0.4567901234567901,0.6324786324786325,0.919035846724351,0.9434,0.670212962962963,74,88,43,1413,0.9640233516483516,1.0
pyramidal,branch3,789,hgb,full,2060,693,1618,117,0.0723114956736712,0.9346059950556243,0.6563,0.4117269303411756,0.8984153014799251,paper/models/final_flag_multiseed_loso/pyramidal_branch3_testseed789_f060.joblib,fixed_reject_rate,0.15,,,,0.15,243,0.3662551440329218,0.7606837606837606,0.8875154511742892,0.9785400000000001,0.7317423868312757,89,154,28,1347,0.9704575272727274,1.0
pyramidal,baseline_oof,123,hgb,no_lab,1956,650,1745,177,0.101432664756447,0.9137579369627506,0.59544,0.6434056303683426,0.909698201314424,paper/models/final_flag_multiseed_loso/pyramidal_baseline_oof_testseed123_f060.joblib,validation_recall,0.5,0.8666666666666667,0.5098039215686274,0.9133814838218342,0.03495702005730659,61,0.7868852459016393,0.2711864406779661,0.9186246418338109,0.64886,0.4844098360655737,48,13,129,1555,,
pyramidal,baseline_oof,123,hgb,no_lab,1956,650,1745,177,0.101432664756447,0.9137579369627506,0.59544,0.6434056303683426,0.909698201314424,paper/models/final_flag_multiseed_loso/pyramidal_baseline_oof_testseed123_f060.joblib,validation_recall,0.7,0.782608695652174,0.7058823529411765,0.7377871743513881,0.07679083094555873,134,0.664179104477612,0.5028248587570622,0.92378223495702,0.7525,0.5313507462686567,89,45,88,1523,,
pyramidal,baseline_oof,123,hgb,no_lab,1956,650,1745,177,0.101432664756447,0.9137579369627506,0.59544,0.6434056303683426,0.909698201314424,paper/models/final_flag_multiseed_loso/pyramidal_baseline_oof_testseed123_f060.joblib,validation_recall,0.8,0.7321428571428571,0.803921568627451,0.5412325333164659,0.10429799426934097,182,0.5604395604395604,0.576271186440678,0.9111747851002865,0.8091400000000001,0.5947104395604396,102,80,75,1488,,
pyramidal,baseline_oof,123,hgb,no_lab,1956,650,1745,177,0.101432664756447,0.9137579369627506,0.59544,0.6434056303683426,0.909698201314424,paper/models/final_flag_multiseed_loso/pyramidal_baseline_oof_testseed123_f060.joblib,validation_recall,0.9,0.575,0.9019607843137255,0.26602559849989776,0.1478510028653295,258,0.49224806201550386,0.7175141242937854,0.8962750716332378,0.9216799999999999,0.641691472868217,127,131,50,1437,,
pyramidal,baseline_oof,123,hgb,no_lab,1956,650,1745,177,0.101432664756447,0.9137579369627506,0.59544,0.6434056303683426,0.909698201314424,paper/models/final_flag_multiseed_loso/pyramidal_baseline_oof_testseed123_f060.joblib,validation_precision,0.7,0.7,0.8235294117647058,0.507503321011018,0.10945558739255014,191,0.5602094240837696,0.6045197740112994,0.9117478510028654,0.81725,0.5989523560209424,107,84,70,1484,,
pyramidal,baseline_oof,123,hgb,no_lab,1956,650,1745,177,0.101432664756447,0.9137579369627506,0.59544,0.6434056303683426,0.909698201314424,paper/models/final_flag_multiseed_loso/pyramidal_baseline_oof_testseed123_f060.joblib,validation_precision,0.8,0.8048780487804879,0.6470588235294118,0.785532784465584,0.0664756446991404,116,0.7241379310344828,0.4745762711864407,0.9283667621776505,0.73308,0.5108137931034483,84,32,93,1536,,
pyramidal,baseline_oof,123,hgb,no_lab,1956,650,1745,177,0.101432664756447,0.9137579369627506,0.59544,0.6434056303683426,0.909698201314424,paper/models/final_flag_multiseed_loso/pyramidal_baseline_oof_testseed123_f060.joblib,validation_precision,0.9,0.9285714285714286,0.2549019607843137,0.9561050452466359,0.022349570200573064,39,0.8717948717948718,0.192090395480226,0.9151862464183381,0.63685,0.42807179487179486,34,5,143,1563,,
pyramidal,baseline_oof,123,hgb,no_lab,1956,650,1745,177,0.101432664756447,0.9137579369627506,0.59544,0.6434056303683426,0.909698201314424,paper/models/final_flag_multiseed_loso/pyramidal_baseline_oof_testseed123_f060.joblib,fixed_reject_rate,0.05,,,,0.05,87,0.7816091954022989,0.384180790960452,0.926647564469914,0.66639,0.4835264367816091,68,19,109,1549,0.9363334137515078,1.0
pyramidal,baseline_oof,123,hgb,no_lab,1956,650,1745,177,0.101432664756447,0.9137579369627506,0.59544,0.6434056303683426,0.909698201314424,paper/models/final_flag_multiseed_loso/pyramidal_baseline_oof_testseed123_f060.joblib,fixed_reject_rate,0.1,,,,0.1,174,0.5862068965517241,0.576271186440678,0.9157593123209169,0.8083,0.5799879310344828,102,72,75,1496,0.9507254614894971,1.0
pyramidal,baseline_oof,123,hgb,no_lab,1956,650,1745,177,0.101432664756447,0.9137579369627506,0.59544,0.6434056303683426,0.909698201314424,paper/models/final_flag_multiseed_loso/pyramidal_baseline_oof_testseed123_f060.joblib,fixed_reject_rate,0.15,,,,0.15,262,0.49236641221374045,0.7288135593220338,0.8962750716332378,0.9411800000000001,0.6387946564885496,129,133,48,1435,0.9623354012137558,1.0
pyramidal,baseline_oof,42,hgb,full,2045,684,1662,145,0.08724428399518652,0.926966365824308,0.6333,0.6993854659556031,0.927520287318437,paper/models/final_flag_multiseed_loso/pyramidal_baseline_oof_testseed42_f060.joblib,validation_recall,0.5,0.7380952380952381,0.5081967213114754,0.8090619208038411,0.04753309265944645,79,0.7974683544303798,0.43448275862068964,0.941034897713598,0.78716,0.4775746835443039,63,16,82,1501,,
pyramidal,baseline_oof,42,hgb,full,2045,684,1662,145,0.08724428399518652,0.926966365824308,0.6333,0.6993854659556031,0.927520287318437,paper/models/final_flag_multiseed_loso/pyramidal_baseline_oof_testseed42_f060.joblib,validation_recall,0.7,0.6935483870967742,0.7049180327868853,0.5743616015315395,0.07099879663056559,118,0.6864406779661016,0.5586206896551724,0.9392298435619735,0.84291,0.5404483050847458,81,37,64,1480,,
pyramidal,baseline_oof,42,hgb,full,2045,684,1662,145,0.08724428399518652,0.926966365824308,0.6333,0.6993854659556031,0.927520287318437,paper/models/final_flag_multiseed_loso/pyramidal_baseline_oof_testseed42_f060.joblib,validation_recall,0.8,0.6363636363636364,0.8032786885245902,0.41262006039562765,0.08844765342960288,147,0.6530612244897959,0.6620689655172414,0.9398315282791817,0.89586,0.5643278911564625,96,51,49,1466,,
pyramidal,baseline_oof,42,hgb,full,2045,684,1662,145,0.08724428399518652,0.926966365824308,0.6333,0.6993854659556031,0.927520287318437,paper/models/final_flag_multiseed_loso/pyramidal_baseline_oof_testseed42_f060.joblib,validation_recall,0.9,0.3873239436619718,0.9016393442622951,0.05963723545312645,0.19494584837545126,324,0.36728395061728397,0.8206896551724138,0.8610108303249098,0.9881099999999999,0.7332984567901235,119,205,26,1312,,
pyramidal,baseline_oof,42,hgb,full,2045,684,1662,145,0.08724428399518652,0.926966365824308,0.6333,0.6993854659556031,0.927520287318437,paper/models/final_flag_multiseed_loso/pyramidal_baseline_oof_testseed42_f060.joblib,validation_precision,0.7,0.7,0.6885245901639344,0.5838428091227574,0.06859205776173286,114,0.7017543859649122,0.5517241379310345,0.9404332129963899,0.8406000000000001,0.5280157894736842,80,34,65,1483,,
pyramidal,baseline_oof,42,hgb,full,2045,684,1662,145,0.08724428399518652,0.926966365824308,0.6333,0.6993854659556031,0.927520287318437,paper/models/final_flag_multiseed_loso/pyramidal_baseline_oof_testseed42_f060.joblib,validation_precision,0.8,0.8,0.32786885245901637,0.9124453010878993,0.02888086642599278,48,0.9166666666666666,0.30344827586206896,0.9368231046931408,0.6713600000000001,0.395575,44,4,101,1513,,
pyramidal,baseline_oof,42,hgb,full,2045,684,1662,145,0.08724428399518652,0.926966365824308,0.6333,0.6993854659556031,0.927520287318437,paper/models/final_flag_multiseed_loso/pyramidal_baseline_oof_testseed42_f060.joblib,validation_precision,0.9,0.9047619047619048,0.3114754098360656,0.9195906671026818,0.02888086642599278,48,0.9166666666666666,0.30344827586206896,0.9368231046931408,0.6713600000000001,0.395575,44,4,101,1513,,
pyramidal,baseline_oof,42,hgb,full,2045,684,1662,145,0.08724428399518652,0.926966365824308,0.6333,0.6993854659556031,0.927520287318437,paper/models/final_flag_multiseed_loso/pyramidal_baseline_oof_testseed42_f060.joblib,fixed_reject_rate,0.05,,,,0.05,83,0.7951807228915663,0.45517241379310347,0.9422382671480144,0.7895800000000001,0.4788325301204821,66,17,79,1500,0.9505224825839139,1.0
pyramidal,baseline_oof,42,hgb,full,2045,684,1662,145,0.08724428399518652,0.926966365824308,0.6333,0.6993854659556031,0.927520287318437,paper/models/final_flag_multiseed_loso/pyramidal_baseline_oof_testseed42_f060.joblib,fixed_reject_rate,0.1,,,,0.1,166,0.6024096385542169,0.6896551724137931,0.9332129963898917,0.9124,0.5936957831325301,100,66,45,1451,0.9639469251336897,1.0
pyramidal,baseline_oof,42,hgb,full,2045,684,1662,145,0.08724428399518652,0.926966365824308,0.6333,0.6993854659556031,0.927520287318437,paper/models/final_flag_multiseed_loso/pyramidal_baseline_oof_testseed42_f060.joblib,fixed_reject_rate,0.15,,,,0.15,249,0.43373493975903615,0.7448275862068966,0.8929001203369434,0.9588000000000001,0.6947911646586346,108,141,37,1376,0.9678804670912952,1.0
pyramidal,baseline_oof,789,rf,no_lab,2060,693,1618,117,0.0723114956736712,0.9346059950556243,0.6563,0.4926771132653373,0.9191763895294875,paper/models/final_flag_multiseed_loso/pyramidal_baseline_oof_testseed789_f060.joblib,validation_recall,0.5,0.7142857142857143,0.5,0.6443676627465064,0.05686032138442522,92,0.5108695652173914,0.4017094017094017,0.9289245982694685,0.855,0.6099119565217391,47,45,70,1456,,
pyramidal,baseline_oof,789,rf,no_lab,2060,693,1618,117,0.0723114956736712,0.9346059950556243,0.6563,0.4926771132653373,0.9191763895294875,paper/models/final_flag_multiseed_loso/pyramidal_baseline_oof_testseed789_f060.joblib,validation_recall,0.7,0.5384615384615384,0.7,0.3721652012860277,0.12546353522867737,203,0.43842364532019706,0.7606837606837606,0.9122373300370828,0.98514,0.6801266009852216,89,114,28,1387,,
