path,rel_path,cell_type,source,n_bytes,parseable,non_empty,has_soma,single_root,no_orphan,has_neurites,radius_positive,coords_finite,reasonable_size,n_nodes,n_soma,n_axon,n_basal,n_apical,n_other,n_roots,n_orphan,n_custom_type_nodes_raw,custom_type_values_raw,n_soma_raw,n_soma_groups,n_soma_nodes_removed,n_nodes_raw,qc_pass,qc_reason
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-3-N2.swc,interneuron/swc/neuromorpho__STRESS-3-N2.swc,interneuron,neuromorpho,32553,True,True,True,True,True,True,True,True,True,911,1,0,910,0,0,1,0,0,,3,1,2,913,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-3-N3.swc,interneuron/swc/neuromorpho__STRESS-3-N3.swc,interneuron,neuromorpho,21325,True,True,True,True,True,True,True,True,True,581,1,0,580,0,0,1,0,0,,3,1,2,583,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-3-N4.swc,interneuron/swc/neuromorpho__STRESS-3-N4.swc,interneuron,neuromorpho,50795,True,True,True,True,True,True,True,True,True,1371,1,0,1370,0,0,1,0,0,,3,1,2,1373,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-3-N5.swc,interneuron/swc/neuromorpho__STRESS-3-N5.swc,interneuron,neuromorpho,62210,True,True,True,True,True,True,True,True,True,1696,1,0,1695,0,0,1,0,0,,3,1,2,1698,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-3-N6.swc,interneuron/swc/neuromorpho__STRESS-3-N6.swc,interneuron,neuromorpho,105098,True,True,True,True,True,True,True,True,True,2825,1,0,2824,0,0,1,0,0,,3,1,2,2827,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-4-N1.swc,interneuron/swc/neuromorpho__STRESS-4-N1.swc,interneuron,neuromorpho,25094,True,True,True,True,True,True,True,True,True,702,1,0,701,0,0,1,0,0,,3,1,2,704,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-4-N2.swc,interneuron/swc/neuromorpho__STRESS-4-N2.swc,interneuron,neuromorpho,20175,True,True,True,True,True,True,True,True,True,547,1,0,546,0,0,1,0,0,,3,1,2,549,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-4-N3.swc,interneuron/swc/neuromorpho__STRESS-4-N3.swc,interneuron,neuromorpho,17659,True,True,True,True,True,True,True,True,True,455,1,0,454,0,0,1,0,0,,3,1,2,457,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-4-N4.swc,interneuron/swc/neuromorpho__STRESS-4-N4.swc,interneuron,neuromorpho,28379,True,True,True,True,True,True,True,True,True,766,1,0,765,0,0,1,0,0,,3,1,2,768,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-4-N5.swc,interneuron/swc/neuromorpho__STRESS-4-N5.swc,interneuron,neuromorpho,35412,True,True,True,True,True,True,True,True,True,989,1,0,988,0,0,1,0,0,,3,1,2,991,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-4-N6.swc,interneuron/swc/neuromorpho__STRESS-4-N6.swc,interneuron,neuromorpho,40604,True,True,True,True,True,True,True,True,True,1116,1,0,1115,0,0,1,0,0,,3,1,2,1118,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-5-N1.swc,interneuron/swc/neuromorpho__STRESS-5-N1.swc,interneuron,neuromorpho,40794,True,True,True,True,True,True,True,True,True,1120,1,0,1119,0,0,1,0,0,,3,1,2,1122,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-5-N2.swc,interneuron/swc/neuromorpho__STRESS-5-N2.swc,interneuron,neuromorpho,28218,True,True,True,True,True,True,True,True,True,788,1,0,787,0,0,1,0,0,,3,1,2,790,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-5-N3.swc,interneuron/swc/neuromorpho__STRESS-5-N3.swc,interneuron,neuromorpho,19570,True,True,True,True,True,True,True,True,True,556,1,0,555,0,0,1,0,0,,3,1,2,558,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-5-N4.swc,interneuron/swc/neuromorpho__STRESS-5-N4.swc,interneuron,neuromorpho,21275,True,True,True,True,True,True,True,True,True,559,1,0,558,0,0,1,0,0,,3,1,2,561,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-5-N5.swc,interneuron/swc/neuromorpho__STRESS-5-N5.swc,interneuron,neuromorpho,25291,True,True,True,True,True,True,True,True,True,687,1,0,686,0,0,1,0,0,,3,1,2,689,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-5-N6.swc,interneuron/swc/neuromorpho__STRESS-5-N6.swc,interneuron,neuromorpho,44712,True,True,True,True,True,True,True,True,True,1206,1,0,1205,0,0,1,0,0,,3,1,2,1208,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-5-N7.swc,interneuron/swc/neuromorpho__STRESS-5-N7.swc,interneuron,neuromorpho,40062,True,True,True,True,True,True,True,True,True,1112,1,0,1111,0,0,1,0,0,,3,1,2,1114,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-6-N1.swc,interneuron/swc/neuromorpho__STRESS-6-N1.swc,interneuron,neuromorpho,31922,True,True,True,True,True,True,True,True,True,861,1,0,860,0,0,1,0,0,,3,1,2,863,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-6-N1_1.swc,interneuron/swc/neuromorpho__STRESS-6-N1_1.swc,interneuron,neuromorpho,33822,True,True,True,True,True,True,True,True,True,935,1,0,934,0,0,1,0,0,,3,1,2,937,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-6-N2.swc,interneuron/swc/neuromorpho__STRESS-6-N2.swc,interneuron,neuromorpho,33634,True,True,True,True,True,True,True,True,True,931,1,0,930,0,0,1,0,0,,3,1,2,933,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-6-N2_1.swc,interneuron/swc/neuromorpho__STRESS-6-N2_1.swc,interneuron,neuromorpho,74352,True,True,True,True,True,True,True,True,True,1958,1,0,1957,0,0,1,0,0,,3,1,2,1960,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-6-N3.swc,interneuron/swc/neuromorpho__STRESS-6-N3.swc,interneuron,neuromorpho,38687,True,True,True,True,True,True,True,True,True,1080,1,0,1079,0,0,1,0,0,,3,1,2,1082,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-6-N3_1.swc,interneuron/swc/neuromorpho__STRESS-6-N3_1.swc,interneuron,neuromorpho,49532,True,True,True,True,True,True,True,True,True,1352,1,0,1351,0,0,1,0,0,,3,1,2,1354,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-6-N4.swc,interneuron/swc/neuromorpho__STRESS-6-N4.swc,interneuron,neuromorpho,55184,True,True,True,True,True,True,True,True,True,1505,1,0,1504,0,0,1,0,0,,3,1,2,1507,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-6-N5.swc,interneuron/swc/neuromorpho__STRESS-6-N5.swc,interneuron,neuromorpho,60327,True,True,True,True,True,True,True,True,True,1618,1,0,1617,0,0,1,0,0,,3,1,2,1620,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-6-N5_1.swc,interneuron/swc/neuromorpho__STRESS-6-N5_1.swc,interneuron,neuromorpho,33978,True,True,True,True,True,True,True,True,True,937,1,0,936,0,0,1,0,0,,3,1,2,939,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-6-N6.swc,interneuron/swc/neuromorpho__STRESS-6-N6.swc,interneuron,neuromorpho,64055,True,True,True,True,True,True,True,True,True,1722,1,0,1721,0,0,1,0,0,,3,1,2,1724,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-6-N6_1.swc,interneuron/swc/neuromorpho__STRESS-6-N6_1.swc,interneuron,neuromorpho,47125,True,True,True,True,True,True,True,True,True,1280,1,0,1279,0,0,1,0,0,,3,1,2,1282,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-6-N7.swc,interneuron/swc/neuromorpho__STRESS-6-N7.swc,interneuron,neuromorpho,21928,True,True,True,True,True,True,True,True,True,580,1,0,579,0,0,1,0,0,,3,1,2,582,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-7-N1.swc,interneuron/swc/neuromorpho__STRESS-7-N1.swc,interneuron,neuromorpho,50018,True,True,True,True,True,True,True,True,True,1362,1,0,1361,0,0,1,0,0,,3,1,2,1364,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-7-N2.swc,interneuron/swc/neuromorpho__STRESS-7-N2.swc,interneuron,neuromorpho,45793,True,True,True,True,True,True,True,True,True,1257,1,0,1256,0,0,1,0,0,,3,1,2,1259,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-7-N3.swc,interneuron/swc/neuromorpho__STRESS-7-N3.swc,interneuron,neuromorpho,48955,True,True,True,True,True,True,True,True,True,1352,1,0,1351,0,0,1,0,0,,3,1,2,1354,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-7-N4.swc,interneuron/swc/neuromorpho__STRESS-7-N4.swc,interneuron,neuromorpho,66654,True,True,True,True,True,True,True,True,True,1793,1,0,1792,0,0,1,0,0,,3,1,2,1795,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-7-N5.swc,interneuron/swc/neuromorpho__STRESS-7-N5.swc,interneuron,neuromorpho,39277,True,True,True,True,True,True,True,True,True,1058,1,0,1057,0,0,1,0,0,,3,1,2,1060,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__STRESS-7-N6.swc,interneuron/swc/neuromorpho__STRESS-7-N6.swc,interneuron,neuromorpho,68024,True,True,True,True,True,True,True,True,True,1818,1,0,1817,0,0,1,0,0,,3,1,2,1820,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__Striatum-PV-EGFP-1.swc,interneuron/swc/neuromorpho__Striatum-PV-EGFP-1.swc,interneuron,neuromorpho,40498,True,True,False,True,True,False,True,True,True,1174,0,0,0,0,1174,1,0,1174,6:1174,0,0,0,1174,False,"fail: has_soma,has_neurites"
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__Striatum-PV-EGFP-2.swc,interneuron/swc/neuromorpho__Striatum-PV-EGFP-2.swc,interneuron,neuromorpho,59925,True,True,False,True,True,False,True,True,True,1720,0,0,0,0,1720,1,0,1720,6:1720,0,0,0,1720,False,"fail: has_soma,has_neurites"
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__Striatum-PV-EGFP-3.swc,interneuron/swc/neuromorpho__Striatum-PV-EGFP-3.swc,interneuron,neuromorpho,98632,True,True,False,True,True,False,True,True,True,2771,0,0,0,0,2771,1,0,2771,6:2771,0,0,0,2771,False,"fail: has_soma,has_neurites"
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__Striatum-PV-EGFP-4.swc,interneuron/swc/neuromorpho__Striatum-PV-EGFP-4.swc,interneuron,neuromorpho,38809,True,True,False,True,True,False,True,True,True,1144,0,0,0,0,1144,1,0,1144,6:1144,0,0,0,1144,False,"fail: has_soma,has_neurites"
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__Striatum-PV-EGFP-5.swc,interneuron/swc/neuromorpho__Striatum-PV-EGFP-5.swc,interneuron,neuromorpho,41790,True,True,False,True,True,False,True,True,True,1203,0,0,0,0,1203,1,0,1203,6:1203,0,0,0,1203,False,"fail: has_soma,has_neurites"
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__Striatum-PV-KO-EGFP-1.swc,interneuron/swc/neuromorpho__Striatum-PV-KO-EGFP-1.swc,interneuron,neuromorpho,98010,True,True,False,True,True,False,True,True,True,2727,0,0,0,0,2727,1,0,2727,6:2727,0,0,0,2727,False,"fail: has_soma,has_neurites"
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__Striatum-PV-KO-EGFP-2.swc,interneuron/swc/neuromorpho__Striatum-PV-KO-EGFP-2.swc,interneuron,neuromorpho,101804,True,True,False,True,True,False,True,True,True,2824,0,0,0,0,2824,1,0,2824,6:2824,0,0,0,2824,False,"fail: has_soma,has_neurites"
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__Striatum-PV-KO-EGFP-3.swc,interneuron/swc/neuromorpho__Striatum-PV-KO-EGFP-3.swc,interneuron,neuromorpho,144431,True,True,False,True,True,False,True,True,True,4044,0,0,0,0,4044,1,0,4044,6:4044,0,0,0,4044,False,"fail: has_soma,has_neurites"
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__Striatum-PV-KO-EGFP-4.swc,interneuron/swc/neuromorpho__Striatum-PV-KO-EGFP-4.swc,interneuron,neuromorpho,87006,True,True,False,True,True,False,True,True,True,2452,0,0,0,0,2452,1,0,2452,6:2452,0,0,0,2452,False,"fail: has_soma,has_neurites"
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__Striatum-PV-KO-EGFP-5.swc,interneuron/swc/neuromorpho__Striatum-PV-KO-EGFP-5.swc,interneuron,neuromorpho,112270,True,True,False,True,True,False,True,True,True,3145,0,0,0,0,3145,1,0,3145,6:3145,0,0,0,3145,False,"fail: has_soma,has_neurites"
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__T119a.swc,interneuron/swc/neuromorpho__T119a.swc,interneuron,neuromorpho,279792,True,True,True,True,True,True,True,True,True,7327,1,0,7326,0,0,1,0,0,,7,1,6,7333,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__T44a.swc,interneuron/swc/neuromorpho__T44a.swc,interneuron,neuromorpho,163619,True,True,True,True,True,True,True,True,True,4278,1,0,4277,0,0,1,0,0,,12,1,11,4289,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__T75.swc,interneuron/swc/neuromorpho__T75.swc,interneuron,neuromorpho,78587,True,True,True,True,True,True,True,True,True,2112,1,0,2111,0,0,1,0,0,,8,1,7,2119,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TAcen-neuron.swc,interneuron/swc/neuromorpho__TAcen-neuron.swc,interneuron,neuromorpho,440234,True,True,False,True,True,False,True,True,True,11331,0,0,0,0,11331,1,0,11331,6:11331,0,0,0,11331,False,"fail: has_soma,has_neurites"
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TAOpro-neuron.swc,interneuron/swc/neuromorpho__TAOpro-neuron.swc,interneuron,neuromorpho,382474,True,True,False,True,True,False,True,True,True,9737,0,0,0,0,9737,1,0,9737,6:9737,0,0,0,9737,False,"fail: has_soma,has_neurites"
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__Tdc2-F-000004.swc,interneuron/swc/neuromorpho__Tdc2-F-000004.swc,interneuron,neuromorpho,5483,True,True,False,True,True,True,True,True,True,156,0,156,0,0,0,1,0,0,,0,0,0,156,False,fail: has_soma
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__Tdc2-F-000020.swc,interneuron/swc/neuromorpho__Tdc2-F-000020.swc,interneuron,neuromorpho,5865,True,True,False,True,True,True,True,True,True,168,0,168,0,0,0,1,0,0,,0,0,0,168,False,fail: has_soma
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__Tdc2-F-000035.swc,interneuron/swc/neuromorpho__Tdc2-F-000035.swc,interneuron,neuromorpho,4511,True,True,False,True,True,True,True,True,True,133,0,133,0,0,0,1,0,0,,0,0,0,133,False,fail: has_soma
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__Tdc2-F-100000.swc,interneuron/swc/neuromorpho__Tdc2-F-100000.swc,interneuron,neuromorpho,8969,True,True,False,True,True,True,True,True,True,261,0,261,0,0,0,1,0,0,,0,0,0,261,False,fail: has_soma
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__Tdc2-F-200070.swc,interneuron/swc/neuromorpho__Tdc2-F-200070.swc,interneuron,neuromorpho,3492,True,True,False,True,True,True,True,True,True,99,0,99,0,0,0,1,0,0,,0,0,0,99,False,fail: has_soma
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__Tdc2-F-500004.swc,interneuron/swc/neuromorpho__Tdc2-F-500004.swc,interneuron,neuromorpho,3271,True,True,False,True,True,True,True,True,True,94,0,94,0,0,0,1,0,0,,0,0,0,94,False,fail: has_soma
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TDI21301006_Cell1_pia.swc,interneuron/swc/neuromorpho__TDI21301006_Cell1_pia.swc,interneuron,neuromorpho,1528854,True,True,True,True,True,True,True,True,True,39688,1,36717,2970,0,0,1,0,0,,3,1,2,39690,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TDI21301008-cell13_pia.swc,interneuron/swc/neuromorpho__TDI21301008-cell13_pia.swc,interneuron,neuromorpho,471580,True,True,True,True,True,True,True,True,True,12500,1,11290,1209,0,0,1,0,0,,3,1,2,12502,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TDI21301008-Cell21_L6_pia.swc,interneuron/swc/neuromorpho__TDI21301008-Cell21_L6_pia.swc,interneuron,neuromorpho,856971,True,True,True,True,True,True,True,True,True,22357,1,19007,3349,0,0,1,0,0,,3,1,2,22359,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TDI21301008-cell5_pia.swc,interneuron/swc/neuromorpho__TDI21301008-cell5_pia.swc,interneuron,neuromorpho,366803,True,True,True,True,True,True,True,True,True,9876,1,8675,1200,0,0,1,0,0,,3,1,2,9878,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TDI21301008_Cell14_spine_pia.swc,interneuron/swc/neuromorpho__TDI21301008_Cell14_spine_pia.swc,interneuron,neuromorpho,460579,True,True,True,True,True,True,True,True,True,12453,1,10378,2074,0,0,1,0,0,,3,1,2,12455,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TDI21301008_cell19_pia_spine.swc,interneuron/swc/neuromorpho__TDI21301008_cell19_pia_spine.swc,interneuron,neuromorpho,477431,True,True,True,True,True,True,True,True,True,12805,1,10966,1838,0,0,1,0,0,,3,1,2,12807,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TDI21301008_Cell1_pia.swc,interneuron/swc/neuromorpho__TDI21301008_Cell1_pia.swc,interneuron,neuromorpho,874003,True,True,True,True,True,True,True,True,True,23033,1,20324,2708,0,0,1,0,0,,3,1,2,23035,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TDI21301008_Cell20_pia.swc,interneuron/swc/neuromorpho__TDI21301008_Cell20_pia.swc,interneuron,neuromorpho,733597,True,True,True,True,True,True,True,True,True,19522,1,17384,2137,0,0,1,0,0,,3,1,2,19524,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TDI21301008_cell25_pia.swc,interneuron/swc/neuromorpho__TDI21301008_cell25_pia.swc,interneuron,neuromorpho,263428,True,True,True,True,True,True,True,True,True,7125,1,6468,656,0,0,1,0,0,,3,1,2,7127,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TDI21301008_cell2_pia.swc,interneuron/swc/neuromorpho__TDI21301008_cell2_pia.swc,interneuron,neuromorpho,596190,True,True,True,True,True,True,True,True,True,16055,1,13805,2249,0,0,1,0,0,,3,1,2,16057,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TDI21301008_cell4_spines.swc,interneuron/swc/neuromorpho__TDI21301008_cell4_spines.swc,interneuron,neuromorpho,731895,True,True,True,True,True,True,True,True,True,19186,1,17266,1919,0,0,1,0,0,,3,1,2,19188,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TDI21301009_Cell1_pia.swc,interneuron/swc/neuromorpho__TDI21301009_Cell1_pia.swc,interneuron,neuromorpho,1579771,True,True,True,True,True,True,True,True,True,40460,1,37645,2814,0,0,1,0,0,,3,1,2,40462,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TDI21301009_Cell2_pia.swc,interneuron/swc/neuromorpho__TDI21301009_Cell2_pia.swc,interneuron,neuromorpho,1256612,True,True,True,True,True,True,True,True,True,32855,1,30125,2729,0,0,1,0,0,,3,1,2,32857,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TDI21301009_cell5_L6_pia_WM.swc,interneuron/swc/neuromorpho__TDI21301009_cell5_L6_pia_WM.swc,interneuron,neuromorpho,268301,True,True,True,True,True,True,True,True,True,7179,1,6458,720,0,0,1,0,0,,3,1,2,7181,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TDI21301010_cell3_spines.swc,interneuron/swc/neuromorpho__TDI21301010_cell3_spines.swc,interneuron,neuromorpho,758158,True,True,True,True,True,True,True,True,True,20245,1,17957,2287,0,0,1,0,0,,3,1,2,20247,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TDI21301010_cell5_Pia.swc,interneuron/swc/neuromorpho__TDI21301010_cell5_Pia.swc,interneuron,neuromorpho,416133,True,True,True,True,True,True,True,True,True,11079,1,9997,1081,0,0,1,0,0,,3,1,2,11081,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TDI21301010_Cell6_pia.swc,interneuron/swc/neuromorpho__TDI21301010_Cell6_pia.swc,interneuron,neuromorpho,451568,True,True,True,True,True,True,True,True,True,12183,1,10795,1387,0,0,1,0,0,,3,1,2,12185,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TDI21301010_cell7_pia.swc,interneuron/swc/neuromorpho__TDI21301010_cell7_pia.swc,interneuron,neuromorpho,428277,True,True,True,True,True,True,True,True,True,11648,1,10059,1588,0,0,1,0,0,,3,1,2,11650,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TDI21301010_Cell_pia.swc,interneuron/swc/neuromorpho__TDI21301010_Cell_pia.swc,interneuron,neuromorpho,544251,True,True,True,True,True,True,True,True,True,14714,1,12408,2305,0,0,1,0,0,,3,1,2,14716,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TDI21301012-cell13_pia.swc,interneuron/swc/neuromorpho__TDI21301012-cell13_pia.swc,interneuron,neuromorpho,491256,True,True,True,True,True,True,True,True,True,13184,1,11428,1755,0,0,1,0,0,,3,1,2,13186,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TDI21301012-cell4_pia.swc,interneuron/swc/neuromorpho__TDI21301012-cell4_pia.swc,interneuron,neuromorpho,275011,True,True,True,True,True,True,True,True,True,7437,1,6540,896,0,0,1,0,0,,3,1,2,7439,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TDI21301012_cell10_pia.swc,interneuron/swc/neuromorpho__TDI21301012_cell10_pia.swc,interneuron,neuromorpho,279458,True,True,True,True,True,True,True,True,True,7577,1,6644,932,0,0,1,0,0,,3,1,2,7579,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TDI21301012_Cell11_pia.swc,interneuron/swc/neuromorpho__TDI21301012_Cell11_pia.swc,interneuron,neuromorpho,720402,True,True,True,True,True,True,True,True,True,18817,1,17313,1503,0,0,1,0,0,,3,1,2,18819,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TDI21301012_cell12_spine_pia.swc,interneuron/swc/neuromorpho__TDI21301012_cell12_spine_pia.swc,interneuron,neuromorpho,384136,True,True,True,True,True,True,True,True,True,10284,1,9012,1271,0,0,1,0,0,,3,1,2,10286,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TDI21301012_Cell1_pia.swc,interneuron/swc/neuromorpho__TDI21301012_Cell1_pia.swc,interneuron,neuromorpho,892107,True,True,True,True,True,True,True,True,True,23328,1,20945,2382,0,0,1,0,0,,3,1,2,23330,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TDI21301012_Cell2_pia.swc,interneuron/swc/neuromorpho__TDI21301012_Cell2_pia.swc,interneuron,neuromorpho,1107419,True,True,True,True,True,True,True,True,True,28933,1,26331,2601,0,0,1,0,0,,3,1,2,28935,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TDI21301012_cell3_spine_pia.swc,interneuron/swc/neuromorpho__TDI21301012_cell3_spine_pia.swc,interneuron,neuromorpho,359910,True,True,True,True,True,True,True,True,True,9695,1,8628,1066,0,0,1,0,0,,3,1,2,9697,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TDI21301012_cell5_spine_pia.swc,interneuron/swc/neuromorpho__TDI21301012_cell5_spine_pia.swc,interneuron,neuromorpho,393052,True,True,True,True,True,True,True,True,True,10504,1,9378,1125,0,0,1,0,0,,3,1,2,10506,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\interneuron\swc\neuromorpho__TDI21301012_cell6_spine_pia.swc,interneuron/swc/neuromorpho__TDI21301012_cell6_spine_pia.swc,interneuron,neuromorpho,407893,True,True,True,True,True,True,True,True,True,10980,1,9756,1223,0,0,1,0,0,,3,1,2,10982,True,
