seed,ablation,ablation_label,file,cell_type_gt,stage1_pred,stage1_conf,n_nodes,accuracy,neurite_macro_f1,soma_f1,axon_f1,basal_f1,apical_f1,pred_soma,pred_axon,pred_basal,pred_apical
789,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__A2-N6-2_final.swc,pyramidal,,,1303,1.000000,1.000000,1.000000,,1.000000,,1,0,1302,0
789,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__A2-N6-2_final.swc,pyramidal,pyramidal,0.996107,1303,1.000000,1.000000,1.000000,,1.000000,,1,0,1302,0
789,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__A2-N7-3_final.swc,pyramidal,,,950,1.000000,1.000000,1.000000,,1.000000,,1,0,949,0
789,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__A2-N7-3_final.swc,pyramidal,,,950,1.000000,1.000000,1.000000,,1.000000,,1,0,949,0
789,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__A2-N7-3_final.swc,pyramidal,,,950,1.000000,1.000000,1.000000,,1.000000,,1,0,949,0
789,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__A2-N7-3_final.swc,pyramidal,,,950,1.000000,1.000000,1.000000,,1.000000,,1,0,949,0
789,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__A2-N7-3_final.swc,pyramidal,pyramidal,0.997197,950,1.000000,1.000000,1.000000,,1.000000,,1,0,949,0
789,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__A2-N8-3_1.swc,pyramidal,,,1274,1.000000,1.000000,1.000000,,1.000000,,1,0,1273,0
789,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__A2-N8-3_1.swc,pyramidal,,,1274,1.000000,1.000000,1.000000,,1.000000,,1,0,1273,0
789,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__A2-N8-3_1.swc,pyramidal,,,1274,1.000000,1.000000,1.000000,,1.000000,,1,0,1273,0
789,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__A2-N8-3_1.swc,pyramidal,,,1274,1.000000,1.000000,1.000000,,1.000000,,1,0,1273,0
789,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__A2-N8-3_1.swc,pyramidal,pyramidal,0.996809,1274,1.000000,1.000000,1.000000,,1.000000,,1,0,1273,0
789,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__A2_slide1_4.swc,pyramidal,,,663,0.911011,0.953700,1.000000,,0.961900,0.945600,1,59,290,313
789,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__A2_slide1_4.swc,pyramidal,,,663,0.911011,0.953700,1.000000,,0.961900,0.945600,1,59,290,313
789,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__A2_slide1_4.swc,pyramidal,,,663,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,313,349
789,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__A2_slide1_4.swc,pyramidal,,,663,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,313,349
789,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__A2_slide1_4.swc,pyramidal,pyramidal,0.992714,663,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,313,349
789,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__A2_slide1_neuron1_II_III.swc,pyramidal,,,1078,0.999072,0.997000,1.000000,0.991900,0.999200,1.000000,1,62,617,398
789,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__A2_slide1_neuron1_II_III.swc,pyramidal,,,1078,0.999072,0.997000,1.000000,0.991900,0.999200,1.000000,1,62,617,398
789,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__A2_slide1_neuron1_II_III.swc,pyramidal,,,1078,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,61,618,398
789,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__A2_slide1_neuron1_II_III.swc,pyramidal,,,1078,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,61,618,398
789,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__A2_slide1_neuron1_II_III.swc,pyramidal,pyramidal,0.993479,1078,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,61,618,398
789,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__A2_slide1_neuron2_II_III.swc,pyramidal,,,892,0.939462,0.653200,1.000000,0.000000,0.959500,1.000000,1,0,694,197
789,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__A2_slide1_neuron2_II_III.swc,pyramidal,,,892,0.939462,0.653200,1.000000,0.000000,0.959500,1.000000,1,0,694,197
789,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__A2_slide1_neuron2_II_III.swc,pyramidal,,,892,0.939462,0.653200,1.000000,0.000000,0.959500,1.000000,1,0,694,197
789,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__A2_slide1_neuron2_II_III.swc,pyramidal,,,892,0.939462,0.653200,1.000000,0.000000,0.959500,1.000000,1,0,694,197
789,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__A2_slide1_neuron2_II_III.swc,pyramidal,pyramidal,0.952188,892,0.939462,0.653200,1.000000,0.000000,0.959500,1.000000,1,0,694,197
789,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__A2_slide2_3.swc,pyramidal,,,471,0.823779,0.601000,1.000000,0.000000,0.954800,0.848200,1,75,219,176
789,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__A2_slide2_3.swc,pyramidal,,,471,0.698514,0.512100,1.000000,0.000000,0.793700,0.742600,1,75,160,235
789,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__A2_slide2_3.swc,pyramidal,,,471,0.983015,0.660800,1.000000,0.000000,0.982400,1.000000,1,0,231,239
789,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__A2_slide2_3.swc,pyramidal,,,471,0.983015,0.660800,1.000000,0.000000,0.982400,1.000000,1,0,231,239
789,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__A2_slide2_3.swc,pyramidal,pyramidal,0.998360,471,0.983015,0.660800,1.000000,0.000000,0.982400,1.000000,1,0,231,239
789,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__A2_slide2_8.swc,pyramidal,,,987,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,37,338,611
789,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__A2_slide2_8.swc,pyramidal,,,987,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,37,338,611
789,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__A2_slide2_8.swc,pyramidal,,,987,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,37,338,611
789,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__A2_slide2_8.swc,pyramidal,,,987,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,37,338,611
789,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__A2_slide2_8.swc,pyramidal,pyramidal,0.973234,987,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,37,338,611
789,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__A2_slide3_10.swc,pyramidal,,,1219,0.821985,0.574100,1.000000,0.000000,0.967500,0.754800,1,173,788,257
789,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__A2_slide3_10.swc,pyramidal,,,1219,0.689910,0.485700,1.000000,0.000000,0.846800,0.610500,1,173,627,418
789,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__A2_slide3_10.swc,pyramidal,,,1219,0.963905,0.657200,1.000000,0.000000,0.971500,1.000000,1,0,794,424
789,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__A2_slide3_10.swc,pyramidal,,,1219,0.963905,0.657200,1.000000,0.000000,0.971500,1.000000,1,0,794,424
789,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__A2_slide3_10.swc,pyramidal,pyramidal,0.994827,1219,0.963905,0.657200,1.000000,0.000000,0.971500,1.000000,1,0,794,424
789,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__A2_slide3_12.swc,pyramidal,,,2249,0.957314,0.710700,1.000000,0.172400,0.959700,1.000000,1,106,1144,998
789,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__A2_slide3_12.swc,pyramidal,,,2249,0.928857,0.690800,1.000000,0.172400,0.931000,0.968900,1,106,1080,1062
789,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__A2_slide3_12.swc,pyramidal,,,2249,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,10,1240,998
789,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__A2_slide3_12.swc,pyramidal,,,2249,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,10,1240,998
789,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__A2_slide3_12.swc,pyramidal,pyramidal,0.996436,2249,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,10,1240,998
789,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__A2_slide3_20.swc,pyramidal,,,1003,0.872383,0.685900,1.000000,0.157900,0.994300,0.905500,1,140,263,599
789,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__A2_slide3_20.swc,pyramidal,,,1003,0.872383,0.685900,1.000000,0.157900,0.994300,0.905500,1,140,263,599
789,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__A2_slide3_20.swc,pyramidal,,,1003,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,12,266,724
789,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__A2_slide3_20.swc,pyramidal,,,1003,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,12,266,724
789,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__A2_slide3_20.swc,pyramidal,pyramidal,0.994842,1003,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,12,266,724
789,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__A2_slide3_8.swc,pyramidal,,,916,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,48,478,389
789,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__A2_slide3_8.swc,pyramidal,,,916,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,48,478,389
789,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__A2_slide3_8.swc,pyramidal,,,916,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,48,478,389
789,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__A2_slide3_8.swc,pyramidal,,,916,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,48,478,389
789,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__A2_slide3_8.swc,pyramidal,pyramidal,0.936743,916,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,48,478,389
789,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__A2_slide3_9.swc,pyramidal,,,1155,0.938528,0.696200,1.000000,0.144600,0.943900,1.000000,1,6,668,480
789,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__A2_slide3_9.swc,pyramidal,,,1155,0.676190,0.481600,1.000000,0.144600,0.761500,0.538800,1,6,971,177
789,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__A2_slide3_9.swc,pyramidal,,,1155,0.517749,0.227300,1.000000,0.000000,0.681900,0.000000,1,0,1154,0
789,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__A2_slide3_9.swc,pyramidal,,,1155,0.933333,0.646500,1.000000,0.000000,0.939400,1.000000,1,0,674,480
789,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__A2_slide3_9.swc,pyramidal,pyramidal,0.896426,1155,0.933333,0.646500,1.000000,0.000000,0.939400,1.000000,1,0,674,480
789,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__A2_slide3_neuron2_II_III.swc,pyramidal,,,817,0.895961,0.630300,1.000000,0.000000,0.890900,1.000000,1,0,432,384
789,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__A2_slide3_neuron2_II_III.swc,pyramidal,,,817,0.895961,0.630300,1.000000,0.000000,0.890900,1.000000,1,0,432,384
789,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__A2_slide3_neuron2_II_III.swc,pyramidal,,,817,0.895961,0.630300,1.000000,0.000000,0.890900,1.000000,1,0,432,384
789,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__A2_slide3_neuron2_II_III.swc,pyramidal,,,817,0.895961,0.630300,1.000000,0.000000,0.890900,1.000000,1,0,432,384
789,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__A2_slide3_neuron2_II_III.swc,pyramidal,pyramidal,0.995407,817,0.895961,0.630300,1.000000,0.000000,0.890900,1.000000,1,0,432,384
789,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__A2_slide3_neuron5_II_III.swc,pyramidal,,,579,0.991364,0.663600,1.000000,0.000000,0.990900,1.000000,1,0,278,300
789,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__A2_slide3_neuron5_II_III.swc,pyramidal,,,579,0.991364,0.663600,1.000000,0.000000,0.990900,1.000000,1,0,278,300
789,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__A2_slide3_neuron5_II_III.swc,pyramidal,,,579,0.991364,0.663600,1.000000,0.000000,0.990900,1.000000,1,0,278,300
789,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__A2_slide3_neuron5_II_III.swc,pyramidal,,,579,0.991364,0.663600,1.000000,0.000000,0.990900,1.000000,1,0,278,300
789,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__A2_slide3_neuron5_II_III.swc,pyramidal,pyramidal,0.996078,579,0.991364,0.663600,1.000000,0.000000,0.990900,1.000000,1,0,278,300
789,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__A2_slide3_neuron6_II_III.swc,pyramidal,,,931,0.986037,0.950600,1.000000,0.871300,1.000000,0.980500,1,57,547,326
789,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__A2_slide3_neuron6_II_III.swc,pyramidal,,,931,0.986037,0.950600,1.000000,0.871300,1.000000,0.980500,1,57,547,326
789,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__A2_slide3_neuron6_II_III.swc,pyramidal,,,931,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,44,547,339
789,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__A2_slide3_neuron6_II_III.swc,pyramidal,,,931,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,44,547,339
789,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__A2_slide3_neuron6_II_III.swc,pyramidal,pyramidal,0.995476,931,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,44,547,339
789,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__A3-n12-2_final.swc,pyramidal,,,884,1.000000,1.000000,1.000000,,1.000000,,1,0,883,0
789,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__A3-n12-2_final.swc,pyramidal,,,884,1.000000,1.000000,1.000000,,1.000000,,1,0,883,0
789,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__A3-n12-2_final.swc,pyramidal,,,884,1.000000,1.000000,1.000000,,1.000000,,1,0,883,0
789,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__A3-n12-2_final.swc,pyramidal,,,884,1.000000,1.000000,1.000000,,1.000000,,1,0,883,0
789,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__A3-n12-2_final.swc,pyramidal,pyramidal,0.997341,884,1.000000,1.000000,1.000000,,1.000000,,1,0,883,0
789,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__A3-n2-3_1.swc,pyramidal,,,1946,1.000000,1.000000,1.000000,,1.000000,,1,0,1945,0
789,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__A3-n2-3_1.swc,pyramidal,,,1946,1.000000,1.000000,1.000000,,1.000000,,1,0,1945,0
789,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__A3-n2-3_1.swc,pyramidal,,,1946,1.000000,1.000000,1.000000,,1.000000,,1,0,1945,0
789,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__A3-n2-3_1.swc,pyramidal,,,1946,1.000000,1.000000,1.000000,,1.000000,,1,0,1945,0
789,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__A3-n2-3_1.swc,pyramidal,pyramidal,0.996724,1946,1.000000,1.000000,1.000000,,1.000000,,1,0,1945,0
789,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__A3-n2-7_final.swc,pyramidal,,,2767,1.000000,1.000000,1.000000,,1.000000,,1,0,2766,0
789,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__A3-n2-7_final.swc,pyramidal,,,2767,1.000000,1.000000,1.000000,,1.000000,,1,0,2766,0
789,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__A3-n2-7_final.swc,pyramidal,,,2767,1.000000,1.000000,1.000000,,1.000000,,1,0,2766,0
789,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__A3-n2-7_final.swc,pyramidal,,,2767,1.000000,1.000000,1.000000,,1.000000,,1,0,2766,0
789,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__A3-n2-7_final.swc,pyramidal,pyramidal,0.988433,2767,1.000000,1.000000,1.000000,,1.000000,,1,0,2766,0
789,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__A3_slide2_15.swc,pyramidal,,,493,0.924949,0.724200,1.000000,0.244900,0.927600,1.000000,1,23,257,212
789,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__A3_slide2_15.swc,pyramidal,,,493,0.924949,0.724200,1.000000,0.244900,0.927600,1.000000,1,23,257,212
789,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__A3_slide2_15.swc,pyramidal,,,493,0.912779,0.638900,1.000000,0.000000,0.916800,1.000000,1,17,263,212
789,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__A3_slide2_15.swc,pyramidal,,,493,0.912779,0.638900,1.000000,0.000000,0.916800,1.000000,1,17,263,212
789,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__A3_slide2_15.swc,pyramidal,pyramidal,0.998309,493,0.912779,0.638900,1.000000,0.000000,0.916800,1.000000,1,17,263,212
789,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__A3_slide2_18.swc,pyramidal,,,494,0.870445,0.781400,1.000000,0.492100,0.993000,0.859100,1,95,212,186
789,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__A3_slide2_18.swc,pyramidal,,,494,0.793522,0.725500,1.000000,0.492100,0.894600,0.789800,1,95,174,224
789,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__A3_slide2_18.swc,pyramidal,,,494,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,31,215,247
789,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__A3_slide2_18.swc,pyramidal,,,494,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,31,215,247
789,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__A3_slide2_18.swc,pyramidal,pyramidal,0.998103,494,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,31,215,247
789,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__A3_slide2_5.swc,pyramidal,,,1136,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,93,500,542
789,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__A3_slide2_5.swc,pyramidal,,,1136,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,93,500,542
789,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__A3_slide2_5.swc,pyramidal,,,1136,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,93,500,542
789,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__A3_slide2_5.swc,pyramidal,,,1136,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,93,500,542
789,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__A3_slide2_5.swc,pyramidal,pyramidal,0.872304,1136,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,93,500,542
789,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__A3_slide2_9.swc,pyramidal,,,2087,0.957355,0.650000,1.000000,0.000000,0.960100,0.989900,1,25,834,1227
789,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__A3_slide2_9.swc,pyramidal,,,2087,0.957355,0.650000,1.000000,0.000000,0.960100,0.989900,1,25,834,1227
789,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__A3_slide2_9.swc,pyramidal,,,2087,0.969334,0.653400,1.000000,0.000000,0.960100,1.000000,1,0,834,1252
789,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__A3_slide2_9.swc,pyramidal,,,2087,0.969334,0.653400,1.000000,0.000000,0.960100,1.000000,1,0,834,1252
789,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__A3_slide2_9.swc,pyramidal,pyramidal,0.981061,2087,0.969334,0.653400,1.000000,0.000000,0.960100,1.000000,1,0,834,1252
789,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__A3_slide2_neuron2.swc,pyramidal,,,492,0.969512,0.656900,1.000000,0.000000,0.982500,0.988200,1,4,319,168
789,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__A3_slide2_neuron2.swc,pyramidal,,,492,0.924797,0.624500,1.000000,0.000000,0.945500,0.928200,1,4,297,190
789,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__A3_slide2_neuron2.swc,pyramidal,,,492,0.977642,0.660800,1.000000,0.000000,0.982500,1.000000,1,0,319,172
789,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__A3_slide2_neuron2.swc,pyramidal,,,492,0.977642,0.660800,1.000000,0.000000,0.982500,1.000000,1,0,319,172
789,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__A3_slide2_neuron2.swc,pyramidal,pyramidal,0.990697,492,0.977642,0.660800,1.000000,0.000000,0.982500,1.000000,1,0,319,172
789,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__A3_slide2_neuron4.swc,pyramidal,,,396,0.944444,0.879800,1.000000,0.702700,0.973900,0.962700,1,48,205,142
789,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__A3_slide2_neuron4.swc,pyramidal,,,396,0.944444,0.879800,1.000000,0.702700,0.973900,0.962700,1,48,205,142
789,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__A3_slide2_neuron4.swc,pyramidal,,,396,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,26,216,153
789,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__A3_slide2_neuron4.swc,pyramidal,,,396,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,26,216,153
789,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__A3_slide2_neuron4.swc,pyramidal,pyramidal,0.991632,396,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,26,216,153
789,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__A3_slide2_neuron4_II_III.swc,pyramidal,,,861,0.944251,0.944200,1.000000,0.875000,1.000000,0.957500,1,216,103,541
789,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__A3_slide2_neuron4_II_III.swc,pyramidal,,,861,0.944251,0.944200,1.000000,0.875000,1.000000,0.957500,1,216,103,541
789,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__A3_slide2_neuron4_II_III.swc,pyramidal,,,861,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,168,103,589
789,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__A3_slide2_neuron4_II_III.swc,pyramidal,,,861,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,168,103,589
789,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__A3_slide2_neuron4_II_III.swc,pyramidal,pyramidal,0.848727,861,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,168,103,589
789,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__A3_slide3_14.swc,pyramidal,,,361,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,52,143,165
789,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__A3_slide3_14.swc,pyramidal,,,361,0.894737,0.917500,1.000000,1.000000,0.882700,0.869900,1,52,181,127
789,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__A3_slide3_14.swc,pyramidal,,,361,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,52,143,165
789,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__A3_slide3_14.swc,pyramidal,,,361,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,52,143,165
789,full_branch3_stage1_active,Full Branch3 (Stage1 active),neuromorpho__A3_slide3_14.swc,pyramidal,pyramidal,0.993941,361,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,52,143,165
789,stage2_only_gt_celltype,Stage2 only (GT cell type),neuromorpho__A3_slide3_20.swc,pyramidal,,,484,0.704545,0.550500,1.000000,0.000000,0.820700,0.830800,1,94,200,189
789,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),neuromorpho__A3_slide3_20.swc,pyramidal,,,484,0.704545,0.550500,1.000000,0.000000,0.820700,0.830800,1,94,200,189
789,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),neuromorpho__A3_slide3_20.swc,pyramidal,,,484,0.898760,0.624200,1.000000,0.000000,0.872700,1.000000,1,0,217,266
789,full_branch3_gt_celltype,Full Branch3 (GT cell type),neuromorpho__A3_slide3_20.swc,pyramidal,,,484,0.898760,0.624200,1.000000,0.000000,0.872700,1.000000,1,0,217,266
