row_id,model_seed,file,n_nodes_conf,stage1_pred_conf_run,stage1_conf_conf_run,pred_axon_conf_run,pred_basal_conf_run,pred_apical_conf_run,node_label_disagree_frac,node_conf_abs_delta_mean,branch3_changed_frac,branch3_label_disagree_frac,branch3_conf_abs_delta_mean,branch3_axon_delta_frac,branch3_basal_delta_frac,branch3_apical_delta_frac,branch3_to_apical_frac,branch3_from_apical_frac,conf_mean,conf_std,conf_min,conf_p05,conf_p10,conf_p25,conf_median,conf_frac_lt_05,conf_frac_lt_06,conf_frac_lt_07,conf_frac_lt_08,conf_frac_lt_09,axon_conf_mean,axon_conf_p10,axon_conf_frac_lt_07,basal_conf_mean,basal_conf_p10,basal_conf_frac_lt_07,apical_conf_mean,apical_conf_p10,apical_conf_frac_lt_07,n_pred_branches,branch_conf_mean,branch_conf_min,branch_conf_p10,branch_frac_conf_lt_07,branch_frac_conf_lt_08,branch_n_nodes_p90,pred_soma_z,pred_axon_z_extent,pred_axon_z_mean_rel_soma,pred_axon_z_std,pred_axon_x_extent,pred_axon_y_extent,pred_basal_z_extent,pred_basal_z_mean_rel_soma,pred_basal_z_std,pred_basal_x_extent,pred_basal_y_extent,pred_apical_z_extent,pred_apical_z_mean_rel_soma,pred_apical_z_std,pred_apical_x_extent,pred_apical_y_extent
seed42:hpf_ca1__202410_008_edited.swc,42,hpf_ca1__202410_008_edited.swc,18551,pyramidal,0.992047,14024,1752,2774,0,0,0.0,0.0,0.00872352,0.0,0.0,0.0,0.0,0.0,0.497275,0.310176,0.3,0.3,0.3,0.3,0.3,0.71166,0.71166,0.71166,0.71166,0.717859,0.341016,0.3,0.940816,0.99546,0.996653,0.00171233,0.972419,0.915509,0.00180245,279,0.731996,0.3,0.3,0.376344,0.379928,187.2,4747.05,2166.47,-54.4724,497.232,1680.57,960.29,310.89,11.7845,71.8389,335.43,299.98,445.76,-38.4984,67.8358,435.99,750.34
seed42:hpf_ca1__202410_011_edited.swc,42,hpf_ca1__202410_011_edited.swc,46236,pyramidal,0.984091,44432,1803,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538058,0.329251,0.3,0.3,0.3,0.3,0.3,0.656696,0.656696,0.656696,0.656696,0.656696,0.519439,0.3,0.683359,0.996653,0.996653,0.0,0.0,0.0,0.0,2215,0.579358,0.3,0.3,0.595937,0.599549,52.0,4374.57,2519.08,-118.151,469.183,2358.1,1322.97,240.43,-18.2808,55.2548,248.3,328.49,0.0,0.0,0.0,0.0,0.0
seed42:hpf_ca1__202410_017_edited.swc,42,hpf_ca1__202410_017_edited.swc,26447,pyramidal,0.991135,25380,1066,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616142,0.345325,0.3,0.3,0.3,0.3,0.3,0.544031,0.544031,0.544031,0.544031,0.544031,0.600145,0.3,0.566903,0.996653,0.996653,0.0,0.0,0.0,0.0,560,0.718297,0.3,0.3,0.4,0.430357,114.0,4134.88,1614.2,-97.4451,232.11,956.67,1156.51,277.44,27.4166,61.0103,310.23,238.29,0.0,0.0,0.0,0.0,0.0
seed42:hpf_ca1__202411_004_edited.swc,42,hpf_ca1__202411_004_edited.swc,17173,pyramidal,0.996515,13245,393,3534,0,0,0.0,0.0,0.0133498,0.0,0.0,0.0,0.0,0.0,0.455841,0.275047,0.3,0.3,0.3,0.3,0.3,0.752518,0.752518,0.752518,0.788389,0.824375,0.331499,0.3,0.954549,0.996653,0.996653,0.0,0.861565,0.728215,0.0792303,325,0.652854,0.3,0.3,0.44,0.504615,129.6,4851.26,3332.62,206.763,803.656,1675.02,708.62,130.79,41.4553,32.0166,169.96,120.14,433.38,-3.55248,82.4636,415.54,698.78
seed42:hpf_ca1__202411_007_edited.swc,42,hpf_ca1__202411_007_edited.swc,18419,pyramidal,0.996631,15849,427,2142,0,0,0.0,0.0,0.00367912,0.0,0.0,0.0,0.0,0.0,0.434975,0.265964,0.3,0.3,0.3,0.3,0.3,0.791737,0.792008,0.796514,0.812585,0.833379,0.355058,0.3,0.919995,0.996653,0.996653,0.0,0.914062,0.775527,0.0420168,382,0.553865,0.3,0.3,0.615183,0.657068,116.9,3737.66,4060.38,-423.018,831.038,4471.87,1668.26,100.89,-35.5562,29.3352,115.08,104.31,496.13,-12.8005,78.0693,359.46,402.85
seed42:hpf_ca1__202412_006_edited.swc,42,hpf_ca1__202412_006_edited.swc,9590,pyramidal,0.988008,7117,1049,1423,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.513394,0.319225,0.3,0.3,0.3,0.3,0.3,0.691137,0.691137,0.691137,0.691137,0.691137,0.350733,0.3,0.926795,0.994661,0.996653,0.00285987,0.97181,0.985786,0.0203795,148,0.808112,0.3,0.3,0.263514,0.27027,99.0,9552.94,3689.25,-1359.96,1374.02,5586.31,2977.56,194.77,11.2993,36.7659,167.35,256.95,520.32,-253.263,150.215,212.82,425.81
seed42:hpf_ca1__202412_007_edited.swc,42,hpf_ca1__202412_007_edited.swc,78218,pyramidal,0.947128,75711,2506,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325084,0.122088,0.3,0.3,0.3,0.3,0.3,0.954013,0.970403,0.970403,0.970403,0.970403,0.310966,0.3,0.984177,0.751364,0.570907,0.554669,0.0,0.0,0.0,451,0.427202,0.3,0.3,0.858093,0.86031,438.0,9593.09,4561.84,-2222.26,1243.33,7820.3,4381.91,580.0,-80.9598,159.145,219.43,559.46,0.0,0.0,0.0,0.0,0.0
seed42:hpf_ca1__202412_009_edited.swc,42,hpf_ca1__202412_009_edited.swc,36311,pyramidal,0.997814,33801,939,1570,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37655,0.216962,0.3,0.3,0.3,0.3,0.3,0.88929,0.88929,0.88929,0.88929,0.88929,0.335614,0.3,0.948611,0.994428,0.996653,0.00319489,0.887941,0.3,0.142675,381,0.487981,0.3,0.3,0.727034,0.742782,236.0,9588.49,4051.61,-1898.38,1526.14,7807.95,4202.04,242.98,37.6222,39.0734,193.09,229.6,522.89,-235.115,135.64,219.79,288.08
seed42:hpf_ca1__202412_013_edited.swc,42,hpf_ca1__202412_013_edited.swc,38894,pyramidal,0.997949,36700,827,1366,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.369577,0.208004,0.3,0.3,0.3,0.3,0.3,0.899368,0.899368,0.899368,0.899368,0.899368,0.333801,0.3,0.951226,0.996653,0.996653,0.0,0.950643,0.985786,0.0512445,463,0.490109,0.3,0.3,0.725702,0.730022,236.8,9487.51,4315.94,-1825.34,1459.11,6550.23,4127.24,182.24,24.2725,36.3409,145.65,208.92,413.79,-177.828,97.9605,236.86,355.99
seed42:hpf_ca1__202413_061_edited.swc,42,hpf_ca1__202413_061_edited.swc,77986,pyramidal,0.997371,74338,1981,1666,0,0,0.0213628,0.0213628,0.000975546,0.0,-0.0213628,0.0213628,0.0213628,0.0,0.342057,0.164744,0.3,0.3,0.3,0.3,0.3,0.938771,0.938771,0.938771,0.938771,0.939015,0.314916,0.3,0.978477,0.886676,0.3,0.139828,0.905102,0.3,0.117647,698,0.423098,0.3,0.3,0.819484,0.825215,292.3,9563.99,5226.6,-2259.77,1491.04,6517.09,4703.02,448.16,-32.6173,90.5517,400.8,473.63,418.05,-195.928,101.041,474.47,422.44
seed42:hpf_ca1__202414_008_edited.swc,42,hpf_ca1__202414_008_edited.swc,81211,pyramidal,0.997749,76287,1906,3017,0,0,0.0,0.0,0.000482748,0.0,0.0,0.0,0.0,0.0,0.354448,0.186082,0.3,0.3,0.3,0.3,0.3,0.921131,0.921131,0.921131,0.921131,0.921131,0.31449,0.3,0.979092,0.995349,0.996653,0.0,0.959711,0.985291,0.0377859,1508,0.394929,0.3,0.3,0.862069,0.863395,141.3,2343.48,5746.52,2326.28,1101.05,6348.06,5339.14,254.21,5.05819,45.4281,211.89,336.92,460.97,125.566,83.5055,457.86,817.35
seed42:hpf_ca1__202414_260_edited.swc,42,hpf_ca1__202414_260_edited.swc,31302,pyramidal,0.99697,27449,1608,2244,0,0,0.0,0.0,0.00394539,0.0,0.0,0.0,0.0,0.0,0.458504,0.290096,0.3,0.3,0.3,0.3,0.3,0.770047,0.770047,0.770047,0.770047,0.770047,0.388634,0.3,0.87209,0.949165,0.93453,0.0534826,0.961336,0.985786,0.0356506,713,0.585253,0.3,0.3,0.587658,0.58906,110.8,2031.03,4165.95,679.567,1282.53,5787.73,3171.55,171.52,-9.52979,37.0802,332.97,405.48,385.9,159.202,97.4166,314.98,682.14
seed42:hpf_ca1__202414_448_edited.swc,42,hpf_ca1__202414_448_edited.swc,98179,pyramidal,0.99662,93457,1563,3158,0,0,0.0,0.0,0.000357917,0.0,0.0,0.0,0.0,0.0,0.355009,0.187087,0.3,0.3,0.3,0.3,0.3,0.920421,0.920421,0.920421,0.920421,0.920421,0.328794,0.3,0.958451,0.992196,0.996653,0.00639795,0.815251,0.3,0.247625,844,0.448771,0.3,0.3,0.7891,0.800948,274.7,9551.38,4893.59,-854.804,1328.12,5300.89,2884.92,184.3,74.6489,41.5193,193.26,344.85,450.26,-195.473,111.053,372.81,565.65
seed42:hpf_ca1__202414_533_edited.swc,42,hpf_ca1__202414_533_edited.swc,90455,pyramidal,0.997972,85820,1410,3224,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347351,0.174515,0.3,0.3,0.3,0.3,0.3,0.931424,0.931424,0.931424,0.931424,0.931424,0.315585,0.3,0.977511,0.995171,0.996653,0.00212766,0.909414,0.3,0.111352,1126,0.427975,0.3,0.3,0.812611,0.821492,225.0,9153.52,4829.31,-1703.03,1442.35,7388.68,4915.28,234.97,13.9078,44.0489,253.05,267.85,474.84,-126.477,83.4577,544.52,707.62
seed42:hpf_ca1__202414_540_edited.swc,42,hpf_ca1__202414_540_edited.swc,62719,pyramidal,0.998015,57320,2206,3192,0,0,0.0,0.0,0.00240677,0.0,0.0,0.0,0.0,0.0,0.358732,0.191771,0.3,0.3,0.3,0.3,0.3,0.914189,0.914189,0.914189,0.914189,0.915353,0.302747,0.3,0.996005,0.926477,0.898804,0.0815956,0.971496,0.985786,0.0206767,1201,0.422691,0.3,0.3,0.82015,0.820983,138.0,8910.86,4012.91,-2490.61,711.465,6142.2,4873.54,432.34,-16.4767,78.489,412.39,468.82,551.92,-100.238,106.973,335.77,776.81
seed42:hpf_ca1__202415_026_edited.swc,42,hpf_ca1__202415_026_edited.swc,81121,pyramidal,0.99757,77910,1424,1786,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336255,0.154098,0.3,0.3,0.3,0.3,0.3,0.947547,0.947547,0.947547,0.947547,0.947547,0.309287,0.3,0.9866,0.996653,0.996653,0.0,0.985782,0.985786,0.0,617,0.466092,0.3,0.3,0.763371,0.763371,331.0,9855.32,4846.04,-1261.44,1699.47,7733.42,4301.32,99.21,30.0572,20.1691,240.38,283.68,635.13,-269.439,179.806,115.41,285.61
seed42:hpf_ca1__202415_035_edited.swc,42,hpf_ca1__202415_035_edited.swc,39108,pyramidal,0.99753,36409,1321,1377,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344802,0.17032,0.3,0.3,0.3,0.3,0.3,0.935282,0.935282,0.935282,0.935282,0.935282,0.30533,0.3,0.99231,0.996653,0.996653,0.0,0.762662,0.3,0.325345,367,0.511808,0.3,0.3,0.694823,0.694823,268.4,9858.91,4771.37,-2757.79,1317.15,8162.98,4826.56,156.37,14.7994,25.351,199.94,294.87,691.54,-284.543,218.062,206.7,295.37
seed42:hpf_ca1__202417_006_edited.swc,42,hpf_ca1__202417_006_edited.swc,36956,pyramidal,0.997724,32584,1863,2508,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.450474,0.285373,0.3,0.3,0.3,0.3,0.3,0.782444,0.782444,0.782444,0.782444,0.782444,0.379481,0.3,0.885312,0.993288,0.996653,0.00483092,0.969378,0.985786,0.0239234,442,0.661045,0.3,0.3,0.477376,0.497738,211.8,8720.7,4714.64,-312.259,1121.33,5572.86,2794.55,269.01,0.698889,55.9649,201.37,370.38,298.0,-89.3138,55.0265,252.79,417.35
seed42:hpf_ca1__202417_047_edited.swc,42,hpf_ca1__202417_047_edited.swc,12723,pyramidal,0.991728,11702,1020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568556,0.337929,0.3,0.3,0.3,0.3,0.3,0.612906,0.612906,0.612906,0.612906,0.612906,0.531204,0.3,0.666382,0.996653,0.996653,0.0,0.0,0.0,0.0,230,0.692293,0.3,0.3,0.452174,0.465217,139.1,8935.12,1114.05,-4.4659,201.784,880.93,1649.35,267.21,-2.1115,49.3952,281.58,197.56,0.0,0.0,0.0,0.0,0.0
seed42:hpf_ca1__202422_010_edited.swc,42,hpf_ca1__202422_010_edited.swc,15440,pyramidal,0.998058,12615,1078,1746,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503893,0.3152,0.3,0.3,0.3,0.3,0.3,0.704987,0.704987,0.704987,0.704987,0.704987,0.395974,0.3,0.861514,0.996007,0.996653,0.000927644,0.979502,0.985786,0.0091638,328,0.665983,0.3,0.3,0.472561,0.47561,105.2,9157.03,3564.11,-1116.96,1452.96,5517.55,2341.78,165.1,34.8585,34.7924,270.73,199.37,368.04,-161.478,96.8548,308.17,468.03
seed42:hpf_ca1__202423_003_edited.swc,42,hpf_ca1__202423_003_edited.swc,62691,pyramidal,0.991128,59436,1607,1647,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35864,0.192731,0.3,0.3,0.3,0.3,0.3,0.915267,0.915267,0.915267,0.915267,0.915267,0.327343,0.3,0.960546,0.957204,0.996653,0.0566273,0.90368,0.3,0.119611,1377,0.404058,0.3,0.3,0.849673,0.853304,127.8,9811.74,5303.77,-2775.68,1574.53,6921.39,4152.31,235.51,22.3253,42.5351,360.56,431.45,761.1,-334.612,205.304,346.18,495.38
seed42:hpf_ca1__202423_004_edited.swc,42,hpf_ca1__202423_004_edited.swc,31408,pyramidal,0.997403,28407,1344,1656,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373446,0.213168,0.3,0.3,0.3,0.3,0.3,0.893881,0.893881,0.893881,0.893881,0.893881,0.321761,0.3,0.968599,0.996653,0.996653,0.0,0.753878,0.3,0.338164,420,0.501545,0.3,0.3,0.711905,0.711905,182.2,9798.44,4164.56,-2653.25,1570.62,7591.61,3814.16,110.55,30.2896,21.2403,250.79,253.16,562.11,-312.634,151.57,255.68,354.35
seed42:hpf_ca1__202423_009_edited.swc,42,hpf_ca1__202423_009_edited.swc,48791,pyramidal,0.997837,46723,2067,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.360753,0.190299,0.3,0.3,0.3,0.3,0.3,0.905126,0.905126,0.905372,0.925335,0.925335,0.338194,0.3,0.944888,0.870382,0.732585,0.0125786,0.0,0.0,0.0,565,0.486558,0.3,0.3,0.716814,0.778761,231.2,9675.36,4584.75,-1834.8,1694.38,7953.46,4549.18,659.1,-95.6725,170.452,189.67,457.16,0.0,0.0,0.0,0.0,0.0
seed42:hpf_ca1__202423_013_edited.swc,42,hpf_ca1__202423_013_edited.swc,45777,pyramidal,0.997962,43211,1054,1511,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36795,0.205781,0.3,0.3,0.3,0.3,0.3,0.901676,0.901676,0.901676,0.901676,0.901676,0.336219,0.3,0.947606,0.992027,0.996653,0.00664137,0.839635,0.3,0.213104,660,0.466494,0.3,0.3,0.765152,0.765152,179.0,9549.34,4694.39,-1969.25,1649.16,7021.15,5254.1,156.17,56.06,33.41,156.37,260.47,514.92,-206.73,135.824,330.4,336.56
seed42:hpf_ca1__202423_018_edited.swc,42,hpf_ca1__202423_018_edited.swc,12551,pyramidal,0.997095,9875,974,1701,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4827,0.304966,0.3,0.3,0.3,0.3,0.3,0.735878,0.735878,0.735878,0.735878,0.735878,0.388215,0.3,0.872709,0.996653,0.996653,0.0,0.736629,0.3,0.363316,373,0.529713,0.3,0.3,0.66756,0.670241,70.8,9775.39,1227.31,-400.235,260.369,2302.63,1494.09,129.71,45.3021,29.0253,302.03,217.43,588.51,-285.608,187.683,240.79,227.03
seed42:hpf_ca1__202423_033_edited.swc,42,hpf_ca1__202423_033_edited.swc,59489,pyramidal,0.997518,56119,989,2380,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348806,0.177082,0.3,0.3,0.3,0.3,0.3,0.929399,0.929399,0.929399,0.929399,0.929399,0.32108,0.3,0.969582,0.996653,0.996653,0.0,0.733078,0.3,0.368487,600,0.451425,0.3,0.3,0.788333,0.791667,266.0,9586.73,4593.76,-1207.46,1365.2,5767.37,4664.11,224.54,9.15421,37.0735,157.15,265.48,520.57,-219.128,136.911,221.94,529.98
seed42:hpf_ca1__202426_023_edited.swc,42,hpf_ca1__202426_023_edited.swc,21107,pyramidal,0.974919,18083,1092,1931,0,0,0.0914862,0.0914862,0.0142975,0.0,-0.0914862,0.0914862,0.0914862,0.0,0.911156,0.205199,0.3,0.3,0.770461,0.993021,0.993021,0.095466,0.095466,0.095466,0.118444,0.18193,0.923347,0.3,0.100536,0.938599,0.996653,0.0833333,0.781429,0.770461,0.0548938,840,0.918994,0.3,0.794166,0.0738095,0.107143,57.0,2196.74,738.49,25.2956,125.972,930.3,1246.07,269.11,40.621,50.0131,305.66,371.03,358.43,54.9682,70.7622,273.88,544.82
seed42:hpf_ca1__202426_024_edited.swc,42,hpf_ca1__202426_024_edited.swc,17150,pyramidal,0.99739,13299,1804,2046,0,0,0.0,0.0,0.00159714,0.0,0.0,0.0,0.0,0.0,0.497253,0.309397,0.3,0.3,0.3,0.3,0.3,0.710496,0.710496,0.710496,0.710496,0.722974,0.384367,0.3,0.878262,0.809371,0.3,0.23337,0.95556,0.985692,0.0410557,370,0.597929,0.3,0.3,0.562162,0.57027,110.5,1862.92,1517.26,232.056,288.697,1920.92,1985.84,487.09,13.3832,101.908,589.13,505.99,475.73,207.283,131.291,284.57,316.78
seed42:hpf_ca1__202426_025_edited.swc,42,hpf_ca1__202426_025_edited.swc,29420,pyramidal,0.997714,25729,1014,2676,0,0,0.0,0.0,0.00048927,0.0,0.0,0.0,0.0,0.0,0.428987,0.269035,0.3,0.3,0.3,0.3,0.3,0.813086,0.813086,0.813086,0.813086,0.813086,0.350665,0.3,0.926892,0.996653,0.996653,0.0,0.966714,0.985786,0.0272795,529,0.55107,0.3,0.3,0.635161,0.644612,151.4,1940.88,3979.53,260.899,730.503,4369.37,2900.18,197.67,-17.238,34.8109,224.18,310.77,415.58,182.017,94.9487,298.35,441.24
seed42:hpf_ca1__202426_026_edited.swc,42,hpf_ca1__202426_026_edited.swc,17563,pyramidal,0.996028,14319,888,2355,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427892,0.247234,0.3,0.3,0.3,0.3,0.3,0.777828,0.787793,0.799237,0.829927,0.889028,0.352755,0.3,0.923877,0.973118,0.996653,0.0337838,0.678915,0.3,0.330361,491,0.449538,0.3,0.3,0.769857,0.806517,81.0,1892.48,1956.66,189.604,303.44,3190.98,2658.85,264.9,-46.4307,54.1769,240.34,218.8,471.31,202.29,122.703,464.85,603.13
seed42:hpf_ca1__202426_044_edited.swc,42,hpf_ca1__202426_044_edited.swc,62280,pyramidal,0.997782,57993,1676,2610,0,0,0.0,0.0,0.00103794,0.0,0.0,0.0,0.0,0.0,0.393539,0.236468,0.3,0.3,0.3,0.3,0.3,0.864692,0.864692,0.864692,0.864692,0.864692,0.352819,0.3,0.923784,0.993617,0.996653,0.00119332,0.912741,0.3,0.106513,709,0.494338,0.3,0.3,0.722144,0.736248,216.4,1741.53,4349.72,746.695,1318.68,5893.56,4668.21,280.28,-33.9167,48.8067,232.77,268.77,543.48,230.809,109.514,407.64,367.44
seed42:hpf_ca1__202426_054_edited.swc,42,hpf_ca1__202426_054_edited.swc,31714,pyramidal,0.993443,30400,1313,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.624844,0.345932,0.3,0.3,0.3,0.3,0.3,0.531406,0.531406,0.531406,0.531406,0.531406,0.618513,0.3,0.540395,0.771156,0.3,0.323686,0.0,0.0,0.0,1349,0.650399,0.3,0.3,0.492216,0.497405,53.2,9265.16,1087.12,-71.2223,161.893,1101.63,2170.91,400.41,62.3519,94.7226,353.86,634.43,0.0,0.0,0.0,0.0,0.0
seed42:hpf_ca1__202426_055_edited.swc,42,hpf_ca1__202426_055_edited.swc,104139,pyramidal,0.994853,98024,2700,3414,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363343,0.193748,0.3,0.3,0.3,0.3,0.3,0.902428,0.902428,0.902428,0.902428,0.93357,0.329863,0.3,0.956909,0.989945,0.996653,0.00962963,0.828872,0.849285,0.0445226,2126,0.449489,0.3,0.3,0.775635,0.778928,135.0,9687.92,5841.23,-2514.11,1390.56,7121.23,4461.86,243.94,22.5078,43.2346,206.45,352.2,709.33,-348.597,220.398,266.66,704.47
seed42:hpf_ca1__202426_098_edited.swc,42,hpf_ca1__202426_098_edited.swc,45169,pyramidal,0.997586,41716,1758,1694,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358866,0.19326,0.3,0.3,0.3,0.3,0.3,0.915097,0.915097,0.915097,0.915097,0.915097,0.3235,0.3,0.96608,0.992691,0.996653,0.00568828,0.571622,0.3,0.603896,773,0.399331,0.3,0.3,0.856404,0.858991,156.6,9630.57,5325.28,-2820.49,1188.27,6816.88,5273.02,208.5,16.4153,39.3229,339.09,334.87,624.53,-281.162,198.153,357.04,871.59
seed42:hpf_ca1__202426_132_edited.swc,42,hpf_ca1__202426_132_edited.swc,64236,pyramidal,0.997984,59989,1584,2662,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363468,0.19954,0.3,0.3,0.3,0.3,0.3,0.90812,0.90812,0.90812,0.90812,0.90812,0.319524,0.3,0.971828,0.996653,0.996653,0.0,0.976766,0.985786,0.013148,905,0.494591,0.3,0.3,0.718232,0.721547,178.6,9707.84,4637.77,-1727.57,1433.24,6834.96,4306.51,191.35,36.6394,31.6957,141.06,295.62,661.79,-339.422,200.728,325.7,367.49
seed42:hpf_ca1__202427_048_edited.swc,42,hpf_ca1__202427_048_edited.swc,51550,pyramidal,0.997705,47427,1643,2479,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.370404,0.209017,0.3,0.3,0.3,0.3,0.3,0.898099,0.898099,0.898099,0.898099,0.898099,0.31828,0.3,0.973623,0.996653,0.996653,0.0,0.952313,0.985786,0.04881,553,0.545463,0.3,0.3,0.64557,0.650995,247.6,9537.84,4387.91,-2172.25,1223.27,7341.5,4206.58,155.84,24.4469,32.4438,273.0,279.38,609.52,-242.286,146.632,255.82,503.84
seed42:hpf_ca1__202427_096_edited.swc,42,hpf_ca1__202427_096_edited.swc,3506,pyramidal,0.966202,2834,671,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.789725,0.316298,0.3,0.3,0.3,0.3,0.993021,0.294353,0.294353,0.294353,0.294353,0.294353,0.740657,0.3,0.36415,0.996653,0.996653,0.0,0.0,0.0,0.0,115,0.954154,0.3,0.94813,0.0521739,0.0695652,71.6,1969.52,496.76,-103.07,103.714,609.7,709.54,301.42,26.6016,52.7665,237.72,178.35,0.0,0.0,0.0,0.0,0.0
seed42:hpf_ca1__202427_143_edited.swc,42,hpf_ca1__202427_143_edited.swc,84679,pyramidal,0.997498,80787,1711,2180,0,0,0.0,0.0,0.000329812,0.0,0.0,0.0,0.0,0.0,0.348257,0.175962,0.3,0.3,0.3,0.3,0.3,0.930006,0.930006,0.930006,0.930006,0.931105,0.318109,0.3,0.97387,0.996653,0.996653,0.0,0.956281,0.985157,0.0348624,518,0.519219,0.3,0.3,0.687259,0.69112,480.2,1668.86,4902.34,1798.06,1595.57,7360.06,5867.12,203.38,-50.9183,37.8531,214.83,332.53,620.88,254.615,173.773,265.25,431.66
seed42:hpf_ca1__202428_004_edited.swc,42,hpf_ca1__202428_004_edited.swc,41485,pyramidal,0.993106,39556,1928,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.492229,0.310401,0.3,0.3,0.3,0.3,0.3,0.722791,0.722791,0.722791,0.722791,0.722791,0.477951,0.3,0.743225,0.784911,0.3,0.303942,0.0,0.0,0.0,764,0.537807,0.3,0.3,0.662304,0.674084,124.4,8294.24,2036.76,251.008,272.333,2162.09,1520.83,482.11,75.7141,109.966,505.24,461.96,0.0,0.0,0.0,0.0,0.0
seed42:hpf_ca1__202428_037_edited.swc,42,hpf_ca1__202428_037_edited.swc,42644,pyramidal,0.99804,37284,2214,3145,0,0,0.0,0.0,0.00405865,0.0,0.0,0.0,0.0,0.0,0.409618,0.252104,0.3,0.3,0.3,0.3,0.3,0.840986,0.840986,0.840986,0.840986,0.840986,0.327565,0.3,0.960224,0.986016,0.97396,0.00858175,0.976391,0.985786,0.0136725,797,0.492856,0.3,0.3,0.720201,0.721455,127.8,7395.62,2695.48,-1054.63,560.078,4950.48,5446.37,318.67,-10.2934,55.0922,242.62,346.13,510.06,122.567,106.083,356.88,324.86
seed42:hpf_ca1__202461_009_edited.swc,42,hpf_ca1__202461_009_edited.swc,55879,pyramidal,0.983148,53686,2192,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422351,0.264282,0.3,0.3,0.3,0.3,0.3,0.823494,0.823494,0.823494,0.823494,0.823494,0.40355,0.3,0.850445,0.882557,0.3,0.163777,0.0,0.0,0.0,2434,0.404446,0.3,0.3,0.849219,0.852095,56.0,9025.49,5672.24,-1205.09,1481.16,6052.76,5106.48,624.8,1.32559,167.676,455.6,489.27,0.0,0.0,0.0,0.0,0.0
seed42:hpf_ca1__202461_027_edited.swc,42,hpf_ca1__202461_027_edited.swc,51205,pyramidal,0.997726,46237,2075,2892,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37425,0.213817,0.3,0.3,0.3,0.3,0.3,0.892374,0.892374,0.892374,0.892374,0.892374,0.309742,0.3,0.985942,0.992624,0.996653,0.00578313,0.961699,0.985157,0.0328492,929,0.440547,0.3,0.3,0.795479,0.798708,130.8,7703.66,5971.45,-1103.04,1401.67,5925.25,5616.14,280.56,5.38756,53.8746,253.15,250.67,259.15,13.5264,52.2622,345.38,603.14
seed42:hpf_ca1__202497_009_edited.swc,42,hpf_ca1__202497_009_edited.swc,66021,pyramidal,0.997574,61979,2029,2012,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356247,0.189035,0.3,0.3,0.3,0.3,0.3,0.918662,0.918662,0.918662,0.918662,0.918662,0.316292,0.3,0.976492,0.963349,0.996653,0.0478068,0.974504,0.985291,0.0159046,849,0.44226,0.3,0.3,0.792697,0.797409,203.6,9876.85,5584.41,-3261.95,1353.6,7090.41,4934.21,102.38,34.5777,21.7572,382.4,393.08,691.43,-361.358,201.258,285.99,330.3
