experiment,feature_mode,subset,target,n_rows,n_bad,bad_rate,saved_bundle,target_recall,model_name,feature_set,val_precision,val_recall,score_threshold,test_precision,test_recall,test_n_rejected,test_tp,test_fp,test_fn,test_accuracy,test_kept_f1_p10,val_ap,test_ap
single_failure_head_ranked_against_cell_f060,xmodel,pyramidal,apical_f050,1745,177,0.101432664756447,,0.9,extra_trees,full,0.20245398773006135,0.9166666666666666,0.025034555270096535,0.17791411042944785,0.8285714285714286,163,29,134,6,0.5988538681948424,0.9999,0.47036917817386725,0.5076974941575589
single_failure_head_ranked_against_cell_f060,xmodel,pyramidal,apical_f050,1745,177,0.101432664756447,,0.95,hgb,no_lab,0.1891891891891892,0.9722222222222222,0.0006805500784363174,0.15263157894736842,0.8285714285714286,190,29,161,6,0.5214899713467048,0.9909600000000001,0.46225197662994344,0.5684219413122432
two_stage_max_failure_heads,xmodel,pyramidal,cell_f060+axon_f050+basal_f060+apical_f050,1745,177,0.101432664756447,,0.5,two_stage,max_validation_percentile,0.5,0.5,0.9598853868194842,0.45,0.5142857142857142,40,18,22,17,0.8882521489971347,0.82634,,
two_stage_max_failure_heads,xmodel,pyramidal,cell_f060+axon_f050+basal_f060+apical_f050,1745,177,0.101432664756447,,0.7,two_stage,max_validation_percentile,0.4642857142857143,0.7222222222222222,0.9369627507163324,0.42105263157894735,0.6857142857142857,57,24,33,11,0.8739255014326648,0.9784999999999999,,
two_stage_max_failure_heads,xmodel,pyramidal,cell_f060+axon_f050+basal_f060+apical_f050,1745,177,0.101432664756447,,0.8,two_stage,max_validation_percentile,0.4461538461538462,0.8055555555555556,0.9197707736389685,0.4057971014492754,0.8,69,28,41,7,0.8624641833810889,0.98785,,
two_stage_max_failure_heads,xmodel,pyramidal,cell_f060+axon_f050+basal_f060+apical_f050,1745,177,0.101432664756447,,0.9,two_stage,max_validation_percentile,0.24087591240875914,0.9166666666666666,0.7908309455587392,0.25196850393700787,0.9142857142857143,127,32,95,3,0.7191977077363897,1.0,,
two_stage_max_failure_heads,xmodel,pyramidal,cell_f060+axon_f050+basal_f060+apical_f050,1745,177,0.101432664756447,,0.95,two_stage,max_validation_percentile,0.21084337349397592,0.9722222222222222,0.7249283667621776,0.20253164556962025,0.9142857142857143,158,32,126,3,0.6303724928366762,1.0,,
single_cell_f060,xmodel,interneuron,cell_f060,657,34,0.0517503805175038,,0.5,hgb,full,0.5714285714285714,0.5714285714285714,0.2503766501593246,0.1111111111111111,0.14285714285714285,9,1,8,6,0.8939393939393939,1.0,0.43732511872673596,0.26105209605209606
single_cell_f060,xmodel,interneuron,cell_f060,657,34,0.0517503805175038,,0.7,hgb,full,0.35714285714285715,0.7142857142857143,0.04403871970314693,0.11764705882352941,0.2857142857142857,17,2,15,5,0.8484848484848485,1.0,0.43732511872673596,0.26105209605209606
single_cell_f060,xmodel,interneuron,cell_f060,657,34,0.0517503805175038,paper/models/flag_improvement_sweep_seed123_branch3/interneuron_xmodel_cell_f060_r080.joblib,0.8,logreg,no_lab,0.24,0.8571428571428571,0.043878221097670256,0.07692307692307693,0.2857142857142857,26,2,24,5,0.7803030303030303,1.0,0.432505401434621,0.12759508976004194
single_cell_f060,xmodel,interneuron,cell_f060,657,34,0.0517503805175038,,0.9,hgb,full,0.0660377358490566,1.0,0.00022784099333927072,0.05982905982905983,1.0,117,7,110,0,0.16666666666666666,1.0,0.43732511872673596,0.26105209605209606
